Return_Type,Reporting_Quarter,Syndicate_Number,Year_of_Account,Development_Year,LOB_Code,Currency,Gross_Premium_Written,Net_Premium_Written,Cumulative_Paid_Claims,Case_Reserves,IBNR_Reserve,Total_Incurred,Number_of_Claims,Number_of_Claims_Closed,As_At_Date,Calendar_Period
RRA,N/A,2791,2019,0,A2,GBP,13973645,11877598,1636634,3927922,2618614,8183170,105,51,2024-12-31,2019
RRA,N/A,2791,2019,1,A2,GBP,17694114,15039996,3696805,4119298,2746198,10562301,418,94,2024-12-31,2020
RRA,N/A,2791,2019,2,A2,GBP,9949661,8457211,3832904,2299742,1533161,7665807,382,111,2024-12-31,2021
RRA,N/A,2791,2019,3,A2,GBP,3648350,3101097,1475603,476733,317822,2270158,431,63,2024-12-31,2022
RRA,N/A,2791,2019,4,A2,GBP,19303083,16407620,8763701,1314555,876370,10954626,62,36,2024-12-31,2023
RRA,N/A,2791,2019,5,A2,GBP,12003166,10202691,8145940,257240,171493,8574673,166,221,2024-12-31,2024
RRA,N/A,2791,2019,0,D1,GBP,15298082,13003369,1580775,3793860,2529240,7903875,237,36,2024-12-31,2019
RRA,N/A,2791,2019,1,D1,GBP,16003181,13602703,2615395,2914297,1942865,7472557,455,64,2024-12-31,2020
RRA,N/A,2791,2019,2,D1,GBP,15594181,13255053,4364983,2618990,1745993,8729966,415,17,2024-12-31,2021
RRA,N/A,2791,2019,3,D1,GBP,3517963,2990268,1642916,530788,353858,2527562,217,124,2024-12-31,2022
RRA,N/A,2791,2019,4,D1,GBP,18216309,15483862,11227635,1684145,1122763,14034543,357,68,2024-12-31,2023
RRA,N/A,2791,2019,5,D1,GBP,2044905,1738169,985145,31109,20739,1036993,321,334,2024-12-31,2024
RRA,N/A,2791,2019,0,D2,GBP,15702640,13347244,1456952,3496685,2331123,7284760,44,25,2024-12-31,2019
RRA,N/A,2791,2019,1,D2,GBP,13291943,11298151,2767396,3083670,2055780,7906846,496,103,2024-12-31,2020
RRA,N/A,2791,2019,2,D2,GBP,2086671,1773670,722027,433216,288811,1444054,357,117,2024-12-31,2021
RRA,N/A,2791,2019,3,D2,GBP,13447503,11430377,5234083,1691011,1127341,8052435,400,28,2024-12-31,2022
RRA,N/A,2791,2019,4,D2,GBP,5620281,4777238,2975529,446329,297552,3719410,213,132,2024-12-31,2023
RRA,N/A,2791,2019,5,D2,GBP,10351276,8798584,5407014,170747,113831,5691592,68,17,2024-12-31,2024
RRA,N/A,2791,2019,0,E1,GBP,7242736,6156325,941001,2258404,1505602,4705007,208,58,2024-12-31,2019
RRA,N/A,2791,2019,1,E1,GBP,4951403,4208692,961308,1071172,714114,2746594,143,127,2024-12-31,2020
RRA,N/A,2791,2019,2,E1,GBP,15974440,13578274,4279777,2567866,1711910,8559553,323,75,2024-12-31,2021
RRA,N/A,2791,2019,3,E1,GBP,17481943,14859651,6023339,1946002,1297334,9266675,79,27,2024-12-31,2022
RRA,N/A,2791,2019,4,E1,GBP,16168035,13742829,6713777,1007066,671377,8392220,375,185,2024-12-31,2023
RRA,N/A,2791,2019,5,E1,GBP,3945768,3353902,2902092,91645,61096,3054833,442,159,2024-12-31,2024
RRA,N/A,2791,2020,0,A1,GBP,12657658,10759009,1857678,4458429,2972286,9288393,291,56,2024-12-31,2020
RRA,N/A,2791,2020,1,A1,GBP,10742941,9131499,3032586,3379167,2252778,8664531,445,29,2024-12-31,2021
RRA,N/A,2791,2020,2,A1,GBP,6841524,5815295,2625361,1575216,1050144,5250721,270,59,2024-12-31,2022
RRA,N/A,2791,2020,3,A1,GBP,5072248,4311410,2782810,899061,599374,4281245,415,49,2024-12-31,2023
RRA,N/A,2791,2020,4,A1,GBP,8943548,7602015,5481673,822251,548167,6852091,23,151,2024-12-31,2024
RRA,N/A,2791,2020,0,A2,GBP,19589874,16651392,2659956,6383894,4255929,13299779,249,57,2024-12-31,2020
RRA,N/A,2791,2020,1,A2,GBP,5354399,4551239,1302044,1450849,967232,3720125,54,13,2024-12-31,2021
RRA,N/A,2791,2020,2,A2,GBP,11378074,9671362,3466125,2079675,1386450,6932250,377,186,2024-12-31,2022
RRA,N/A,2791,2020,3,A2,GBP,17061335,14502134,7322398,2365698,1577132,11265228,403,139,2024-12-31,2023
RRA,N/A,2791,2020,4,A2,GBP,3474663,2953463,1390228,208534,139022,1737784,172,266,2024-12-31,2024
RRA,N/A,2791,2020,0,D1,GBP,3488565,2965280,439552,1054924,703283,2197759,358,53,2024-12-31,2020
RRA,N/A,2791,2020,1,D1,GBP,12559997,10675997,2203863,2455733,1637155,6296751,434,100,2024-12-31,2021
RRA,N/A,2791,2020,2,D1,GBP,7105669,6039818,2689895,1613937,1075958,5379790,76,113,2024-12-31,2022
RRA,N/A,2791,2020,3,D1,GBP,17873308,15192311,9460077,3056332,2037555,14553964,38,44,2024-12-31,2023
RRA,N/A,2791,2020,4,D1,GBP,18384622,15626928,7518666,1127799,751866,9398331,94,69,2024-12-31,2024
RRA,N/A,2791,2020,0,D2,GBP,11826698,10052693,1948791,4677100,3118066,9743957,125,36,2024-12-31,2020
RRA,N/A,2791,2020,1,D2,GBP,18411320,15649622,5206530,5801562,3867708,14875800,443,15,2024-12-31,2021
RRA,N/A,2791,2020,2,D2,GBP,9408918,7997580,2486404,1491842,994561,4972807,499,143,2024-12-31,2022
RRA,N/A,2791,2020,3,D2,GBP,10209048,8677690,3318392,1072096,714730,5105218,165,207,2024-12-31,2023
RRA,N/A,2791,2020,4,D2,GBP,18900552,16065469,7369270,1105390,736927,9211587,338,72,2024-12-31,2024
RRA,N/A,2791,2020,0,E1,GBP,6173901,5247815,640209,1536501,1024334,3201044,329,74,2024-12-31,2020
RRA,N/A,2791,2020,1,E1,GBP,12328633,10479338,3395973,3784085,2522723,9702781,298,9,2024-12-31,2021
RRA,N/A,2791,2020,2,E1,GBP,1952056,1659247,470922,282553,188369,941844,495,166,2024-12-31,2022
RRA,N/A,2791,2020,3,E1,GBP,9880378,8398321,4562697,1474102,982734,7019533,402,193,2024-12-31,2023
RRA,N/A,2791,2020,4,E1,GBP,14978332,12731582,8354834,1253225,835483,10443542,25,207,2024-12-31,2024
RRA,N/A,2791,2021,0,A1,GBP,19306542,16410560,2184993,5243984,3495989,10924966,499,31,2024-12-31,2021
RRA,N/A,2791,2021,1,A1,GBP,17204939,14624198,3299613,3676711,2451141,9427465,423,124,2024-12-31,2022
RRA,N/A,2791,2021,2,A1,GBP,14626204,12432273,4160961,2496576,1664384,8321921,47,178,2024-12-31,2023
RRA,N/A,2791,2021,3,A1,GBP,3010347,2558794,1004254,324451,216300,1545005,222,163,2024-12-31,2024
RRA,N/A,2791,2021,0,A2,GBP,16584092,14096478,1763251,4231802,2821201,8816254,320,15,2024-12-31,2021
RRA,N/A,2791,2021,1,A2,GBP,11488528,9765248,3195050,3560199,2373466,9128715,173,133,2024-12-31,2022
RRA,N/A,2791,2021,2,A2,GBP,12588712,10700405,5288200,3172920,2115280,10576400,76,197,2024-12-31,2023
RRA,N/A,2791,2021,3,A2,GBP,13433265,11418275,5727874,1850544,1233696,8812114,64,109,2024-12-31,2024
RRA,N/A,2791,2021,0,D1,GBP,9111376,7744669,1160040,2784096,1856064,5800200,146,47,2024-12-31,2021
RRA,N/A,2791,2021,1,D1,GBP,9318777,7920960,1651500,1840243,1226828,4718571,35,53,2024-12-31,2022
RRA,N/A,2791,2021,2,D1,GBP,13889929,11806439,5525868,3315521,2210347,11051736,224,66,2024-12-31,2023
RRA,N/A,2791,2021,3,D1,GBP,6358631,5404836,3204776,1035389,690259,4930424,488,194,2024-12-31,2024
RRA,N/A,2791,2021,0,D2,GBP,11492971,9769025,1208908,2901379,1934252,6044539,91,52,2024-12-31,2021
RRA,N/A,2791,2021,1,D2,GBP,18271299,15530604,4071834,4537186,3024791,11633811,460,56,2024-12-31,2022
RRA,N/A,2791,2021,2,D2,GBP,17688977,15035630,4062012,2437207,1624805,8124024,493,103,2024-12-31,2023
RRA,N/A,2791,2021,3,D2,GBP,17959901,15265915,7388343,2387003,1591335,11366681,133,74,2024-12-31,2024
RRA,N/A,2791,2021,0,E1,GBP,12841194,10915014,1205693,2893664,1929109,6028466,154,51,2024-12-31,2021
RRA,N/A,2791,2021,1,E1,GBP,16790274,14271732,3316159,3695148,2463432,9474739,14,21,2024-12-31,2022
RRA,N/A,2791,2021,2,E1,GBP,15459536,13140605,3892510,2335506,1557004,7785020,145,188,2024-12-31,2023
RRA,N/A,2791,2021,3,E1,GBP,13273460,11282441,6518632,2106019,1404013,10028664,197,18,2024-12-31,2024
RRA,N/A,2791,2022,0,A1,GBP,14441288,12275094,1358818,3261164,2174109,6794091,297,20,2024-12-31,2022
RRA,N/A,2791,2022,1,A1,GBP,13164279,11189637,3092963,3446444,2297629,8837036,47,70,2024-12-31,2023
RRA,N/A,2791,2022,2,A1,GBP,17920007,15232005,5646072,3387643,2258428,11292143,291,74,2024-12-31,2024
RRA,N/A,2791,2022,0,A2,GBP,4986636,4238640,500125,1200300,800200,2500625,59,41,2024-12-31,2022
RRA,N/A,2791,2022,1,A2,GBP,13522458,11494089,3634642,4050029,2700019,10384690,183,101,2024-12-31,2023
RRA,N/A,2791,2022,2,A2,GBP,13267714,11277556,4988568,2993140,1995427,9977135,111,156,2024-12-31,2024
RRA,N/A,2791,2022,0,D1,GBP,18083316,15370818,2208171,5299610,3533073,11040854,30,5,2024-12-31,2022
RRA,N/A,2791,2022,1,D1,GBP,2305736,1959875,407389,453947,302631,1163967,180,86,2024-12-31,2023
RRA,N/A,2791,2022,2,D1,GBP,18425914,15662026,5829917,3497950,2331966,11659833,320,134,2024-12-31,2024
RRA,N/A,2791,2022,0,D2,GBP,5690271,4836730,661421,1587411,1058274,3307106,323,33,2024-12-31,2022
RRA,N/A,2791,2022,1,D2,GBP,6452663,5484763,1371278,1527996,1018664,3917938,325,134,2024-12-31,2023
RRA,N/A,2791,2022,2,D2,GBP,11040638,9384542,3795163,2277098,1518065,7590326,269,132,2024-12-31,2024
RRA,N/A,2791,2022,0,E1,GBP,18862360,16033006,2436785,5848285,3898856,12183926,298,31,2024-12-31,2022
RRA,N/A,2791,2022,1,E1,GBP,16934751,14394538,4601253,5127111,3418074,13146438,198,60,2024-12-31,2023
RRA,N/A,2791,2022,2,E1,GBP,4677719,3976061,1969224,1181534,787689,3938447,308,81,2024-12-31,2024
RRA,N/A,2791,2023,0,A1,GBP,1894130,1610010,260921,626211,417474,1304606,145,68,2024-12-31,2023
RRA,N/A,2791,2023,1,A1,GBP,8635083,7339820,2232134,2487235,1658157,6377526,308,87,2024-12-31,2024
RRA,N/A,2791,2023,0,A2,GBP,6721435,5713219,886816,2128359,1418906,4434081,379,64,2024-12-31,2023
RRA,N/A,2791,2023,1,A2,GBP,13757070,11693509,2451353,2731507,1821005,7003865,358,45,2024-12-31,2024
RRA,N/A,2791,2023,0,D1,GBP,2059330,1750430,279668,671204,447469,1398341,368,12,2024-12-31,2023
RRA,N/A,2791,2023,1,D1,GBP,7401659,6291410,1185384,1320857,880571,3386812,170,76,2024-12-31,2024
RRA,N/A,2791,2023,0,D2,GBP,6081189,5169010,748210,1795704,1197136,3741050,114,43,2024-12-31,2023
RRA,N/A,2791,2023,1,D2,GBP,17838268,15162527,4744910,5287185,3524790,13556885,481,86,2024-12-31,2024
RRA,N/A,2791,2023,0,E1,GBP,3089813,2626341,452540,1086096,724064,2262700,275,22,2024-12-31,2023
RRA,N/A,2791,2023,1,E1,GBP,19820237,16847201,4023645,4483490,2988993,11496128,349,87,2024-12-31,2024
RRA,N/A,2791,2024,0,A1,GBP,18632087,15837273,2238570,5372568,3581712,11192850,499,18,2024-12-31,2024
RRA,N/A,2791,2024,0,A2,GBP,16423748,13960185,2676577,6423785,4282523,13382885,185,56,2024-12-31,2024
RRA,N/A,2791,2024,0,D1,GBP,12887898,10954713,1856752,4456206,2970804,9283762,454,74,2024-12-31,2024
RRA,N/A,2791,2024,0,D2,GBP,9870522,8389943,1370088,3288213,2192142,6850443,108,26,2024-12-31,2024
RRA,N/A,2791,2024,0,E1,GBP,10361901,8807615,1395198,3348475,2232317,6975990,125,31,2024-12-31,2024
RRA,N/A,623,2018,0,A1,GBP,10697369,9092763,1566010,3758424,2505616,7830050,363,73,2024-12-31,2018
RRA,N/A,623,2018,1,A1,GBP,17408220,14796987,3514470,3916124,2610749,10041343,188,101,2024-12-31,2019
RRA,N/A,623,2018,2,A1,GBP,10175712,8649355,2875227,1725136,1150091,5750454,303,175,2024-12-31,2020
RRA,N/A,623,2018,3,A1,GBP,19226461,16342491,7521785,2430115,1620076,11571976,212,117,2024-12-31,2021
RRA,N/A,623,2018,4,A1,GBP,5914923,5027684,2679133,401870,267913,3348916,157,296,2024-12-31,2022
RRA,N/A,623,2018,5,A1,GBP,3651787,3104018,2041780,64477,42984,2149241,236,323,2024-12-31,2023
RRA,N/A,623,2018,6,A1,GBP,9604831,8164106,7193397,0,0,7193397,119,108,2024-12-31,2024
RRA,N/A,623,2018,0,A2,GBP,19071676,16210924,2130127,5112305,3408203,10650635,297,72,2024-12-31,2018
RRA,N/A,623,2018,1,A2,GBP,10114104,8596988,1787346,1991614,1327743,5106703,325,134,2024-12-31,2019
RRA,N/A,623,2018,2,A2,GBP,9028973,7674627,2469348,1481609,987739,4938696,352,138,2024-12-31,2020
RRA,N/A,623,2018,3,A2,GBP,8572283,7286440,3929239,1269446,846297,6044982,36,36,2024-12-31,2021
RRA,N/A,623,2018,4,A2,GBP,14868092,12637878,6923980,1038597,692398,8654975,251,44,2024-12-31,2022
RRA,N/A,623,2018,5,A2,GBP,5612628,4770733,2410449,76119,50746,2537314,291,80,2024-12-31,2023
RRA,N/A,623,2018,6,A2,GBP,14653548,12455515,10420974,0,0,10420974,460,248,2024-12-31,2024
RRA,N/A,623,2018,0,D1,GBP,17020513,14467436,2417646,5802351,3868234,12088231,397,30,2024-12-31,2018
RRA,N/A,623,2018,1,D1,GBP,11776599,10010109,2325385,2591143,1727429,6643957,40,139,2024-12-31,2019
RRA,N/A,623,2018,2,D1,GBP,4001803,3401532,1422479,853487,568991,2844957,128,139,2024-12-31,2020
RRA,N/A,623,2018,3,D1,GBP,2251521,1913792,1193170,385485,256990,1835645,99,141,2024-12-31,2021
RRA,N/A,623,2018,4,D1,GBP,6898490,5863716,4545106,681765,454510,5681381,28,166,2024-12-31,2022
RRA,N/A,623,2018,5,D1,GBP,17622325,14978976,8781176,277300,184866,9243342,393,145,2024-12-31,2023
RRA,N/A,623,2018,6,D1,GBP,2257156,1918582,1024087,0,0,1024087,300,313,2024-12-31,2024
RRA,N/A,623,2018,0,D2,GBP,4600413,3910351,755739,1813774,1209182,3778695,181,30,2024-12-31,2018
RRA,N/A,623,2018,1,D2,GBP,16245425,13808611,4808222,5357733,3571822,13737777,288,95,2024-12-31,2019
RRA,N/A,623,2018,2,D2,GBP,17572950,14937007,7079297,4247578,2831719,14158594,78,131,2024-12-31,2020
RRA,N/A,623,2018,3,D2,GBP,16704171,14198545,6070924,1961375,1307583,9339882,424,40,2024-12-31,2021
RRA,N/A,623,2018,4,D2,GBP,12095917,10281529,4983495,747524,498349,6229368,244,268,2024-12-31,2022
RRA,N/A,623,2018,5,D2,GBP,9632376,8187519,6748127,213098,142065,7103290,17,362,2024-12-31,2023
RRA,N/A,623,2018,6,D2,GBP,12311607,10464865,9434471,0,0,9434471,300,350,2024-12-31,2024
RRA,N/A,623,2018,0,E1,GBP,7481417,6359204,778363,1868072,1245381,3891816,448,66,2024-12-31,2018
RRA,N/A,623,2018,1,E1,GBP,14605999,12415099,3991506,4447678,2965119,11404303,273,60,2024-12-31,2019
RRA,N/A,623,2018,2,E1,GBP,3910436,3323870,1193334,716000,477333,2386667,58,49,2024-12-31,2020
RRA,N/A,623,2018,3,E1,GBP,5718151,4860428,2382399,769698,513132,3665229,489,85,2024-12-31,2021
RRA,N/A,623,2018,4,E1,GBP,1229180,1044803,545081,81762,54508,681351,130,186,2024-12-31,2022
RRA,N/A,623,2018,5,E1,GBP,9958842,8465015,7867816,248457,165638,8281911,164,287,2024-12-31,2023
RRA,N/A,623,2018,6,E1,GBP,1383719,1176161,767439,0,0,767439,194,359,2024-12-31,2024
RRA,N/A,623,2019,0,A1,GBP,8928998,7589648,847986,2035167,1356778,4239931,70,48,2024-12-31,2019
RRA,N/A,623,2019,1,A1,GBP,11294712,9600505,2031470,2263639,1509092,5804201,361,91,2024-12-31,2020
RRA,N/A,623,2019,2,A1,GBP,11434688,9719484,4151455,2490873,1660582,8302910,337,78,2024-12-31,2021
RRA,N/A,623,2019,3,A1,GBP,13332726,11332817,6030426,1948291,1298861,9277578,122,47,2024-12-31,2022
RRA,N/A,623,2019,4,A1,GBP,17045122,14488353,6971785,1045767,697178,8714730,392,252,2024-12-31,2023
RRA,N/A,623,2019,5,A1,GBP,13536769,11506253,7926067,250296,166864,8343227,291,233,2024-12-31,2024
RRA,N/A,623,2019,0,A2,GBP,19036100,16180685,2934597,7043034,4695356,14672987,432,23,2024-12-31,2019
RRA,N/A,623,2019,1,A2,GBP,9303561,7908026,2351455,2620192,1746795,6718442,315,16,2024-12-31,2020
RRA,N/A,623,2019,2,A2,GBP,18633077,15838115,5857300,3514380,2342920,11714600,370,95,2024-12-31,2021
RRA,N/A,623,2019,3,A2,GBP,3620692,3077588,1922528,621124,414082,2957734,67,23,2024-12-31,2022
RRA,N/A,623,2019,4,A2,GBP,19376059,16469650,12573593,1886039,1257359,15716991,113,238,2024-12-31,2023
RRA,N/A,623,2019,5,A2,GBP,19007326,16156227,9207983,290778,193852,9692613,177,257,2024-12-31,2024
RRA,N/A,623,2019,0,D1,GBP,15825708,13451851,1571480,3771552,2514368,7857400,115,74,2024-12-31,2019
RRA,N/A,623,2019,1,D1,GBP,17402344,14791992,2962432,3300996,2200664,8464092,271,81,2024-12-31,2020
RRA,N/A,623,2019,2,D1,GBP,2866827,2436802,905018,543011,362007,1810036,272,108,2024-12-31,2021
RRA,N/A,623,2019,3,D1,GBP,16327613,13878471,7169730,2316374,1544249,11030353,296,156,2024-12-31,2022
RRA,N/A,623,2019,4,D1,GBP,11340454,9639385,6707307,1006096,670730,8384133,212,108,2024-12-31,2023
RRA,N/A,623,2019,5,D1,GBP,1101182,936004,782836,24721,16480,824037,306,39,2024-12-31,2024
RRA,N/A,623,2019,0,D2,GBP,2519673,2141722,312176,749224,499483,1560883,368,7,2024-12-31,2019
RRA,N/A,623,2019,1,D2,GBP,19158433,16284668,5683872,6333457,4222305,16239634,488,14,2024-12-31,2020
RRA,N/A,623,2019,2,D2,GBP,16840081,14314068,3895901,2337541,1558360,7791802,219,48,2024-12-31,2021
RRA,N/A,623,2019,3,D2,GBP,5544238,4712602,2725631,880588,587059,4193278,383,217,2024-12-31,2022
RRA,N/A,623,2019,4,D2,GBP,15105006,12839255,7247797,1087169,724779,9059745,466,160,2024-12-31,2023
RRA,N/A,623,2019,5,D2,GBP,16050408,13642846,12165498,384173,256115,12805786,474,188,2024-12-31,2024
RRA,N/A,623,2019,0,E1,GBP,13604572,11563886,1311752,3148206,2098804,6558762,348,56,2024-12-31,2019
RRA,N/A,623,2019,1,E1,GBP,5462397,4643037,1360108,1515549,1010366,3886023,188,22,2024-12-31,2020
RRA,N/A,623,2019,2,E1,GBP,6988581,5940293,2960148,1776089,1184059,5920296,211,137,2024-12-31,2021
RRA,N/A,623,2019,3,E1,GBP,5273059,4482100,2540259,820699,547132,3908090,124,3,2024-12-31,2022
RRA,N/A,623,2019,4,E1,GBP,1762870,1498439,1186617,177992,118661,1483270,247,279,2024-12-31,2023
RRA,N/A,623,2019,5,E1,GBP,19268554,16378270,11342793,358193,238795,11939781,204,115,2024-12-31,2024
RRA,N/A,623,2020,0,A1,GBP,9305125,7909356,1180355,2832852,1888568,5901775,89,29,2024-12-31,2020
RRA,N/A,623,2020,1,A1,GBP,7324354,6225700,2114815,2356508,1571005,6042328,381,138,2024-12-31,2021
RRA,N/A,623,2020,2,A1,GBP,4786437,4068471,1107789,664673,443115,2215577,348,109,2024-12-31,2022
RRA,N/A,623,2020,3,A1,GBP,1524985,1296237,541481,174940,116626,833047,44,36,2024-12-31,2023
RRA,N/A,623,2020,4,A1,GBP,2126632,1807637,1069400,160410,106940,1336750,354,292,2024-12-31,2024
RRA,N/A,623,2020,0,A2,GBP,2633306,2238310,288554,692530,461686,1442770,32,42,2024-12-31,2020
RRA,N/A,623,2020,1,A2,GBP,15729147,13369774,2993374,3335474,2223649,8552497,121,136,2024-12-31,2021
RRA,N/A,623,2020,2,A2,GBP,2893947,2459854,732247,439348,292898,1464493,158,62,2024-12-31,2022
RRA,N/A,623,2020,3,A2,GBP,11700632,9945537,5179208,1673282,1115521,7968011,405,226,2024-12-31,2023
RRA,N/A,623,2020,4,A2,GBP,11759735,9995774,5125001,768750,512500,6406251,458,62,2024-12-31,2024
RRA,N/A,623,2020,0,D1,GBP,18490283,15716740,1991096,4778632,3185755,9955483,163,29,2024-12-31,2020
RRA,N/A,623,2020,1,D1,GBP,3045398,2588588,717010,798954,532636,2048600,312,133,2024-12-31,2021
RRA,N/A,623,2020,2,D1,GBP,6876494,5845019,2408138,1444883,963255,4816276,228,144,2024-12-31,2022
RRA,N/A,623,2020,3,D1,GBP,17630274,14985732,5371765,1735493,1156995,8264253,186,217,2024-12-31,2023
RRA,N/A,623,2020,4,D1,GBP,13789427,11721012,8431648,1264747,843164,10539559,173,288,2024-12-31,2024
RRA,N/A,623,2020,0,D2,GBP,14969536,12724105,1836174,4406818,2937878,9180870,163,39,2024-12-31,2020
RRA,N/A,623,2020,1,D2,GBP,7169954,6094460,1886545,2102151,1401434,5390130,252,44,2024-12-31,2021
RRA,N/A,623,2020,2,D2,GBP,8561308,7277111,2441233,1464740,976493,4882466,372,39,2024-12-31,2022
RRA,N/A,623,2020,3,D2,GBP,16536546,14056064,8769871,2833342,1888895,13492108,297,140,2024-12-31,2023
RRA,N/A,623,2020,4,D2,GBP,14975684,12729331,8061886,1209282,806188,10077356,78,162,2024-12-31,2024
RRA,N/A,623,2020,0,E1,GBP,9148979,7776632,1010044,2424105,1616070,5050219,179,67,2024-12-31,2020
RRA,N/A,623,2020,1,E1,GBP,3653163,3105188,1047039,1166700,777800,2991539,443,67,2024-12-31,2021
RRA,N/A,623,2020,2,E1,GBP,4102576,3487189,1362576,817546,545030,2725152,434,51,2024-12-31,2022
RRA,N/A,623,2020,3,E1,GBP,2729282,2319889,988818,319464,212976,1521258,354,204,2024-12-31,2023
RRA,N/A,623,2020,4,E1,GBP,2326995,1977945,1488249,223237,148824,1860310,106,315,2024-12-31,2024
RRA,N/A,623,2021,0,A1,GBP,19751910,16789123,2120591,5089418,3392945,10602954,116,35,2024-12-31,2021
RRA,N/A,623,2021,1,A1,GBP,11173301,9497305,3256824,3629033,2419355,9305212,17,39,2024-12-31,2022
RRA,N/A,623,2021,2,A1,GBP,7376137,6269716,3078913,1847348,1231565,6157826,70,193,2024-12-31,2023
RRA,N/A,623,2021,3,A1,GBP,17069917,14509429,9051404,2924299,1949533,13925236,366,204,2024-12-31,2024
RRA,N/A,623,2021,0,A2,GBP,7862322,6682973,957084,2297003,1531335,4785422,132,57,2024-12-31,2021
RRA,N/A,623,2021,1,A2,GBP,11791608,10022866,3137416,3495977,2330651,8964044,204,85,2024-12-31,2022
RRA,N/A,623,2021,2,A2,GBP,18906326,16070377,6706910,4024146,2682764,13413820,167,69,2024-12-31,2023
RRA,N/A,623,2021,3,A2,GBP,13067670,11107519,5564635,1797805,1198536,8560976,264,157,2024-12-31,2024
RRA,N/A,623,2021,0,D1,GBP,4308743,3662431,664517,1594841,1063227,3322585,379,49,2024-12-31,2021
RRA,N/A,623,2021,1,D1,GBP,11745245,9983458,3353341,3736580,2491053,9580974,199,57,2024-12-31,2022
RRA,N/A,623,2021,2,D1,GBP,14889191,12655812,3486201,2091720,1394480,6972401,452,59,2024-12-31,2023
RRA,N/A,623,2021,3,D1,GBP,5896353,5011900,1749549,565238,376825,2691612,293,197,2024-12-31,2024
RRA,N/A,623,2021,0,D2,GBP,15011595,12759855,1705548,4093315,2728876,8527739,110,34,2024-12-31,2021
RRA,N/A,623,2021,1,D2,GBP,8718144,7410422,1836717,2046627,1364418,5247762,436,45,2024-12-31,2022
RRA,N/A,623,2021,2,D2,GBP,17753777,15090710,5949796,3569878,2379918,11899592,493,177,2024-12-31,2023
RRA,N/A,623,2021,3,D2,GBP,12326777,10477760,4430304,1431329,954219,6815852,430,165,2024-12-31,2024
RRA,N/A,623,2021,0,E1,GBP,17461656,14842407,2215296,5316710,3544473,11076479,385,37,2024-12-31,2021
RRA,N/A,623,2021,1,E1,GBP,6679614,5677671,1182920,1318111,878741,3379772,289,89,2024-12-31,2022
RRA,N/A,623,2021,2,E1,GBP,7175618,6099275,2930378,1758226,1172151,5860755,287,166,2024-12-31,2023
RRA,N/A,623,2021,3,E1,GBP,2970720,2525112,1273623,411478,274318,1959419,439,27,2024-12-31,2024
RRA,N/A,623,2022,0,A1,GBP,2627872,2233691,397195,953268,635512,1985975,221,15,2024-12-31,2022
RRA,N/A,623,2022,1,A1,GBP,8765616,7450773,1463993,1631307,1087538,4182838,87,3,2024-12-31,2023
RRA,N/A,623,2022,2,A1,GBP,8339014,7088161,2719740,1631844,1087896,5439480,201,17,2024-12-31,2024
RRA,N/A,623,2022,0,A2,GBP,17213640,14631594,2457122,5897093,3931395,12285610,18,1,2024-12-31,2022
RRA,N/A,623,2022,1,A2,GBP,18858087,16029373,4426560,4932453,3288302,12647315,16,4,2024-12-31,2023
RRA,N/A,623,2022,2,A2,GBP,18764308,15949661,6932258,4159355,2772903,13864516,284,75,2024-12-31,2024
RRA,N/A,623,2022,0,D1,GBP,1575210,1338928,205056,492135,328090,1025281,367,70,2024-12-31,2022
RRA,N/A,623,2022,1,D1,GBP,15447639,13130493,4176477,4653789,3102526,11932792,475,33,2024-12-31,2023
RRA,N/A,623,2022,2,D1,GBP,4590875,3902243,1875876,1125525,750350,3751751,278,40,2024-12-31,2024
RRA,N/A,623,2022,0,D2,GBP,9085572,7722736,957206,2297295,1531530,4786031,279,26,2024-12-31,2022
RRA,N/A,623,2022,1,D2,GBP,12893069,10959108,2513187,2800408,1866939,7180534,213,15,2024-12-31,2023
RRA,N/A,623,2022,2,D2,GBP,13517533,11489903,5634912,3380947,2253965,11269824,245,147,2024-12-31,2024
RRA,N/A,623,2022,0,E1,GBP,9160702,7786596,1550161,3720387,2480258,7750806,125,31,2024-12-31,2022
RRA,N/A,623,2022,1,E1,GBP,3705054,3149295,922643,1028088,685392,2636123,449,117,2024-12-31,2023
RRA,N/A,623,2022,2,E1,GBP,2063155,1753681,502791,301674,201116,1005581,204,99,2024-12-31,2024
RRA,N/A,623,2023,0,A1,GBP,19545582,16613744,2503406,6008174,4005449,12517029,336,1,2024-12-31,2023
RRA,N/A,623,2023,1,A1,GBP,6750678,5738076,1141378,1271821,847880,3261079,442,79,2024-12-31,2024
RRA,N/A,623,2023,0,A2,GBP,12115597,10298257,1638858,3933261,2622174,8194293,449,10,2024-12-31,2023
RRA,N/A,623,2023,1,A2,GBP,18722081,15913768,5357909,5970242,3980161,15308312,127,39,2024-12-31,2024
RRA,N/A,623,2023,0,D1,GBP,16955142,14411870,1893679,4544830,3029886,9468395,483,8,2024-12-31,2023
RRA,N/A,623,2023,1,D1,GBP,10407757,8846593,2949596,3286692,2191128,8427416,298,119,2024-12-31,2024
RRA,N/A,623,2023,0,D2,GBP,2104000,1788400,219548,526917,351278,1097743,445,33,2024-12-31,2023
RRA,N/A,623,2023,1,D2,GBP,1525398,1296588,445577,496500,331000,1273077,310,27,2024-12-31,2024
