Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Reins_Claims_Reported,Reins_Claims_Paid,Reins_Claims_Outstanding,Net_Claims_Reported,Net_Claims_Paid,Net_Claims_Outstanding,Gross_Ultimate_Estimate,Net_Ultimate_Estimate
6104,2024-12-31,Miscellaneous financial loss,2018,3,14278911.27931099,8567346.767586594,5711564.511724396,7009852.734472387,2837265.993564379,4172586.7409080076,7269058.544838604,5730080.774022216,1538977.7708163876,,
6104,2024-12-31,Miscellaneous financial loss,2018,4,15478164.086912453,10834714.860838717,4643449.226073736,7144766.200201566,3815620.53403473,3329145.6661668364,8333397.886710887,7019094.326803987,1314303.5599069,,
6104,2024-12-31,Miscellaneous financial loss,2018,5,17559767.067757722,14047813.65420618,3511953.413551543,6221543.062521372,4307586.825266957,1913956.2372544147,11338224.00523635,9740226.828939222,1597997.1762971282,,
6104,2024-12-31,Miscellaneous financial loss,2018,6,18761171.307125647,16885054.176413085,1876117.1307125613,6366364.96902604,7624771.395635645,-1258406.4266096046,12394806.338099606,9260282.78077744,3134523.557322167,32884886.82288689,19730932.093732134
6104,2024-12-31,Miscellaneous financial loss,2019,0,13024322.59470432,3059367.8858779627,9964954.708826357,4378193.6490535615,1407406.048337992,2970787.600715569,8646128.94565076,1651961.8375399706,6994167.108110789,,
6104,2024-12-31,Miscellaneous financial loss,2019,1,11823575.213203918,4729430.085281568,7094145.127922351,5128952.574031773,2206054.851938567,2922897.722093206,6694622.639172145,2523375.2333430005,4171247.4058291446,,
6104,2024-12-31,Miscellaneous financial loss,2019,2,13278030.727820875,6639015.363910438,6639015.363910438,5220931.014916627,2837038.5321816197,2383892.482735007,8057099.712904248,3801976.831728818,4255122.8811754305,,
6104,2024-12-31,Miscellaneous financial loss,2019,3,14521284.44455666,8712770.666733997,5808513.777822662,4886694.3092221515,3688268.8858226165,1198425.423399535,9634590.135334507,5024501.78091138,4610088.354423126,,
6104,2024-12-31,Miscellaneous financial loss,2019,4,15979603.290206408,11185722.303144485,4793880.987061923,5049283.33591237,3356956.481918412,1692326.8539939583,10930319.954294037,7828765.821226073,3101554.1330679636,,
6104,2024-12-31,Miscellaneous financial loss,2019,5,17883352.631926537,14306682.10554123,3576670.5263853073,6660292.669618019,6444619.412049626,215673.2575683929,11223059.962308519,7862062.693491603,3360997.2688169153,33853983.49544667,20312390.097268
6104,2024-12-31,Miscellaneous financial loss,2020,0,6503624.242556045,794258.3093947216,5709365.933161323,2797306.0693777287,294850.7905646688,2502455.27881306,3706318.173178316,499407.51883005287,3206910.654348263,,
6104,2024-12-31,Miscellaneous financial loss,2020,1,7854071.544657568,3141628.6178630274,4712442.926794541,3826734.54520936,1475326.3309058037,2351408.214303556,4027336.9994482086,1666302.2869572237,2361034.712490985,,
6104,2024-12-31,Miscellaneous financial loss,2020,2,8810267.932307594,4405133.966153797,4405133.966153797,3434488.578564357,1794149.742121089,1640338.836443268,5375779.3537432365,2610984.2240327075,2764795.129710529,,
6104,2024-12-31,Miscellaneous financial loss,2020,3,9678008.912224,5806805.347334401,3871203.5648895996,4250863.966819924,2776441.0505439485,1474422.9162759758,5427144.945404076,3030364.296790452,2396780.648613624,,
6104,2024-12-31,Miscellaneous financial loss,2020,4,10645828.956778398,7452080.269744878,3193748.68703352,5318410.671510501,2755042.7198867947,2563367.951623706,5327418.285267897,4697037.549858083,630380.7354098139,21882937.92408961,13129762.754453765
6104,2024-12-31,Miscellaneous financial loss,2021,0,14424768.593932277,2991926.8443624238,11432841.749569852,5267451.189240759,1367670.6716546628,3899780.517586096,9157317.404691517,1624256.172707761,7533061.231983757,,
6104,2024-12-31,Miscellaneous financial loss,2021,1,15167587.987213273,6067035.19488531,9100552.792327963,5213247.000080628,2579092.8234808906,2634154.1765997377,9954340.987132644,3487942.371404419,6466398.615728226,,
6104,2024-12-31,Miscellaneous financial loss,2021,2,16431631.151505264,8215815.575752632,8215815.575752632,8181467.286035409,3251545.0940240733,4929922.192011336,8250163.865469854,4964270.481728558,3285893.383741296,,
6104,2024-12-31,Miscellaneous financial loss,2021,3,18134662.109923303,10880797.265953984,7253864.843969319,6825370.434476122,4687095.772644696,2138274.6618314264,11309291.67544718,6193701.493309288,5115590.182137893,42484898.40077381,25490939.040464286
6104,2024-12-31,Miscellaneous financial loss,2022,0,2701755.478262704,754782.4783816364,1946972.9998810673,1270021.1074918795,236650.50345840357,1033370.604033476,1431734.3707708244,518131.97492323286,913602.3958475916,,
6104,2024-12-31,Miscellaneous financial loss,2022,1,3030977.301712756,1212390.9206851025,1818586.3810276536,1332858.2796822346,403066.835805454,929791.4438767806,1698119.0220305214,809324.0848796484,888794.937150873,,
6104,2024-12-31,Miscellaneous financial loss,2022,2,3162145.9436658677,1581072.9718329338,1581072.9718329338,1056967.9218140848,739365.3503173614,317602.57149672334,2105178.0218517827,841707.6215155724,1263470.4003362102,8424021.710730933,5054413.026438559
6104,2024-12-31,Miscellaneous financial loss,2023,0,1473307.580492285,334723.2223068284,1138584.3581854566,614696.4932567092,152816.93052932608,461879.5627273831,858611.0872355759,181906.29177750234,676704.7954580735,,
6104,2024-12-31,Miscellaneous financial loss,2023,1,2105063.911843612,842025.5647374447,1263038.347106167,652823.0043369514,402911.1557607077,249911.84857624373,1452240.9075066606,439114.40897673706,1013126.4985299235,5973769.622532369,3584261.773519421
6104,2024-12-31,Miscellaneous financial loss,2024,0,4727418.255819919,913745.8779533948,3813672.377866524,1577660.6932628658,452529.220733974,1125131.4725288916,3149757.562557053,461216.65721942077,2688540.905337632,15216432.542702092,9129859.525621254
6104,2024-12-31,Workers compensation insurance,2015,0,5704293.927010332,1603925.4570130561,4100368.469997276,2380136.9976088605,705468.3910264566,1674668.6065824039,3324156.9294014717,898457.0659865995,2425699.8634148724,,
6104,2024-12-31,Workers compensation insurance,2015,1,9323988.697683156,3729595.4790732623,5594393.218609894,4353814.060478467,1143593.5258823475,3210220.534596119,4970174.637204689,2586001.953190915,2384172.684013774,,
6104,2024-12-31,Workers compensation insurance,2015,2,10329752.685383182,5164876.342691591,5164876.342691591,4069196.0797622562,1628592.5439401383,2440603.5358221177,6260556.605620926,3536283.798751453,2724272.8068694733,,
6104,2024-12-31,Workers compensation insurance,2015,3,11897233.506298447,7138340.103779069,4758893.402519378,4505871.163870856,2530781.4011233076,1975089.7627475485,7391362.342427591,4607558.7026557615,2783803.6397718294,,
6104,2024-12-31,Workers compensation insurance,2015,4,12542396.903810417,8779677.832667291,3762719.071143126,5568398.565815426,4098018.770956727,1470379.7948586992,6973998.337994991,4681659.061710564,2292339.2762844265,,
6104,2024-12-31,Workers compensation insurance,2015,5,14072771.149580905,11258216.919664726,2814554.2299161796,5809853.438728281,3890134.1607838133,1919719.277944468,8262917.710852624,7368082.758880912,894834.9519717116,,
6104,2024-12-31,Workers compensation insurance,2015,6,15470059.457531016,13923053.511777917,1547005.9457530994,4678571.277619196,5537599.079035318,-859027.8014161224,10791488.17991182,8385454.4327425985,2406033.7471692218,,
6104,2024-12-31,Workers compensation insurance,2015,7,16701379.839554694,15866310.847576959,835068.9919777345,8077427.865919218,5969971.776628473,2107456.0892907456,8623951.973635476,9896339.070948485,-1272387.0973130092,,
6104,2024-12-31,Workers compensation insurance,2015,8,18012773.565299843,17112134.88703485,900638.6782649942,7557032.296247726,8306271.729768286,-749239.4335205602,10455741.269052116,8805863.157266561,1649878.1117855553,,
6104,2024-12-31,Workers compensation insurance,2015,9,18929534.1753061,17983057.466540795,946476.7087653056,6886925.480853159,8585622.348661968,-1698696.8678088095,12042608.694452941,9397435.117878826,2645173.576574115,26967018.023928903,16180210.81435734
6104,2024-12-31,Workers compensation insurance,2016,0,1640030.958930958,40543.74716131015,1599487.211769648,768554.5737929347,12249.137086624885,756305.4367063098,871476.3851380234,28294.610074685268,843181.7750633381,,
6104,2024-12-31,Workers compensation insurance,2016,1,2567810.851873839,1027124.3407495356,1540686.511124303,1002097.3239732559,308964.1946027042,693133.1293705518,1565713.5279005829,718160.1461468313,847553.3817537515,,
6104,2024-12-31,Workers compensation insurance,2016,2,2792947.398392635,1396473.6991963175,1396473.6991963175,942229.2041206481,593333.8814629423,348895.32265770575,1850718.1942719868,803139.8177333751,1047578.3765386117,,
6104,2024-12-31,Workers compensation insurance,2016,3,3177786.7379889656,1906672.0427933796,1271114.695195586,1263187.7509240878,587453.1021066287,675734.6488174591,1914598.9870648778,1319218.940686751,595380.0463781268,,
6104,2024-12-31,Workers compensation insurance,2016,4,3497477.824917559,2448234.477442291,1049243.347475268,1638245.7421514408,1087174.8893705271,551070.8527809137,1859232.0827661182,1361059.588071764,498172.49469435425,,
6104,2024-12-31,Workers compensation insurance,2016,5,3859828.254396116,3087862.603516893,771965.6508792229,1312734.9411742785,1475311.5465715546,-162576.60539727611,2547093.3132218374,1612551.0569453384,934542.256276499,,
6104,2024-12-31,Workers compensation insurance,2016,6,4074627.3446492357,3667164.610184313,407462.7344649229,1233312.1279349918,1718720.5826439043,-485408.4547089124,2841315.216714244,1948444.0275404085,892871.1891738353,,
6104,2024-12-31,Workers compensation insurance,2016,7,4533484.251610595,4306810.039030065,226674.21258052997,1954437.8282843344,1491393.7324048532,463044.0958794812,2579046.4233262604,2815416.3066252116,-236369.8832989512,,
6104,2024-12-31,Workers compensation insurance,2016,8,4708816.37787742,4473375.558983549,235440.81889387127,1852064.9462101322,2145279.7892120252,-293214.843001893,2856751.431667288,2328095.7697715233,528655.6618957645,7215998.063373011,4329598.838023806
6104,2024-12-31,Workers compensation insurance,2017,0,4284426.099995101,374419.60698546784,3910006.493009633,1978193.3676779477,181239.39812084314,1796953.9695571046,2306232.7323171534,193180.2088646247,2113052.5234525288,,
6104,2024-12-31,Workers compensation insurance,2017,1,4021984.5843019127,1608793.833720765,2413190.7505811476,1500240.995950929,740759.8923643033,759481.1035866255,2521743.588350984,868033.9413564617,1653709.646994522,,
6104,2024-12-31,Workers compensation insurance,2017,2,4585815.567382142,2292907.783691071,2292907.783691071,2003496.0905191272,973490.3361750531,1030005.754344074,2582319.4768630145,1319417.4475160178,1262902.0293469967,,
6104,2024-12-31,Workers compensation insurance,2017,3,4981205.975530989,2988723.585318594,1992482.3902123948,2335976.7508083647,1013640.6141753412,1322336.1366330236,2645229.224722624,1975082.9711432527,670146.2535793711,,
6104,2024-12-31,Workers compensation insurance,2017,4,5783454.0283869095,4048417.8198708366,1735036.208516073,2024869.717470779,1808736.707934365,216133.00953641417,3758584.3109161304,2239681.1119364714,1518903.198979659,,
6104,2024-12-31,Workers compensation insurance,2017,5,6083452.620173648,4866762.096138919,1216690.5240347292,2211682.2813562364,1761769.6822124277,449912.5991438087,3871770.3388174116,3104992.413926491,766777.9248909205,,
6104,2024-12-31,Workers compensation insurance,2017,6,6774427.253531025,6096984.5281779235,677442.7253531013,2786748.8781292974,2905764.850937155,-119015.97280785767,3987678.3754017274,3191219.6772407684,796458.698160959,,
6104,2024-12-31,Workers compensation insurance,2017,7,7147318.645646129,6789952.713363822,357365.9322823072,3133373.8048026105,3059482.891470352,73890.91333225835,4013944.8408435183,3730469.8218934694,283475.01895004883,11731894.526640128,7039136.715984077
6104,2024-12-31,Workers compensation insurance,2018,0,3310067.4753264966,479447.54537037906,2830619.9299561176,1228490.0947325774,174721.4823051705,1053768.612427407,2081577.3805939192,304726.06306520855,1776851.3175287107,,
6104,2024-12-31,Workers compensation insurance,2018,1,4142845.8161520846,1657138.326460834,2485707.489691251,1421713.9853239122,732253.2164167019,689460.7689072103,2721131.830828172,924885.110044132,1796246.7207840402,,
6104,2024-12-31,Workers compensation insurance,2018,2,4762734.622210804,2381367.311105402,2381367.311105402,1967197.5471634413,1005620.0941840337,961577.4529794076,2795537.075047363,1375747.2169213686,1419789.8581259944,,
6104,2024-12-31,Workers compensation insurance,2018,3,4987448.637940561,2992469.1827643374,1994979.455176224,2358541.4224781306,1068579.4961260753,1289961.9263520553,2628907.215462431,1923889.6866382621,705017.5288241687,,
6104,2024-12-31,Workers compensation insurance,2018,4,5712799.377718497,3998959.5644029477,1713839.8133155494,2832534.092122492,1675966.033358376,1156568.058764116,2880265.285596005,2322993.5310445717,557271.7545514335,,
6104,2024-12-31,Workers compensation insurance,2018,5,6283424.6252240455,5026739.700179237,1256684.9250448085,2444653.8386157122,1568710.5864801602,875943.252135552,3838770.7866083332,3458029.1136990767,380741.67290925654,,
6104,2024-12-31,Workers compensation insurance,2018,6,6841015.422342919,6156913.8801086275,684101.5422342913,2100190.1492730873,2709852.146409869,-609661.9971367819,4740825.273069832,3447061.7336987583,1293763.5393710732,11816695.086348118,7090017.05180887
6104,2024-12-31,Workers compensation insurance,2019,0,2246487.9279409675,106238.23545217818,2140249.692488789,905007.3196214582,44559.51806431639,860447.8015571418,1341480.6083195093,61678.71738786179,1279801.8909316475,,
6104,2024-12-31,Workers compensation insurance,2019,1,2073175.5140860467,829270.2056344188,1243905.3084516278,763245.1586683409,326369.9532088687,436875.2054594722,1309930.3554177058,502900.2524255501,807030.1029921558,,
6104,2024-12-31,Workers compensation insurance,2019,2,2318150.3976087216,1159075.1988043608,1159075.1988043608,898571.8178999703,430923.9889202103,467647.82897976006,1419578.5797087513,728151.2098841505,691427.3698246008,,
6104,2024-12-31,Workers compensation insurance,2019,3,2635669.1681818003,1581401.5009090805,1054267.6672727198,916118.6262134576,787113.0422376482,129005.5839758094,1719550.5419683428,794288.4586714323,925262.0832969105,,
6104,2024-12-31,Workers compensation insurance,2019,4,2895263.392984599,2026684.375089219,868579.0178953798,981009.088904194,801378.0579712843,179631.0309329097,1914254.3040804048,1225306.3171179348,688947.98696247,,
6104,2024-12-31,Workers compensation insurance,2019,5,3232822.830201521,2586258.264161217,646564.566040304,983946.3487936618,1127377.9705455694,-143431.62175190763,2248876.4814078594,1458880.2936156476,789996.1877922118,6031470.791733663,3618882.4750401974
6104,2024-12-31,Workers compensation insurance,2020,0,6937479.050949693,1701367.7016968504,5236111.349252842,2593069.5832723384,610383.3670129974,1982686.216259341,4344409.467677355,1090984.334683853,3253425.1329935016,,
6104,2024-12-31,Workers compensation insurance,2020,1,10524151.575917723,4209660.630367089,6314490.945550634,4501232.347003505,2019171.3691932317,2482060.977810273,6022919.228914218,2190489.2611738574,3832429.9677403606,,
6104,2024-12-31,Workers compensation insurance,2020,2,11682399.70665331,5841199.853326655,5841199.853326655,5235625.50993794,2729529.4853074634,2506096.0246304767,6446774.19671537,3111670.3680191915,3335103.8286961783,,
6104,2024-12-31,Workers compensation insurance,2020,3,12505296.307669004,7503177.784601403,5002118.523067601,5692533.328284629,3171903.103556347,2520630.2247282816,6812762.979384376,4331274.681045056,2481488.2983393194,,
6104,2024-12-31,Workers compensation insurance,2020,4,13853071.163447406,9697149.814413184,4155921.349034222,5564994.577795323,3069066.6114477487,2495927.9663475743,8288076.585652083,6628083.202965436,1659993.3826866476,29658550.855726764,17795130.513436057
6104,2024-12-31,Workers compensation insurance,2021,0,11789794.193127712,3372730.726231126,8417063.466896586,3968763.926000941,1420616.7471572203,2548147.178843721,7821030.267126771,1952113.9790739059,5868916.288052864,,
6104,2024-12-31,Workers compensation insurance,2021,1,12820766.193602324,5128306.47744093,7692459.716161394,5420786.5774542885,2279685.773139867,3141100.8043144215,7399979.616148035,2848620.704301063,4551358.911846972,,
6104,2024-12-31,Workers compensation insurance,2021,2,15120084.775928374,7560042.387964187,7560042.387964187,7000823.0003335755,3558587.89711353,3442235.1032200456,8119261.775594799,4001454.490850657,4117807.2847441416,,
6104,2024-12-31,Workers compensation insurance,2021,3,16097764.550979156,9658658.730587495,6439105.820391661,5934496.139820855,4224934.005227553,1709562.1345933024,10163268.411158301,5433724.725359943,4729543.685798358,38117624.077545,22870574.446527
6104,2024-12-31,Workers compensation insurance,2022,0,6533568.244761185,1083349.7088650225,5450218.5358961625,2492472.20196764,409514.483568108,2082957.718399532,4041096.042793545,673835.2252969146,3367260.8174966304,,
6104,2024-12-31,Workers compensation insurance,2022,1,9720507.759939447,3888203.103975779,5832304.655963669,3708564.8813726553,1187033.0292573594,2521531.852115296,6011942.878566792,2701170.0747184195,3310772.803848373,,
6104,2024-12-31,Workers compensation insurance,2022,2,10336435.039731553,5168217.519865776,5168217.519865776,4871032.694939991,2543384.0431405264,2327648.651799465,5465402.344791561,2624833.47672525,2840568.8680663113,27436382.932604548,16461829.759562727
6104,2024-12-31,Workers compensation insurance,2023,0,9817563.142303858,2764430.359710323,7053132.782593535,4246691.17297269,1296149.3673388208,2950541.8056338695,5570871.969331168,1468280.9923715023,4102590.9769596653,,
6104,2024-12-31,Workers compensation insurance,2023,1,12699503.325173818,5079801.330069527,7619701.995104291,4772827.197823778,2010282.814338664,2762544.3834851137,7926676.12735004,3069518.515730863,4857157.611619176,35978420.14050684,21587052.0843041
6104,2024-12-31,Workers compensation insurance,2024,0,3456382.4123416976,806849.955078746,2649532.457262952,1654900.961846167,358961.15851497,1295939.803331197,1801481.4504955306,447888.796563776,1353592.6539317546,13375946.946564477,8025568.167938686
6104,2024-12-31,Income protection insurance,2015,0,5635249.066699384,96274.7624260124,5538974.304273372,2112458.277735076,37813.29388428002,2074644.9838507958,3522790.788964308,58461.46854173238,3464329.3204225753,,
6104,2024-12-31,Income protection insurance,2015,1,9031715.792268487,3612686.3169073947,5419029.475361092,2721237.0402395874,1798917.5638557505,922319.4763838369,6310478.752028899,1813768.7530516442,4496709.998977255,,
6104,2024-12-31,Income protection insurance,2015,2,10007944.937854076,5003972.468927038,5003972.468927038,4699920.42083812,2036583.474066567,2663336.9467715537,5308024.517015955,2967388.994860471,2340635.522155484,,
6104,2024-12-31,Income protection insurance,2015,3,10993262.73938492,6595957.643630953,4397305.095753967,5051548.355994416,2915185.1571840774,2136363.198810339,5941714.383390503,3680772.486446875,2260941.896943628,,
6104,2024-12-31,Income protection insurance,2015,4,12469096.696337996,8728367.687436597,3740729.0089013986,5023931.459149507,2771221.139060198,2252710.320089309,7445165.237188489,5957146.5483764,1488018.6888120892,,
6104,2024-12-31,Income protection insurance,2015,5,13735976.648362175,10988781.318689741,2747195.3296724334,6624161.430583495,3501564.0008874014,3122597.4296960933,7111815.21777868,7487217.31780234,-375402.1000236599,,
6104,2024-12-31,Income protection insurance,2015,6,14597720.895669976,13137948.80610298,1459772.0895669963,7013644.260350064,4688523.787938816,2325120.472411249,7584076.635319912,8449425.018164165,-865348.3828442534,,
6104,2024-12-31,Income protection insurance,2015,7,16068447.844336977,15265025.452120127,803422.3922168501,6539273.911219677,6400098.849273196,139175.06194648053,9529173.9331173,8864926.602846932,664247.3302703686,,
6104,2024-12-31,Income protection insurance,2015,8,17050143.862202436,16197636.669092312,852507.1931101233,6138022.704735619,5016516.440970988,1121506.263764631,10912121.157466818,11181120.228121325,-268999.0706545077,,
6104,2024-12-31,Income protection insurance,2015,9,18472682.308524173,17549048.193097964,923634.1154262088,8298274.192473421,7618834.125327952,679440.0671454687,10174408.116050752,9930214.067770012,244194.04828074016,25932816.349548724,15559689.809729233
6104,2024-12-31,Income protection insurance,2016,0,8448202.454303827,56632.35728569135,8391570.097018136,3900899.016451321,22552.573791766874,3878346.442659554,4547303.437852506,34079.78349392448,4513223.654358581,,
6104,2024-12-31,Income protection insurance,2016,1,11520600.84752671,4608240.339010685,6912360.508516026,3691043.616587263,1440279.334766946,2250764.281820317,7829557.230939448,3167961.004243739,4661596.226695709,,
6104,2024-12-31,Income protection insurance,2016,2,13091782.435880043,6545891.217940021,6545891.217940021,6034623.244767511,3166540.5098774564,2868082.734890055,7057159.191112531,3379350.708062565,3677808.4830499664,,
6104,2024-12-31,Income protection insurance,2016,3,15178383.595192704,9107030.157115623,6071353.438077081,7346340.194103362,4385445.4619860975,2960894.7321172645,7832043.401089342,4721584.695129526,3110458.7059598165,,
6104,2024-12-31,Income protection insurance,2016,4,16330229.275628155,11431160.492939709,4899068.782688446,5615690.319546966,5253867.861731872,361822.4578150939,10714538.95608119,6177292.631207837,4537246.324873352,,
6104,2024-12-31,Income protection insurance,2016,5,17539148.787198994,14031319.029759197,3507829.7574397977,6199062.272970843,4863968.869840219,1335093.4031306244,11340086.51422815,9167350.159918979,2172736.3543091714,,
6104,2024-12-31,Income protection insurance,2016,6,19374472.32050456,17437025.08845411,1937447.2320504524,7059389.325951127,5768712.1075070435,1290677.2184440838,12315082.994553434,11668312.980947066,646770.0136063676,,
6104,2024-12-31,Income protection insurance,2016,7,20839853.212706514,19797860.552071188,1041992.660635326,9894375.679372862,8198503.337598486,1695872.341774376,10945477.533333652,11599357.214472702,-653879.68113905,,
6104,2024-12-31,Income protection insurance,2016,8,22801411.779953115,21661341.190955456,1140070.5889976583,7733656.003631655,7221777.966805974,511878.0368256811,15067755.77632146,14439563.224149482,628192.5521719772,33963520.465382926,20378112.279229753
6104,2024-12-31,Income protection insurance,2017,0,9043656.689477148,1791112.4180520903,7252544.271425057,4150363.3857045667,806468.8908187764,3343894.49488579,4893293.303772581,984643.5272333139,3908649.776539267,,
6104,2024-12-31,Income protection insurance,2017,1,11070823.862959001,4428329.545183601,6642494.3177754,4203052.470502062,1511288.5652414425,2691763.9052606192,6867771.392456939,2917040.9799421583,3950730.412514781,,
6104,2024-12-31,Income protection insurance,2017,2,12098576.055799404,6049288.027899702,6049288.027899702,3897539.62919774,2164255.1368129943,1733284.4923847457,8201036.426601664,3885032.891086708,4316003.535514956,,
6104,2024-12-31,Income protection insurance,2017,3,13171125.956565397,7902675.57393924,5268450.382626157,4995975.9197172355,2546584.3743192097,2449391.545398026,8175150.036848161,5356091.19962003,2819058.8372281315,,
6104,2024-12-31,Income protection insurance,2017,4,14398469.579657352,10078928.705760146,4319540.873897206,6210906.5730505735,4253809.800717226,1957096.7723333472,8187563.006606778,5825118.905042919,2362444.101563859,,
6104,2024-12-31,Income protection insurance,2017,5,16416164.39568124,13132931.516544992,3283232.8791362476,7093051.792338994,4240084.298993151,2852967.4933458436,9323112.603342246,8892847.217551842,430265.38579040393,,
6104,2024-12-31,Income protection insurance,2017,6,17419877.313480895,15677889.582132807,1741987.731348088,5677230.724703316,7346572.522660369,-1669341.7979570534,11742646.58877758,8331317.059472438,3411329.5293051414,,
6104,2024-12-31,Income protection insurance,2017,7,19232983.831976958,18271334.64037811,961649.1915988475,6545088.267359753,6728635.46188226,-183547.19452250656,12687895.564617205,11542699.17849585,1145196.386121355,30900970.65642891,18540582.393857345
6104,2024-12-31,Income protection insurance,2018,0,15462604.376342526,3716385.6134880553,11746218.76285447,5457034.611333948,1271043.2141715216,4185991.3971624263,10005569.765008578,2445342.3993165335,7560227.365692045,,
6104,2024-12-31,Income protection insurance,2018,1,17144777.080202833,6857910.8320811335,10286866.2481217,7495259.194139738,2991390.433054247,4503868.761085491,9649517.886063095,3866520.3990268866,5782997.487036209,,
6104,2024-12-31,Income protection insurance,2018,2,18990672.758986674,9495336.379493337,9495336.379493337,7837748.2040402945,4245739.971135394,3592008.232904901,11152924.55494638,5249596.408357943,5903328.146588436,,
6104,2024-12-31,Income protection insurance,2018,3,20761858.12833221,12457114.876999328,8304743.251332881,7693383.206553967,5908750.3393768035,1784632.8671771633,13068474.921778243,6548364.537622524,6520110.384155719,,
6104,2024-12-31,Income protection insurance,2018,4,23000796.034028027,16100557.223819617,6900238.81020841,9413349.814754914,7092744.546736597,2320605.2680183174,13587446.219273113,9007812.67708302,4579633.542190094,,
6104,2024-12-31,Income protection insurance,2018,5,26188634.94030679,20950907.952245433,5237726.988061357,10136527.6367343,8079059.276309862,2057468.3604244376,16052107.30357249,12871848.67593557,3180258.6276369207,,
6104,2024-12-31,Income protection insurance,2018,6,28142116.744535856,25327905.070082273,2814211.6744535826,12976347.542393142,11301695.627344549,1674651.9150485937,15165769.202142714,14026209.442737725,1139559.759404989,48497674.65188964,29098604.79113378
6104,2024-12-31,Income protection insurance,2019,0,6843529.66741381,1249759.5351085612,5593770.13230525,3252350.920589226,595829.7215946062,2656521.19899462,3591178.7468245844,653929.813513955,2937248.9333106293,,
6104,2024-12-31,Income protection insurance,2019,1,8613085.393497363,3445234.157398945,5167851.236098418,3321809.132611508,1353785.4386575213,1968023.6939539867,5291276.260885855,2091448.718741424,3199827.5421444313,,
6104,2024-12-31,Income protection insurance,2019,2,10450003.992907682,5225001.996453841,5225001.996453841,4552017.591166003,1993073.2675847511,2558944.3235812513,5897986.40174168,3231928.72886909,2666057.67287259,,
6104,2024-12-31,Income protection insurance,2019,3,10875244.389782099,6525146.633869261,4350097.7559128385,4492313.675021596,2082925.955967243,2409387.7190543534,6382930.714760503,4442220.677902018,1940710.036858485,,
6104,2024-12-31,Income protection insurance,2019,4,12665079.290476643,8865555.503333649,3799523.787142994,5705665.487880375,3476200.5543919965,2229464.9334883788,6959413.802596267,5389354.948941652,1570058.8536546156,,
6104,2024-12-31,Income protection insurance,2019,5,13513913.053070318,10811130.442456255,2702782.610614063,6479486.067886775,3867051.303454105,2612434.7644326705,7034426.985183543,6944079.13900215,90347.84618139267,25845333.6834063,15507200.21004378
6104,2024-12-31,Income protection insurance,2020,0,6285287.273984129,1525902.7677813903,4759384.506202739,2917159.7015574216,517340.18662590533,2399819.5149315163,3368127.572426707,1008562.581155485,2359564.991271222,,
6104,2024-12-31,Income protection insurance,2020,1,5417613.645181034,2167045.4580724137,3250568.18710862,1653487.702407756,752849.5824770955,900638.1199306604,3764125.942773278,1414195.8755953182,2349930.0671779597,,
6104,2024-12-31,Income protection insurance,2020,2,6453605.431637573,3226802.7158187865,3226802.7158187865,2245904.2781188744,1438575.305868904,807328.9722499703,4207701.153518699,1788227.4099498824,2419473.7435688167,,
6104,2024-12-31,Income protection insurance,2020,3,6928949.275662921,4157369.5653977534,2771579.710265168,2626477.116168935,2064684.6660042163,561792.4501647186,4302472.1594939865,2092684.899393537,2209787.2601004494,,
6104,2024-12-31,Income protection insurance,2020,4,7654764.527641152,5358335.169348806,2296429.358292346,2872635.063710111,1930165.756430007,942469.3072801041,4782129.463931041,3428169.412918799,1353960.0510122417,16205898.294804687,9723538.976882812
6104,2024-12-31,Income protection insurance,2021,0,2959860.766809005,336261.49114686926,2623599.2756621353,1299312.0345713436,155863.55964635598,1143448.4749249876,1660548.7322376613,180397.93150051328,1480150.800737148,,
6104,2024-12-31,Income protection insurance,2021,1,3440114.0503156637,1376045.6201262656,2064068.4301893981,1054186.0878932073,583146.765536883,471039.3223563243,2385927.9624224566,792898.8545893825,1593029.107833074,,
6104,2024-12-31,Income protection insurance,2021,2,3741427.7346507576,1870713.8673253788,1870713.8673253788,1583638.8491033812,817513.1653238279,766125.6837795533,2157788.8855473762,1053200.702001551,1104588.1835458253,,
6104,2024-12-31,Income protection insurance,2021,3,4230845.754969689,2538507.452981814,1692338.3019878753,1962559.1615249603,1224111.515254872,738447.6462700884,2268286.5934447288,1314395.937726942,953890.6557177869,9933124.384850103,5959874.630910061
6104,2024-12-31,Income protection insurance,2022,0,10855614.61397137,1910511.1377267053,8945103.476244664,5242860.524719949,695680.0475029794,4547180.477216969,5612754.08925142,1214831.090223726,4397922.999027695,,
6104,2024-12-31,Income protection insurance,2022,1,14747463.399297826,5898985.359719131,8848478.039578695,4452185.85008643,1773997.9771833497,2678187.8729030807,10295277.549211396,4124987.3825357817,6170290.166675614,,
6104,2024-12-31,Income protection insurance,2022,2,16543709.99260584,8271854.99630292,8271854.99630292,7482546.592438155,3786817.477551881,3695729.1148862736,9061163.400167685,4485037.518751039,4576125.881416646,41588913.38512188,24953348.03107313
6104,2024-12-31,Income protection insurance,2023,0,10475052.161957217,729016.4455484991,9746035.716408718,5035828.784782419,244546.55424905612,4791282.230533363,5439223.377174798,484469.89129944297,4954753.485875355,,
