Syndicate,Reporting_Date,Asset_ID,Instrument_Type,Asset_Category,Issuer_Name,Issuer_Country,Currency,Total_Solvency_II_Value,Book_Value,Credit_Rating
886,2024-12-31,0886-INV-0009,Mortgage loans,Property,Issuer_248,IT,USD,26427704.184649725,27339779.36177889,Not rated
886,2024-12-31,0886-INV-0010,Sovereign bonds,Cash and deposits,Issuer_351,DE,JPY,102545912.84630328,104317543.35554989,BBB
886,2024-12-31,0886-INV-0011,Equities - Unlisted,Loans and mortgages,Issuer_161,GB,AUD,32792790.545042776,34019476.27612374,BB
886,2024-12-31,0886-INV-0012,Other investments,Loans and mortgages,Issuer_128,CH,AUD,42185959.5776734,40079417.99041419,BBB
886,2024-12-31,0886-INV-0013,Real estate,Government bonds,Issuer_6,DE,CAD,354125538.639664,358634581.4120041,AAA
886,2024-12-31,0886-INV-0014,Equities - Listed,Equities,Issuer_497,JP,CHF,88877437.75606295,88507028.54326904,B
886,2024-12-31,0886-INV-0015,Equities - Listed,Government bonds,Issuer_236,CH,GBP,32442046.919401195,32397051.37446052,BBB
886,2024-12-31,0886-INV-0016,Policy loans,Loans and mortgages,Issuer_335,GB,JPY,62640183.00001365,61333890.34587321,BB
886,2024-12-31,0886-INV-0017,Real estate,Property,Issuer_327,JP,AUD,32742925.182084557,34080259.37948102,A
886,2024-12-31,0886-INV-0018,Equities - Listed,Cash and deposits,Issuer_233,AU,AUD,121758813.19061913,124931551.28779297,B
886,2024-12-31,0886-INV-0019,Corporate bonds - Investment grade,Cash and deposits,Issuer_338,FR,EUR,41827693.90564135,41534838.20238002,Not rated
886,2024-12-31,0886-INV-0020,Deposits with credit institutions,Equities,Issuer_360,US,USD,298538004.4535704,306582077.967718,Not rated
886,2024-12-31,0886-INV-0021,Equities - Unlisted,Property,Issuer_101,FR,CAD,168312365.61688069,162769980.1820076,BBB
886,2024-12-31,0886-INV-0022,Collective investment undertakings,Government bonds,Issuer_388,CA,AUD,4463573.174061248,4392339.704359391,BB
886,2024-12-31,0886-INV-0023,Policy loans,Loans and mortgages,Issuer_302,NL,JPY,167021880.18305597,173879894.07336247,B
886,2024-12-31,0886-INV-0024,Mortgage loans,Cash and deposits,Issuer_300,CH,AUD,140637600.77442917,134312326.37142673,B
886,2024-12-31,0886-INV-0025,Mortgage loans,Loans and mortgages,Issuer_308,IT,CHF,10692027.720126724,10625928.122042188,BBB
886,2024-12-31,0886-INV-0026,Mortgage loans,Equities,Issuer_497,JP,CAD,102656309.73526302,97779844.11658908,BBB
99,2024-12-31,0099-INV-0001,Collective investment undertakings,Loans and mortgages,Issuer_378,NL,USD,70525050.46354425,67348703.5587109,B
99,2024-12-31,0099-INV-0002,Collective investment undertakings,Loans and mortgages,Issuer_68,DE,AUD,72644557.70149696,73431439.91834815,BB
99,2024-12-31,0099-INV-0003,Real estate,Loans and mortgages,Issuer_364,CA,CAD,36087025.50702205,35653084.52106294,BB
99,2024-12-31,0099-INV-0004,Mortgage loans,Corporate bonds,Issuer_28,GB,EUR,181526033.340895,186078155.3112521,A
99,2024-12-31,0099-INV-0005,Sovereign bonds,Loans and mortgages,Issuer_402,JP,CAD,50259650.83998709,48937486.916204266,A
99,2024-12-31,0099-INV-0006,Real estate,Cash and deposits,Issuer_346,NL,AUD,206433365.3156184,215292344.1337612,BBB
99,2024-12-31,0099-INV-0007,Equities - Unlisted,Loans and mortgages,Issuer_341,GB,JPY,30947272.231199108,29459189.622246694,A
99,2024-12-31,0099-INV-0008,Equities - Unlisted,Corporate bonds,Issuer_318,CH,AUD,236639438.59965843,243152798.39007017,B
99,2024-12-31,0099-INV-0009,Deposits with credit institutions,Loans and mortgages,Issuer_309,FR,EUR,48281851.84048514,46013106.31825406,B
99,2024-12-31,0099-INV-0010,Corporate bonds - Non-investment grade,Loans and mortgages,Issuer_264,US,GBP,337055554.4857324,351656972.5918077,BB
99,2024-12-31,0099-INV-0011,Corporate bonds - Non-investment grade,Property,Issuer_434,JP,EUR,86567276.97401838,88112502.59352261,AA
99,2024-12-31,0099-INV-0012,Collective investment undertakings,Property,Issuer_27,IT,JPY,137364639.12281707,143507056.4209094,BB
99,2024-12-31,0099-INV-0013,Collective investment undertakings,Property,Issuer_113,DE,CAD,338572046.2209257,331037622.34673053,BBB
99,2024-12-31,0099-INV-0014,Collective investment undertakings,Corporate bonds,Issuer_453,FR,EUR,136512123.72765434,129826913.37943658,AA
99,2024-12-31,0099-INV-0015,Other investments,Government bonds,Issuer_59,AU,USD,263475334.1510132,266707900.93087143,BB
99,2024-12-31,0099-INV-0016,Other investments,Equities,Issuer_196,US,EUR,188464889.76142475,185448921.2565316,A
99,2024-12-31,0099-INV-0017,Collective investment undertakings,Property,Issuer_412,NL,JPY,19905952.175463565,19430296.514561,B
99,2024-12-31,0099-INV-0018,Deposits with credit institutions,Government bonds,Issuer_486,US,CAD,146410146.34860218,152786081.4844132,AAA
99,2024-12-31,0099-INV-0019,Other investments,Loans and mortgages,Issuer_397,FR,CAD,40598114.40622261,42338273.66609904,BB
99,2024-12-31,0099-INV-0020,Corporate bonds - Investment grade,Loans and mortgages,Issuer_352,DE,JPY,5745223.883098428,5551489.756857592,AAA
99,2024-12-31,0099-INV-0021,Sovereign bonds,Corporate bonds,Issuer_407,JP,CHF,70111652.32183687,73393413.17347062,A
99,2024-12-31,0099-INV-0022,Policy loans,Loans and mortgages,Issuer_208,CA,GBP,123304169.16363126,120180364.2743434,AAA
99,2024-12-31,0099-INV-0023,Real estate,Government bonds,Issuer_388,IT,AUD,164012800.17114237,168132426.7282227,A
99,2024-12-31,0099-INV-0024,Other investments,Equities,Issuer_311,US,CAD,233813866.89656448,243268359.1574383,BBB
99,2024-12-31,0099-INV-0025,Sovereign bonds,Investment funds,Issuer_81,NL,USD,319409407.3274986,305215029.6335329,Not rated
99,2024-12-31,0099-INV-0026,Corporate bonds - Non-investment grade,Equities,Issuer_347,AU,CHF,1146039.901451671,1164780.3577970306,AA
99,2024-12-31,0099-INV-0027,Sovereign bonds,Property,Issuer_306,CA,EUR,95156736.08739032,98816339.38998394,B
99,2024-12-31,0099-INV-0028,Mortgage loans,Loans and mortgages,Issuer_436,NL,USD,411226707.5350729,403572876.9555909,BB
99,2024-12-31,0099-INV-0029,Corporate bonds - Investment grade,Corporate bonds,Issuer_344,IT,CAD,119077161.60154578,115393031.31105348,BBB
99,2024-12-31,0099-INV-0030,Other investments,Government bonds,Issuer_129,US,AUD,37821792.61985529,37556879.78192642,A
99,2024-12-31,0099-INV-0031,Other investments,Loans and mortgages,Issuer_121,US,CHF,86395563.6862474,88425218.78726251,A
99,2024-12-31,0099-INV-0032,Collective investment undertakings,Property,Issuer_338,JP,CHF,95520370.2050235,95451782.61065844,Not rated
99,2024-12-31,0099-INV-0033,Corporate bonds - Non-investment grade,Government bonds,Issuer_161,FR,AUD,95675412.67519504,95042461.67701538,BBB
99,2024-12-31,0099-INV-0034,Corporate bonds - Non-investment grade,Loans and mortgages,Issuer_376,AU,JPY,16930999.379403025,17010059.83582143,Not rated
99,2024-12-31,0099-INV-0035,Deposits with credit institutions,Government bonds,Issuer_90,IT,CAD,184816990.27879632,189123228.1339485,BB
99,2024-12-31,0099-INV-0036,Other investments,Government bonds,Issuer_373,US,CAD,309203873.6677003,319128731.05996966,AAA
99,2024-12-31,0099-INV-0037,Equities - Listed,Government bonds,Issuer_283,JP,AUD,196004692.78785563,203813254.48722,A
2488,2024-12-31,2488-INV-0001,Real estate,Loans and mortgages,Issuer_439,JP,JPY,78846549.28927603,74989463.48868352,AAA
2488,2024-12-31,2488-INV-0002,Deposits with credit institutions,Government bonds,Issuer_340,FR,CAD,339321900.5610636,325900176.0934037,BBB
2488,2024-12-31,2488-INV-0003,Real estate,Property,Issuer_338,DE,EUR,149395445.1655935,143699132.7241927,Not rated
2488,2024-12-31,2488-INV-0004,Corporate bonds - Investment grade,Equities,Issuer_190,FR,AUD,143767044.8836914,137545298.5781866,Not rated
2488,2024-12-31,2488-INV-0005,Policy loans,Investment funds,Issuer_452,GB,AUD,227678143.81505865,217032902.98180443,B
2488,2024-12-31,2488-INV-0006,Equities - Unlisted,Property,Issuer_279,IT,JPY,190818215.3152984,183247789.01933897,A
2488,2024-12-31,2488-INV-0007,Equities - Unlisted,Investment funds,Issuer_499,FR,EUR,52974168.480247706,51895389.87110103,BBB
2488,2024-12-31,2488-INV-0008,Sovereign bonds,Property,Issuer_452,DE,USD,392648172.9256618,411635350.9380975,BB
2488,2024-12-31,2488-INV-0009,Corporate bonds - Non-investment grade,Corporate bonds,Issuer_81,AU,AUD,126657647.18856911,125786671.56272271,Not rated
2488,2024-12-31,2488-INV-0010,Corporate bonds - Investment grade,Investment funds,Issuer_346,CH,USD,25297180.41058077,24165802.61480025,B
2488,2024-12-31,2488-INV-0011,Equities - Listed,Government bonds,Issuer_66,IT,USD,177280837.23137912,172432589.7212796,AAA
2488,2024-12-31,2488-INV-0012,Corporate bonds - Non-investment grade,Equities,Issuer_473,DE,CHF,100623060.97829364,101404215.4534187,AAA
2488,2024-12-31,2488-INV-0013,Equities - Listed,Investment funds,Issuer_311,CH,USD,151352176.7184488,156205982.91817898,BB
2488,2024-12-31,2488-INV-0014,Corporate bonds - Non-investment grade,Property,Issuer_338,NL,USD,99334801.02624238,97969541.50006153,A
2488,2024-12-31,2488-INV-0015,Real estate,Government bonds,Issuer_118,CA,USD,159312672.1273876,154677619.26686978,AA
2488,2024-12-31,2488-INV-0016,Real estate,Government bonds,Issuer_91,CH,CAD,22257968.978652727,22218198.659857143,Not rated
2488,2024-12-31,2488-INV-0017,Policy loans,Loans and mortgages,Issuer_67,IT,CAD,125787924.91576804,124290938.84255598,BBB
2488,2024-12-31,2488-INV-0018,Sovereign bonds,Loans and mortgages,Issuer_272,CA,CAD,340120801.486465,336196184.1543888,A
2488,2024-12-31,2488-INV-0019,Corporate bonds - Non-investment grade,Equities,Issuer_245,FR,EUR,85717690.27252969,89425450.78195153,BBB
2488,2024-12-31,2488-INV-0020,Sovereign bonds,Loans and mortgages,Issuer_381,GB,CHF,56199187.25439582,57232501.77004541,B
2488,2024-12-31,2488-INV-0021,Collective investment undertakings,Investment funds,Issuer_186,US,JPY,34421204.57346814,34337203.72610151,A
2488,2024-12-31,2488-INV-0022,Mortgage loans,Property,Issuer_188,IT,AUD,50041484.09413376,50824180.96270855,BBB
2488,2024-12-31,2488-INV-0023,Collective investment undertakings,Property,Issuer_285,CH,EUR,294252864.49966013,300572041.175092,Not rated
2488,2024-12-31,2488-INV-0024,Corporate bonds - Non-investment grade,Cash and deposits,Issuer_443,US,JPY,16509457.679594552,15876086.34426332,AA
2488,2024-12-31,2488-INV-0025,Deposits with credit institutions,Investment funds,Issuer_403,AU,USD,289616756.10054725,294302110.3093211,AAA
2488,2024-12-31,2488-INV-0026,Policy loans,Property,Issuer_223,US,EUR,16291404.859626845,16373942.622229625,AAA
2488,2024-12-31,2488-INV-0027,Mortgage loans,Investment funds,Issuer_315,NL,AUD,171673386.8396037,177075450.55148217,Not rated
2488,2024-12-31,2488-INV-0028,Policy loans,Investment funds,Issuer_6,FR,USD,133498113.60076252,130231900.34382962,BB
2488,2024-12-31,2488-INV-0029,Corporate bonds - Non-investment grade,Loans and mortgages,Issuer_19,AU,AUD,22389765.22824225,22195360.532734405,AAA
2488,2024-12-31,2488-INV-0030,Collective investment undertakings,Loans and mortgages,Issuer_203,CA,CHF,234063141.1951893,224000957.2742082,B
2488,2024-12-31,2488-INV-0031,Deposits with credit institutions,Equities,Issuer_372,NL,EUR,52175076.66754047,50384494.32639832,AA
2488,2024-12-31,2488-INV-0032,Mortgage loans,Property,Issuer_3,JP,JPY,56981446.78312259,56520939.11752777,BB
2488,2024-12-31,2488-INV-0033,Equities - Unlisted,Equities,Issuer_485,US,CHF,75338863.85837263,75768600.60477659,A
2488,2024-12-31,2488-INV-0034,Real estate,Investment funds,Issuer_395,FR,CAD,64094617.13774377,65578320.0975219,BBB
2488,2024-12-31,2488-INV-0035,Corporate bonds - Investment grade,Equities,Issuer_35,CA,AUD,142958128.2662779,148478910.59769446,Not rated
2488,2024-12-31,2488-INV-0036,Collective investment undertakings,Property,Issuer_275,GB,USD,432042551.05819136,437893027.4770437,BBB
2488,2024-12-31,2488-INV-0037,Deposits with credit institutions,Corporate bonds,Issuer_244,AU,USD,145854381.99084693,149535715.7047687,A
2488,2024-12-31,2488-INV-0038,Other investments,Corporate bonds,Issuer_256,FR,AUD,188694477.66196415,187344517.81555483,AA
2488,2024-12-31,2488-INV-0039,Equities - Listed,Cash and deposits,Issuer_317,AU,CAD,308081966.38635623,297189305.0554837,AAA
2488,2024-12-31,2488-INV-0040,Sovereign bonds,Cash and deposits,Issuer_439,NL,CAD,244208526.11322,252625561.4792597,BB
2488,2024-12-31,2488-INV-0041,Real estate,Cash and deposits,Issuer_141,CH,CAD,95256885.73961616,99210625.0168556,A
2488,2024-12-31,2488-INV-0042,Real estate,Corporate bonds,Issuer_28,NL,JPY,108298468.50314651,108125413.75066766,BB
2488,2024-12-31,2488-INV-0043,Other investments,Cash and deposits,Issuer_90,CH,AUD,97158478.07856056,97868144.9833258,A
2488,2024-12-31,2488-INV-0044,Other investments,Corporate bonds,Issuer_195,IT,EUR,22053107.53864056,21550293.611110464,Not rated
2488,2024-12-31,2488-INV-0045,Deposits with credit institutions,Equities,Issuer_122,JP,CHF,3614519.881047294,3782865.135990872,AA
2488,2024-12-31,2488-INV-0046,Equities - Listed,Investment funds,Issuer_359,AU,CAD,149505075.89999986,147199798.8039532,BBB
2488,2024-12-31,2488-INV-0047,Corporate bonds - Non-investment grade,Property,Issuer_352,FR,AUD,276923679.0299642,289295417.3209428,BB
2488,2024-12-31,2488-INV-0048,Equities - Listed,Corporate bonds,Issuer_410,DE,CAD,161320479.6025129,157544426.1419799,BBB
6129,2024-12-31,6129-INV-0001,Other investments,Property,Issuer_274,AU,EUR,61001420.43464825,61632960.85989548,Not rated
6129,2024-12-31,6129-INV-0002,Corporate bonds - Investment grade,Loans and mortgages,Issuer_84,GB,CAD,237294319.954478,228286332.8207264,Not rated
6129,2024-12-31,6129-INV-0003,Collective investment undertakings,Equities,Issuer_185,AU,EUR,123455231.14853196,124970686.12565634,AAA
6129,2024-12-31,6129-INV-0004,Real estate,Corporate bonds,Issuer_296,IT,CAD,42064519.38666726,42259945.00958716,A
6129,2024-12-31,6129-INV-0005,Policy loans,Government bonds,Issuer_196,IT,JPY,51011112.29377278,49332522.28098248,Not rated
6129,2024-12-31,6129-INV-0006,Collective investment undertakings,Investment funds,Issuer_324,IT,CAD,163628883.97885364,170140735.08152786,AAA
6129,2024-12-31,6129-INV-0007,Equities - Listed,Equities,Issuer_163,JP,CHF,19296102.32311273,18524732.07246057,A
6129,2024-12-31,6129-INV-0008,Real estate,Property,Issuer_495,CH,USD,6112426.506995462,6175047.975465808,AA
6129,2024-12-31,6129-INV-0009,Equities - Unlisted,Loans and mortgages,Issuer_359,US,USD,25433050.70978387,24221694.224360287,AAA
6129,2024-12-31,6129-INV-0010,Deposits with credit institutions,Government bonds,Issuer_14,CA,GBP,408044842.1716509,393169956.5942718,AA
6129,2024-12-31,6129-INV-0011,Mortgage loans,Equities,Issuer_118,FR,JPY,102369390.4234134,106735074.32685624,AA
6129,2024-12-31,6129-INV-0012,Sovereign bonds,Loans and mortgages,Issuer_183,AU,JPY,30582767.72199085,29174100.465888385,A
6129,2024-12-31,6129-INV-0013,Deposits with credit institutions,Corporate bonds,Issuer_303,IT,AUD,130270065.47412544,124129817.56207252,BB
6129,2024-12-31,6129-INV-0014,Other investments,Loans and mortgages,Issuer_274,JP,JPY,32152080.810436536,33076041.45254342,Not rated
6129,2024-12-31,6129-INV-0015,Equities - Unlisted,Equities,Issuer_212,JP,EUR,20920252.301647145,21105087.377084997,BB
6129,2024-12-31,6129-INV-0016,Equities - Unlisted,Investment funds,Issuer_274,GB,CAD,194447638.5479916,195307071.10307407,AAA
6129,2024-12-31,6129-INV-0017,Real estate,Corporate bonds,Issuer_408,GB,USD,101898992.608396,99570519.13401005,BBB
6129,2024-12-31,6129-INV-0018,Corporate bonds - Non-investment grade,Loans and mortgages,Issuer_378,CA,USD,197711021.9583911,198696978.40939903,BBB
6129,2024-12-31,6129-INV-0019,Real estate,Cash and deposits,Issuer_356,JP,AUD,12455806.59387503,12869792.190762335,Not rated
6129,2024-12-31,6129-INV-0020,Equities - Listed,Cash and deposits,Issuer_36,DE,EUR,121636666.82137696,118304783.94388792,BBB
6129,2024-12-31,6129-INV-0021,Real estate,Investment funds,Issuer_97,AU,USD,383139697.9026885,367636368.46438015,AAA
6129,2024-12-31,6129-INV-0022,Equities - Unlisted,Equities,Issuer_65,CH,USD,90957336.21536665,94329019.66278638,AAA
6129,2024-12-31,6129-INV-0023,Collective investment undertakings,Investment funds,Issuer_160,CH,JPY,12244565.090569928,12553701.589858511,A
6129,2024-12-31,6129-INV-0024,Sovereign bonds,Equities,Issuer_398,CA,CHF,14191215.808305752,14109058.651841467,AA
6129,2024-12-31,6129-INV-0025,Sovereign bonds,Government bonds,Issuer_499,FR,CAD,76246972.32856975,76475260.23888682,B
6129,2024-12-31,6129-INV-0026,Policy loans,Loans and mortgages,Issuer_395,US,JPY,49861820.78742782,51384761.99405208,A
6129,2024-12-31,6129-INV-0027,Other investments,Loans and mortgages,Issuer_22,NL,EUR,90681561.0785258,87500900.5152294,A
6129,2024-12-31,6129-INV-0028,Sovereign bonds,Cash and deposits,Issuer_342,FR,USD,57138163.25214042,56615095.25870998,A
6129,2024-12-31,6129-INV-0029,Equities - Unlisted,Property,Issuer_62,CA,GBP,51345535.0823171,48956287.18332508,Not rated
6129,2024-12-31,6129-INV-0030,Real estate,Corporate bonds,Issuer_191,US,USD,142768321.43617043,138391549.2863946,B
6129,2024-12-31,6129-INV-0031,Sovereign bonds,Government bonds,Issuer_183,DE,USD,107141476.7694689,111278060.35531472,A
6129,2024-12-31,6129-INV-0032,Equities - Listed,Government bonds,Issuer_353,CA,AUD,164628388.9815626,160183319.6515635,AAA
6129,2024-12-31,6129-INV-0033,Policy loans,Property,Issuer_151,NL,USD,65177571.776054926,66301127.80797265,BB
6129,2024-12-31,6129-INV-0034,Policy loans,Equities,Issuer_445,IT,GBP,291572551.97153854,301029720.7352988,BBB
6129,2024-12-31,6129-INV-0035,Deposits with credit institutions,Equities,Issuer_233,GB,AUD,47847651.14974106,48986190.5419241,BB
6129,2024-12-31,6129-INV-0036,Equities - Listed,Equities,Issuer_370,US,USD,127138092.53802584,124222103.36517791,BBB
6129,2024-12-31,6129-INV-0037,Equities - Unlisted,Equities,Issuer_210,AU,GBP,40799975.434469454,39397278.43138553,AAA
6129,2024-12-31,6129-INV-0038,Corporate bonds - Non-investment grade,Cash and deposits,Issuer_17,FR,JPY,484110521.86463445,498334565.4262543,AAA
6129,2024-12-31,6129-INV-0039,Policy loans,Property,Issuer_320,IT,GBP,204535387.93693832,212023460.09775516,BB
6129,2024-12-31,6129-INV-0040,Equities - Listed,Loans and mortgages,Issuer_252,US,CAD,75571488.0940464,76473735.85889931,A
6129,2024-12-31,6129-INV-0041,Sovereign bonds,Cash and deposits,Issuer_316,JP,AUD,99802494.23101576,98108692.88176195,AAA
6129,2024-12-31,6129-INV-0042,Corporate bonds - Investment grade,Government bonds,Issuer_372,FR,USD,244364718.26137623,237071124.87962592,B
6129,2024-12-31,6129-INV-0043,Other investments,Corporate bonds,Issuer_286,NL,AUD,336503083.52505124,347381326.81383926,BB
6129,2024-12-31,6129-INV-0044,Policy loans,Loans and mortgages,Issuer_341,CA,USD,223089375.97894347,212296320.8333036,BB
6129,2024-12-31,6129-INV-0045,Collective investment undertakings,Loans and mortgages,Issuer_81,NL,EUR,55713368.16568107,57885706.91468386,BB
6129,2024-12-31,6129-INV-0046,Mortgage loans,Cash and deposits,Issuer_325,CA,CHF,180866388.2415729,175627024.59505358,BB
6129,2024-12-31,6129-INV-0047,Deposits with credit institutions,Loans and mortgages,Issuer_131,AU,JPY,125452307.33111653,130038371.775358,B
6129,2024-12-31,6129-INV-0048,Real estate,Government bonds,Issuer_266,DE,GBP,11066939.716246316,11597213.853770737,AA
