Syndicate,Reporting_Date,Line_of_Business,Accident_Year,Development_Year,Gross_Claims_Reported,Gross_Claims_Paid,Gross_Claims_Outstanding,Gross_Ultimate_Estimate
5820,2024-12-31,"Marine, aviation and transport insurance",2022,0,9091737.922846042,1667417.6979616752,7424320.224884367,
5820,2024-12-31,"Marine, aviation and transport insurance",2022,1,8090944.872649059,3236377.949059624,4854566.9235894345,
5820,2024-12-31,"Marine, aviation and transport insurance",2022,2,9161958.392780378,4580979.196390189,4580979.196390189,23110483.02255363
5820,2024-12-31,"Marine, aviation and transport insurance",2023,0,5475541.77829938,729233.1737226945,4746308.6045766855,
5820,2024-12-31,"Marine, aviation and transport insurance",2023,1,6018718.769753878,2407487.507901551,3611231.261852327,17124732.083664127
5820,2024-12-31,"Marine, aviation and transport insurance",2024,0,6155548.408844989,1284512.4638701037,4871035.944974885,18527925.19350389
5820,2024-12-31,Fire and other damage to property insurance,2015,0,6326037.260331999,483595.7345290839,5842441.525802915,
5820,2024-12-31,Fire and other damage to property insurance,2015,1,7546590.034896588,3018636.0139586357,4527954.020937953,
5820,2024-12-31,Fire and other damage to property insurance,2015,2,9086983.161749195,4543491.580874598,4543491.580874598,
5820,2024-12-31,Fire and other damage to property insurance,2015,3,10100068.239315346,6060040.943589209,4040027.295726137,
5820,2024-12-31,Fire and other damage to property insurance,2015,4,11078455.572102817,7754918.9004719695,3323536.6716308454,
5820,2024-12-31,Fire and other damage to property insurance,2015,5,12023994.64914234,9619195.719313871,2404798.929828467,
5820,2024-12-31,Fire and other damage to property insurance,2015,6,13043796.901318146,11739417.211186333,1304379.6901318133,
5820,2024-12-31,Fire and other damage to property insurance,2015,7,13721202.002850516,13035141.90270799,686060.1001425255,
5820,2024-12-31,Fire and other damage to property insurance,2015,8,14672812.019781897,13939171.4187928,733640.6009890959,
5820,2024-12-31,Fire and other damage to property insurance,2015,9,16142913.367019374,15335767.698668404,807145.6683509685,22676347.262864247
5820,2024-12-31,Fire and other damage to property insurance,2016,0,7847241.213520933,889849.1771231852,6957392.036397748,
5820,2024-12-31,Fire and other damage to property insurance,2016,1,10151773.07102402,4060709.228409609,6091063.842614412,
5820,2024-12-31,Fire and other damage to property insurance,2016,2,11947636.596017309,5973818.298008654,5973818.298008654,
5820,2024-12-31,Fire and other damage to property insurance,2016,3,12860620.189916454,7716372.1139498735,5144248.075966581,
5820,2024-12-31,Fire and other damage to property insurance,2016,4,14791876.069173994,10354313.248421796,4437562.820752198,
5820,2024-12-31,Fire and other damage to property insurance,2016,5,16476752.433371363,13181401.946697092,3295350.4866742715,
5820,2024-12-31,Fire and other damage to property insurance,2016,6,17098549.883466806,15388694.895120127,1709854.9883466791,
5820,2024-12-31,Fire and other damage to property insurance,2016,7,18409765.54040167,17489277.263381585,920488.2770200856,
5820,2024-12-31,Fire and other damage to property insurance,2016,8,19807248.7451934,18816886.307933725,990362.4372596703,30534766.30690128
5820,2024-12-31,Fire and other damage to property insurance,2017,0,6373240.043048124,1170216.886891642,5203023.156156482,
5820,2024-12-31,Fire and other damage to property insurance,2017,1,6341249.493655142,2536499.7974620573,3804749.696193085,
5820,2024-12-31,Fire and other damage to property insurance,2017,2,7091936.522513133,3545968.2612565663,3545968.2612565663,
5820,2024-12-31,Fire and other damage to property insurance,2017,3,8054315.151072547,4832589.090643529,3221726.060429018,
5820,2024-12-31,Fire and other damage to property insurance,2017,4,9132060.419479046,6392442.293635332,2739618.125843714,
5820,2024-12-31,Fire and other damage to property insurance,2017,5,9997732.429796332,7998185.943837066,1999546.4859592663,
5820,2024-12-31,Fire and other damage to property insurance,2017,6,10417787.916486597,9376009.12483794,1041778.791648658,
5820,2024-12-31,Fire and other damage to property insurance,2017,7,11459408.258968316,10886437.8460199,572970.4129484165,18592198.947020307
5820,2024-12-31,Fire and other damage to property insurance,2018,0,8320416.575002725,270782.77605982346,8049633.798942902,
5820,2024-12-31,Fire and other damage to property insurance,2018,1,8639709.420254413,3455883.7681017653,5183825.652152648,
5820,2024-12-31,Fire and other damage to property insurance,2018,2,9589141.221480897,4794570.610740447,4794570.610740447,
5820,2024-12-31,Fire and other damage to property insurance,2018,3,10683516.3927584,6410109.835655042,4273406.557103359,
5820,2024-12-31,Fire and other damage to property insurance,2018,4,11533022.071226647,8073115.449858653,3459906.621367996,
5820,2024-12-31,Fire and other damage to property insurance,2018,5,13033386.570579989,10426709.25646399,2606677.3141159974,
5820,2024-12-31,Fire and other damage to property insurance,2018,6,14478687.118628474,13030818.406765629,1447868.711862845,24760209.842718776
5820,2024-12-31,Fire and other damage to property insurance,2019,0,2113997.906324944,242922.6812479097,1871075.2250770344,
5820,2024-12-31,Fire and other damage to property insurance,2019,1,3266399.763928272,1306559.9055713087,1959839.858356963,
5820,2024-12-31,Fire and other damage to property insurance,2019,2,3563589.0113701373,1781794.505685069,1781794.505685069,
5820,2024-12-31,Fire and other damage to property insurance,2019,3,3827841.8024377218,2296705.0814626333,1531136.7209750884,
5820,2024-12-31,Fire and other damage to property insurance,2019,4,4377255.768566329,3064079.03799643,1313176.730569899,
5820,2024-12-31,Fire and other damage to property insurance,2019,5,4791253.720342748,3833002.9762741984,958250.7440685496,9113744.710153297
5820,2024-12-31,Fire and other damage to property insurance,2020,0,4887019.16075639,267965.869320819,4619053.29143557,
5820,2024-12-31,Fire and other damage to property insurance,2020,1,6145944.012502581,2458377.6050010324,3687566.407501549,
5820,2024-12-31,Fire and other damage to property insurance,2020,2,7388276.621164437,3694138.310582218,3694138.310582218,
5820,2024-12-31,Fire and other damage to property insurance,2020,3,8134311.841450994,4880587.104870597,3253724.736580397,
5820,2024-12-31,Fire and other damage to property insurance,2020,4,9030430.904600652,6321301.633220456,2709129.2713801963,18446910.566513788
5820,2024-12-31,Fire and other damage to property insurance,2021,0,3134316.30619519,40757.66500210691,3093558.6411930835,
5820,2024-12-31,Fire and other damage to property insurance,2021,1,4367203.336467338,1746881.3345869351,2620322.0018804027,
5820,2024-12-31,Fire and other damage to property insurance,2021,2,4865450.188209353,2432725.0941046765,2432725.0941046765,
5820,2024-12-31,Fire and other damage to property insurance,2021,3,5411045.426680627,3246627.256008377,2164418.1706722504,12331224.714438085
5820,2024-12-31,Fire and other damage to property insurance,2022,0,7970254.069654113,1635449.108745367,6334804.960908745,
5820,2024-12-31,Fire and other damage to property insurance,2022,1,8017439.443719486,3206975.7774877944,4810463.666231692,
5820,2024-12-31,Fire and other damage to property insurance,2022,2,8815252.7224596,4407626.3612298,4407626.3612298,23134989.157412097
5820,2024-12-31,Fire and other damage to property insurance,2023,0,7063838.516182967,100897.84577495088,6962940.670408017,
5820,2024-12-31,Fire and other damage to property insurance,2023,1,9615972.093888836,3846388.837555535,5769583.256333301,28665183.586054992
5820,2024-12-31,Fire and other damage to property insurance,2024,0,15106255.725580111,3692431.217286555,11413824.508293556,47769900.53405465
5820,2024-12-31,Other motor insurance,2015,0,8420393.407719312,1242329.6363026917,7178063.77141662,
5820,2024-12-31,Other motor insurance,2015,1,9045228.18536054,3618091.274144216,5427136.911216324,
5820,2024-12-31,Other motor insurance,2015,2,10423551.928122114,5211775.964061057,5211775.964061057,
5820,2024-12-31,Other motor insurance,2015,3,11647811.964088349,6988687.1784530105,4659124.785635338,
5820,2024-12-31,Other motor insurance,2015,4,12718094.193328014,8902665.935329609,3815428.257998405,
5820,2024-12-31,Other motor insurance,2015,5,13874838.822459731,11099871.057967786,2774967.764491945,
5820,2024-12-31,Other motor insurance,2015,6,15245789.809214847,13721210.828293366,1524578.980921483,
5820,2024-12-31,Other motor insurance,2015,7,16337307.14592412,15520441.788627911,816865.357296206,
5820,2024-12-31,Other motor insurance,2015,8,17277773.575067963,16413884.896314563,863888.6787533984,
5820,2024-12-31,Other motor insurance,2015,9,19212179.989256497,18251570.989793677,960608.9994628244,26749319.9698514
5820,2024-12-31,Other motor insurance,2016,0,6123154.847324695,395864.0840842787,5727290.763240416,
5820,2024-12-31,Other motor insurance,2016,1,10176594.472188894,4070637.7888755575,6105956.683313336,
5820,2024-12-31,Other motor insurance,2016,2,11622667.192940095,5811333.596470048,5811333.596470048,
5820,2024-12-31,Other motor insurance,2016,3,13605292.866797328,8163175.720078398,5442117.14671893,
5820,2024-12-31,Other motor insurance,2016,4,14688675.915572222,10282073.140900554,4406602.774671668,
5820,2024-12-31,Other motor insurance,2016,5,16205677.273313656,12964541.818650924,3241135.454662731,
5820,2024-12-31,Other motor insurance,2016,6,17455936.289028857,15710342.660125973,1745593.6289028842,
5820,2024-12-31,Other motor insurance,2016,7,18621850.085206512,17690757.580946185,931092.5042603276,
5820,2024-12-31,Other motor insurance,2016,8,19707351.939548317,18721984.342570897,985367.5969774164,30435187.152687386
5820,2024-12-31,Other motor insurance,2017,0,4142811.840256185,717372.0774134888,3425439.762842696,
5820,2024-12-31,Other motor insurance,2017,1,5613740.8584123645,2245496.343364946,3368244.5150474184,
5820,2024-12-31,Other motor insurance,2017,2,6072604.851025247,3036302.4255126235,3036302.4255126235,
5820,2024-12-31,Other motor insurance,2017,3,7034560.879134921,4220736.527480953,2813824.351653968,
5820,2024-12-31,Other motor insurance,2017,4,7464106.515285542,5224874.560699879,2239231.954585663,
5820,2024-12-31,Other motor insurance,2017,5,8215770.260052661,6572616.20804213,1643154.0520105315,
5820,2024-12-31,Other motor insurance,2017,6,8899674.361396115,8009706.925256505,889967.4361396106,
5820,2024-12-31,Other motor insurance,2017,7,9872080.263969894,9378476.2507714,493604.0131984949,15969627.188722735
5820,2024-12-31,Other motor insurance,2018,0,5906183.637269326,1623286.8611516124,4282896.776117713,
5820,2024-12-31,Other motor insurance,2018,1,6681812.507832289,2672725.003132916,4009087.504699373,
5820,2024-12-31,Other motor insurance,2018,2,7677852.447742065,3838926.2238710327,3838926.2238710327,
5820,2024-12-31,Other motor insurance,2018,3,8674166.955381274,5204500.173228765,3469666.7821525093,
5820,2024-12-31,Other motor insurance,2018,4,9679060.78682328,6775342.550776295,2903718.236046985,
5820,2024-12-31,Other motor insurance,2018,5,10554128.27358696,8443302.61886957,2110825.654717392,
5820,2024-12-31,Other motor insurance,2018,6,11006923.73435682,9906231.36092114,1100692.3734356798,19776080.854724243
5820,2024-12-31,Other motor insurance,2019,0,16740320.163691323,2513154.77292968,14227165.390761646,
5820,2024-12-31,Other motor insurance,2019,1,15113083.141119791,6045233.256447917,9067849.884671874,
5820,2024-12-31,Other motor insurance,2019,2,17408423.753031075,8704211.876515538,8704211.876515538,
5820,2024-12-31,Other motor insurance,2019,3,19025414.840455625,11415248.904273378,7610165.936182247,
5820,2024-12-31,Other motor insurance,2019,4,21344305.4715397,14941013.830077788,6403291.641461911,
5820,2024-12-31,Other motor insurance,2019,5,23069881.683751028,18455905.347000822,4613976.336750206,43663185.05498043
5820,2024-12-31,Other motor insurance,2020,0,11661047.510028202,1494644.956135274,10166402.55389293,
5820,2024-12-31,Other motor insurance,2020,1,12317859.07467562,4927143.629870248,7390715.444805372,
5820,2024-12-31,Other motor insurance,2020,2,13571765.71871152,6785882.85935576,6785882.85935576,
5820,2024-12-31,Other motor insurance,2020,3,15218665.886279322,9131199.531767596,6087466.354511727,
5820,2024-12-31,Other motor insurance,2020,4,17407173.782172758,12185021.64752093,5222152.134651829,35685732.490734726
5820,2024-12-31,Other motor insurance,2021,0,14922723.06444625,3247443.8039410464,11675279.260505203,
5820,2024-12-31,Other motor insurance,2021,1,15814105.782225108,6325642.312890044,9488463.469335064,
5820,2024-12-31,Other motor insurance,2021,2,17397526.10963662,8698763.05481831,8698763.05481831,
5820,2024-12-31,Other motor insurance,2021,3,19107016.628411274,11464209.977046767,7642806.651364507,45255110.12948223
5820,2024-12-31,Other motor insurance,2022,0,8580307.346512856,1578195.4829341748,7002111.863578681,
5820,2024-12-31,Other motor insurance,2022,1,10939553.731420066,4375821.492568026,6563732.23885204,
5820,2024-12-31,Other motor insurance,2022,2,12471605.133983295,6235802.566991648,6235802.566991648,31479972.243823543
5820,2024-12-31,Other motor insurance,2023,0,2675030.9457165366,36572.37167739151,2638458.574039145,
5820,2024-12-31,Other motor insurance,2023,1,4020283.033866493,1608113.2135465972,2412169.820319896,11453837.550632372
5820,2024-12-31,Other motor insurance,2024,0,17594044.56084869,2317508.3883386734,15276536.172510017,44717253.06779787
5820,2024-12-31,Motor vehicle liability insurance,2015,0,2751420.2482130798,566833.8366066088,2184586.4116064706,
5820,2024-12-31,Motor vehicle liability insurance,2015,1,2842961.1113554374,1137184.444542175,1705776.6668132625,
5820,2024-12-31,Motor vehicle liability insurance,2015,2,3082800.4498783,1541400.2249391498,1541400.2249391498,
5820,2024-12-31,Motor vehicle liability insurance,2015,3,3486290.2581064133,2091774.1548638484,1394516.103242565,
5820,2024-12-31,Motor vehicle liability insurance,2015,4,3833349.0804520384,2683344.356316427,1150004.7241356117,
5820,2024-12-31,Motor vehicle liability insurance,2015,5,4315973.002190746,3452778.401752597,863194.6004381492,
5820,2024-12-31,Motor vehicle liability insurance,2015,6,4674908.567181434,4207417.710463291,467490.8567181425,
5820,2024-12-31,Motor vehicle liability insurance,2015,7,5048748.981481535,4796311.532407458,252437.44907407745,
5820,2024-12-31,Motor vehicle liability insurance,2015,8,5308337.318030869,5042920.452129325,265416.86590154376,
5820,2024-12-31,Motor vehicle liability insurance,2015,9,5653383.922557298,5370714.726429433,282669.19612786546,8180068.563863531
5820,2024-12-31,Motor vehicle liability insurance,2016,0,15790489.287986023,3529009.4958657348,12261479.792120287,
5820,2024-12-31,Motor vehicle liability insurance,2016,1,15326006.512531023,6130402.605012409,9195603.907518614,
5820,2024-12-31,Motor vehicle liability insurance,2016,2,16714421.193251336,8357210.596625668,8357210.596625668,
5820,2024-12-31,Motor vehicle liability insurance,2016,3,19080694.3489219,11448416.609353142,7632277.739568757,
5820,2024-12-31,Motor vehicle liability insurance,2016,4,21410921.47672355,14987645.033706484,6423276.443017067,
5820,2024-12-31,Motor vehicle liability insurance,2016,5,23141429.94172944,18513143.95338355,4628285.988345888,
5820,2024-12-31,Motor vehicle liability insurance,2016,6,24420175.34177304,21978157.807595737,2442017.5341773,
5820,2024-12-31,Motor vehicle liability insurance,2016,7,26453872.63904066,25131179.007088628,1322693.6319520324,
5820,2024-12-31,Motor vehicle liability insurance,2016,8,28295031.15498349,26880279.59723432,1414751.5577491743,43270352.30130164
5820,2024-12-31,Motor vehicle liability insurance,2017,0,13370428.996527532,63960.20055746508,13306468.795970067,
5820,2024-12-31,Motor vehicle liability insurance,2017,1,12259684.48833769,4903873.795335076,7355810.693002614,
5820,2024-12-31,Motor vehicle liability insurance,2017,2,13426439.714168107,6713219.857084055,6713219.857084055,
5820,2024-12-31,Motor vehicle liability insurance,2017,3,15626135.097076654,9375681.058245994,6250454.03883066,
5820,2024-12-31,Motor vehicle liability insurance,2017,4,16920496.938365843,11844347.85685609,5076149.081509754,
5820,2024-12-31,Motor vehicle liability insurance,2017,5,18524810.61222505,14819848.489780042,3704962.1224450096,
5820,2024-12-31,Motor vehicle liability insurance,2017,6,20161179.573917348,18145061.616525616,2016117.9573917317,
5820,2024-12-31,Motor vehicle liability insurance,2017,7,21974304.374421544,20875589.155700468,1098715.2187210768,35164402.96238518
5820,2024-12-31,Motor vehicle liability insurance,2018,0,2205203.724934764,618812.533681752,1586391.1912530116,
5820,2024-12-31,Motor vehicle liability insurance,2018,1,2709535.1274416647,1083814.050976666,1625721.0764649988,
5820,2024-12-31,Motor vehicle liability insurance,2018,2,3201354.9266534075,1600677.4633267038,1600677.4633267038,
5820,2024-12-31,Motor vehicle liability insurance,2018,3,3415065.812735204,2049039.487641123,1366026.3250940812,
5820,2024-12-31,Motor vehicle liability insurance,2018,4,3995618.164697957,2796932.7152885697,1198685.4494093875,
5820,2024-12-31,Motor vehicle liability insurance,2018,5,4177004.225319244,3341603.380255395,835400.8450638484,
5820,2024-12-31,Motor vehicle liability insurance,2018,6,4602232.574202483,4142009.316782235,460223.2574202474,8095129.5963946525
5820,2024-12-31,Motor vehicle liability insurance,2019,0,13962695.085294845,682182.2004753033,13280512.88481954,
5820,2024-12-31,Motor vehicle liability insurance,2019,1,14401161.770952402,5760464.708380961,8640697.06257144,
5820,2024-12-31,Motor vehicle liability insurance,2019,2,16093076.27986388,8046538.13993194,8046538.13993194,
5820,2024-12-31,Motor vehicle liability insurance,2019,3,18430552.80679839,11058331.684079036,7372221.122719355,
5820,2024-12-31,Motor vehicle liability insurance,2019,4,19588170.37936835,13711719.265557844,5876451.113810506,
5820,2024-12-31,Motor vehicle liability insurance,2019,5,21739860.265915137,17391888.21273211,4347972.053183027,42016267.94726445
5820,2024-12-31,Motor vehicle liability insurance,2020,0,9746477.517516917,104416.78854959676,9642060.72896732,
5820,2024-12-31,Motor vehicle liability insurance,2020,1,9457397.945046198,3782959.178018479,5674438.767027719,
5820,2024-12-31,Motor vehicle liability insurance,2020,2,11362177.424446996,5681088.712223498,5681088.712223498,
5820,2024-12-31,Motor vehicle liability insurance,2020,3,12646271.06177777,7587762.637066663,5058508.424711107,
5820,2024-12-31,Motor vehicle liability insurance,2020,4,13926206.627242872,9748344.63907001,4177861.988172863,28181195.305749528
5820,2024-12-31,Motor vehicle liability insurance,2021,0,2962827.6626533903,790720.6866628815,2172106.9759905087,
5820,2024-12-31,Motor vehicle liability insurance,2021,1,4350088.319802659,1740035.3279210636,2610052.991881595,
5820,2024-12-31,Motor vehicle liability insurance,2021,2,4927244.828555813,2463622.4142779065,2463622.4142779065,
5820,2024-12-31,Motor vehicle liability insurance,2021,3,5263563.5808779,3158138.1485267407,2105425.4323511594,12323709.850207128
5820,2024-12-31,Motor vehicle liability insurance,2022,0,6582735.269794576,1375884.3569968326,5206850.912797743,
5820,2024-12-31,Motor vehicle liability insurance,2022,1,6383391.9635247765,2553356.7854099106,3830035.178114866,
5820,2024-12-31,Motor vehicle liability insurance,2022,2,6904132.239611945,3452066.119805973,3452066.119805973,18265625.78033792
5820,2024-12-31,Motor vehicle liability insurance,2023,0,8196164.281567854,2091818.535071354,6104345.7464965,
5820,2024-12-31,Motor vehicle liability insurance,2023,1,7107168.553606904,2842867.421442762,4264301.132164142,20971302.816411823
5820,2024-12-31,Motor vehicle liability insurance,2024,0,10387646.610313244,1468693.2384216809,8918953.371891564,48520453.02146364
1458,2024-12-31,Assistance,2015,0,5791842.775193294,931426.2368717392,4860416.538321555,
1458,2024-12-31,Assistance,2015,1,7346047.590205805,2938419.0360823222,4407628.554123484,
1458,2024-12-31,Assistance,2015,2,8831727.134044454,4415863.567022227,4415863.567022227,
1458,2024-12-31,Assistance,2015,3,9805790.280609544,5883474.168365727,3922316.112243817,
1458,2024-12-31,Assistance,2015,4,10839442.804202955,7587609.962942069,3251832.841260888,
1458,2024-12-31,Assistance,2015,5,11739274.448459812,9391419.55876785,2347854.889691962,
1458,2024-12-31,Assistance,2015,6,12395272.322907733,11155745.09061696,1239527.2322907709,
1458,2024-12-31,Assistance,2015,7,13253951.101789275,12591253.54669981,662697.5550894644,
1458,2024-12-31,Assistance,2015,8,14370165.173636094,13651656.914954288,718508.2586818058,
1458,2024-12-31,Assistance,2015,9,15185676.337321095,14426392.52045504,759283.8168660551,21987396.91118852
1458,2024-12-31,Assistance,2016,0,15653804.486175433,3106037.433960108,12547767.052215325,
1458,2024-12-31,Assistance,2016,1,14907807.842586951,5963123.137034781,8944684.705552172,
1458,2024-12-31,Assistance,2016,2,16912059.082242314,8456029.541121157,8456029.541121157,
1458,2024-12-31,Assistance,2016,3,18419818.72344313,11051891.23406588,7367927.489377251,
1458,2024-12-31,Assistance,2016,4,20854008.786382902,14597806.150468033,6256202.635914872,
1458,2024-12-31,Assistance,2016,5,23080032.716390315,18464026.17311225,4616006.543278061,
1458,2024-12-31,Assistance,2016,6,24841205.59869108,22357085.038821973,2484120.559869103,
1458,2024-12-31,Assistance,2016,7,26230138.906302474,24918631.960987348,1311506.9453151263,
1458,2024-12-31,Assistance,2016,8,28270931.84784502,26857385.25545277,1413546.592392251,43419339.59008899
1458,2024-12-31,Assistance,2017,0,2587300.125965669,724142.642223961,1863157.483741708,
1458,2024-12-31,Assistance,2017,1,2964527.415371543,1185810.9661486172,1778716.4492229256,
1458,2024-12-31,Assistance,2017,2,3310182.308305376,1655091.154152688,1655091.154152688,
1458,2024-12-31,Assistance,2017,3,3841899.540530167,2305139.7243181,1536759.8162120664,
1458,2024-12-31,Assistance,2017,4,4318377.546383131,3022864.282468192,1295513.2639149397,
1458,2024-12-31,Assistance,2017,5,4652563.871963952,3722051.0975711616,930512.7743927902,
1458,2024-12-31,Assistance,2017,6,4948707.256382389,4453836.530744151,494870.7256382378,
1458,2024-12-31,Assistance,2017,7,5477641.073037841,5203759.019385949,273882.0536518926,8803967.688210756
1458,2024-12-31,Assistance,2018,0,7484562.70251858,2030854.713912159,5453707.988606421,
1458,2024-12-31,Assistance,2018,1,12004523.54193561,4801809.416774244,7202714.125161366,
1458,2024-12-31,Assistance,2018,2,13700237.536538657,6850118.768269328,6850118.768269328,
1458,2024-12-31,Assistance,2018,3,15228771.614156594,9137262.96849396,6091508.645662636,
1458,2024-12-31,Assistance,2018,4,16726373.511324115,11708461.45792688,5017912.0533972345,
1458,2024-12-31,Assistance,2018,5,17642753.578594863,14114202.862875892,3528550.715718972,
1458,2024-12-31,Assistance,2018,6,19694266.05794828,17724839.45215345,1969426.605794825,33927065.97239442
1458,2024-12-31,Assistance,2019,0,2964945.0186808333,646233.0656054663,2318711.953075367,
1458,2024-12-31,Assistance,2019,1,3000879.430443004,1200351.7721772017,1800527.6582658023,
1458,2024-12-31,Assistance,2019,2,3279505.282684766,1639752.641342383,1639752.641342383,
1458,2024-12-31,Assistance,2019,3,3652789.130911528,2191673.478546917,1461115.6523646112,
1458,2024-12-31,Assistance,2019,4,4070211.446087626,2849148.012261338,1221063.4338262882,
1458,2024-12-31,Assistance,2019,5,4446610.12246277,3557288.097970216,889322.0244925539,8456496.243796423
1458,2024-12-31,Assistance,2020,0,8434823.7945845,372945.56773611903,8061878.226848381,
1458,2024-12-31,Assistance,2020,1,9492586.920737684,3797034.768295074,5695552.15244261,
1458,2024-12-31,Assistance,2020,2,10544057.071731308,5272028.535865654,5272028.535865654,
1458,2024-12-31,Assistance,2020,3,12019967.593740124,7211980.556244075,4807987.037496049,
1458,2024-12-31,Assistance,2020,4,13104671.05026774,9173269.735187417,3931401.3150803214,26796566.810419608
1458,2024-12-31,Assistance,2021,0,15369060.699254384,2933812.3158854423,12435248.383368945,
1458,2024-12-31,Assistance,2021,1,16942916.839582123,6777166.7358328495,10165750.103749271,
1458,2024-12-31,Assistance,2021,2,18263309.08467154,9131654.54233577,9131654.54233577,
1458,2024-12-31,Assistance,2021,3,21656621.628865834,12993972.977319503,8662648.651546331,48134930.357728764
1458,2024-12-31,Assistance,2022,0,7337412.428778443,1353939.62335845,5983472.805419993,
1458,2024-12-31,Assistance,2022,1,6939805.53639123,2775922.2145564924,4163883.321834738,
1458,2024-12-31,Assistance,2022,2,8061455.596120385,4030727.7980601927,4030727.7980601927,20030660.18409444
1458,2024-12-31,Assistance,2023,0,13816910.57310682,3450682.2241559103,10366228.34895091,
1458,2024-12-31,Assistance,2023,1,11811862.97518756,4724745.190075024,7087117.7851125365,35034260.27031452
1458,2024-12-31,Assistance,2024,0,1782690.433596701,227578.77651446185,1555111.657082239,5182726.382909405
1458,2024-12-31,General liability insurance,2015,0,16774996.215194684,3230932.6359092225,13544063.57928546,
1458,2024-12-31,General liability insurance,2015,1,14295630.242536616,5718252.097014647,8577378.14552197,
1458,2024-12-31,General liability insurance,2015,2,17186608.457434017,8593304.228717009,8593304.228717009,
1458,2024-12-31,General liability insurance,2015,3,18073985.787152696,10844391.47229162,7229594.314861078,
1458,2024-12-31,General liability insurance,2015,4,20327270.7023106,14229089.491617415,6098181.210693179,
1458,2024-12-31,General liability insurance,2015,5,21787033.295355763,17429626.636284612,4357406.659071151,
1458,2024-12-31,General liability insurance,2015,6,24573351.946247667,22116016.751622904,2457335.194624763,
1458,2024-12-31,General liability insurance,2015,7,26010273.004475765,24709759.354251977,1300513.650223788,
1458,2024-12-31,General liability insurance,2015,8,28055245.841700844,26652483.5496158,1402762.292085044,
1458,2024-12-31,General liability insurance,2015,9,30242028.96233984,28729927.514222845,1512101.4481169917,42461904.85788403
1458,2024-12-31,General liability insurance,2016,0,3722288.674900084,89695.73599228579,3632592.9389077984,
1458,2024-12-31,General liability insurance,2016,1,3832014.906153488,1532805.9624613952,2299208.9436920923,
1458,2024-12-31,General liability insurance,2016,2,4424837.395915591,2212418.697957796,2212418.697957796,
1458,2024-12-31,General liability insurance,2016,3,5136854.19948463,3082112.519690778,2054741.6797938517,
1458,2024-12-31,General liability insurance,2016,4,5382359.7019809615,3767651.7913866728,1614707.9105942887,
1458,2024-12-31,General liability insurance,2016,5,6032619.772425106,4826095.817940085,1206523.9544850206,
1458,2024-12-31,General liability insurance,2016,6,6578618.585583921,5920756.727025529,657861.8585583912,
1458,2024-12-31,General liability insurance,2016,7,7149689.469204647,6792204.995744414,357484.47346023284,
1458,2024-12-31,General liability insurance,2016,8,7539848.712676524,7162856.277042697,376992.435633827,11473958.426307973
1458,2024-12-31,General liability insurance,2017,0,2626570.3187637813,246258.51654391937,2380311.802219862,
1458,2024-12-31,General liability insurance,2017,1,2977871.862613954,1191148.7450455816,1786723.1175683725,
1458,2024-12-31,General liability insurance,2017,2,3417594.0791189773,1708797.0395594889,1708797.0395594889,
1458,2024-12-31,General liability insurance,2017,3,3744646.982082512,2246788.189249508,1497858.7928330046,
1458,2024-12-31,General liability insurance,2017,4,4122094.5665933634,2885466.196615354,1236628.3699780093,
1458,2024-12-31,General liability insurance,2017,5,4610559.975294566,3688447.980235653,922111.9950589128,
1458,2024-12-31,General liability insurance,2017,6,4941799.426618049,4447619.483956245,494179.94266180415,
1458,2024-12-31,General liability insurance,2017,7,5230804.932858118,4969264.686215212,261540.24664290625,8552613.41764799
1458,2024-12-31,General liability insurance,2018,0,5633103.354966114,539444.627159641,5093658.727806473,
1458,2024-12-31,General liability insurance,2018,1,6457788.3911709525,2583115.3564683814,3874673.034702571,
1458,2024-12-31,General liability insurance,2018,2,6943296.997980772,3471648.498990386,3471648.498990386,
1458,2024-12-31,General liability insurance,2018,3,8031751.967754078,4819051.180652448,3212700.78710163,
1458,2024-12-31,General liability insurance,2018,4,8649155.633485742,6054408.943440019,2594746.6900457228,
1458,2024-12-31,General liability insurance,2018,5,9691579.837433465,7753263.869946772,1938315.9674866928,
1458,2024-12-31,General liability insurance,2018,6,10416199.75360982,9374579.77824884,1041619.9753609804,18155634.08968182
1458,2024-12-31,General liability insurance,2019,0,8570734.326338619,2082133.126466033,6488601.199872586,
1458,2024-12-31,General liability insurance,2019,1,10273151.162377836,4109260.464951135,6163890.697426701,
1458,2024-12-31,General liability insurance,2019,2,11834007.72727586,5917003.863637931,5917003.863637931,
1458,2024-12-31,General liability insurance,2019,3,12825451.764117455,7695271.0584704755,5130180.7056469815,
1458,2024-12-31,General liability insurance,2019,4,13853152.136766553,9697206.495736586,4155945.641029967,
1458,2024-12-31,General liability insurance,2019,5,15256732.898741383,12205386.318993108,3051346.5797482766,29620009.38822264
1458,2024-12-31,General liability insurance,2020,0,5610093.024091499,1002158.8520194984,4607934.172072001,
1458,2024-12-31,General liability insurance,2020,1,6114321.909445654,2445728.7637782614,3668593.145667392,
1458,2024-12-31,General liability insurance,2020,2,6963831.410086582,3481915.705043291,3481915.705043291,
1458,2024-12-31,General liability insurance,2020,3,7642037.908510508,4585222.745106306,3056815.163404202,
1458,2024-12-31,General liability insurance,2020,4,8250126.783175973,5775088.748223181,2475038.0349527923,17708194.798063893
