Transaction_ID,Claim_Reference,Syndicate_Number,Year_of_Account,Risk_Code,Currency,Status,Transaction_Type,Transaction_Date,Loss_Date,Report_Date,Amount,Outstanding_Amount,Incurred_Amount,LOB_Code,Country,Claim_Type,Reinsurance_Recovery
TXN00000355,CLM595158,1910,2021,8,AUD,Open,Payment,2022-10-21,2021-05-23,2021-06-02,104934.0,211109,643492,D1,GB,Gross,4779.13
TXN00000356,CLM882544,2010,2020,2,EUR,Closed,Payment,2023-04-20,2020-08-14,2020-08-23,271200.0,188192,295150,D2,FR,Gross,42311.58
TXN00000357,CLM396578,2987,2022,8,CHF,Open,Payment,2023-12-25,2022-11-04,2023-01-26,69693.98,244119,522868,E1,FR,Gross,3143.81
TXN00000358,CLM396578,2987,2022,8,CHF,Open,Payment,2025-01-18,2022-01-21,2022-03-03,68850.44,0,0,D1,JP,Gross,3739.05
TXN00000359,CLM396578,2987,2022,8,CHF,Open,Payment,2025-07-17,2022-10-03,2022-10-05,148826.58,0,0,A1,DE,Gross,8264.49
TXN00000360,CLM448588,4242,2026,9,CAD,Closed,Payment,2028-10-13,2026-09-17,2026-12-02,49695.27,499083,212816,A2,US,Gross,14635.67
TXN00000361,CLM448588,4242,2026,9,CAD,Closed,Payment,2027-02-02,2026-04-28,2026-05-26,124008.73,0,0,A2,GB,Gross,13777.69
TXN00000362,CLM699573,2791,2024,4,CHF,Closed,Payment,2025-05-21,2024-12-11,2024-12-29,24642.65,32883,795879,E1,US,Gross,3763.04
TXN00000363,CLM699573,2791,2024,4,CHF,Closed,Payment,2026-06-15,2024-11-21,2025-01-09,45006.03,0,0,A2,DE,Gross,11580.36
TXN00000364,CLM699573,2791,2024,4,CHF,Closed,Payment,2026-09-18,2024-04-01,2024-05-08,102167.32,0,0,A1,JP,Gross,14340.91
TXN00000365,CLM839485,1910,2024,7,JPY,Reopened,Payment,2024-12-16,2024-01-02,2024-02-07,54754.45,89746,53817,E1,FR,Gross,2075.56
TXN00000366,CLM839485,1910,2024,7,JPY,Reopened,Payment,2025-03-15,2024-01-09,2024-02-08,60631.02,0,0,A1,US,Gross,1751.56
TXN00000367,CLM839485,1910,2024,7,JPY,Reopened,Payment,2026-05-09,2024-02-03,2024-03-01,26585.25,0,0,D2,DE,Gross,2871.52
TXN00000368,CLM839485,1910,2024,7,JPY,Reopened,Payment,2025-02-04,2024-10-07,2024-12-22,42868.68,0,0,E1,JP,Gross,7293.45
TXN00000369,CLM839485,1910,2024,7,JPY,Reopened,Payment,2025-08-21,2024-09-04,2024-10-11,79854.6,0,0,A2,US,Gross,9490.35
TXN00000370,CLM626690,1183,2023,2,CHF,Closed,Payment,2025-01-25,2023-01-02,2023-01-12,79196.89,62277,494123,E1,US,Gross,9661.05
TXN00000371,CLM626690,1183,2023,2,CHF,Closed,Payment,2024-08-14,2023-05-25,2023-06-23,201552.11,0,0,D1,US,Gross,50089.82
TXN00000372,CLM857537,2987,2020,7,CHF,Reopened,Payment,2021-04-18,2020-04-28,2020-05-05,8848.57,90929,507296,E1,US,Gross,654.26
TXN00000373,CLM857537,2987,2020,7,CHF,Reopened,Payment,2022-11-12,2020-12-26,2021-01-30,7468.69,0,0,D2,JP,Gross,896.73
TXN00000374,CLM857537,2987,2020,7,CHF,Reopened,Payment,2022-02-09,2020-10-28,2020-11-03,9080.08,0,0,D2,FR,Gross,1605.28
TXN00000375,CLM857537,2987,2020,7,CHF,Reopened,Payment,2022-03-05,2020-04-10,2020-07-01,3880.5,0,0,A2,JP,Gross,1031.19
TXN00000376,CLM857537,2987,2020,7,CHF,Reopened,Payment,2023-03-29,2020-04-15,2020-06-30,14953.16,0,0,A1,GB,Gross,1864.18
TXN00000377,CLM455007,623,2024,2,CHF,Closed,Payment,2026-10-29,2024-09-16,2024-11-21,284771.0,456872,413468,A1,US,Gross,38191.49
TXN00000378,CLM757246,4242,2025,9,GBP,Reopened,Payment,2025-09-24,2025-03-02,2025-03-18,38026.59,45872,676820,D2,JP,Gross,9376.5
TXN00000379,CLM757246,4242,2025,9,GBP,Reopened,Payment,2027-02-19,2025-01-20,2025-03-01,34896.43,0,0,A2,DE,Gross,8178.51
TXN00000380,CLM757246,4242,2025,9,GBP,Reopened,Payment,2025-08-14,2025-06-08,2025-08-31,55163.97,0,0,E1,DE,Gross,4839.53
TXN00000381,CLM338536,623,2019,7,GBP,Reopened,Payment,2020-03-04,2019-04-12,2019-05-23,12321.16,379041,480230,A2,DE,Gross,1255.84
TXN00000382,CLM338536,623,2019,7,GBP,Reopened,Payment,2021-04-06,2019-07-06,2019-07-21,4950.8,0,0,D2,FR,Gross,491.02
TXN00000383,CLM338536,623,2019,7,GBP,Reopened,Payment,2022-05-21,2019-11-02,2020-01-02,40422.05,0,0,E1,US,Gross,2008.61
TXN00000384,CLM827712,1183,2022,1,GBP,Closed,Payment,2023-09-18,2022-05-04,2022-05-19,11776.27,427408,322618,A1,GB,Gross,720.11
TXN00000385,CLM827712,1183,2022,1,GBP,Closed,Payment,2023-08-28,2022-10-12,2022-12-02,22645.73,0,0,D1,US,Gross,4498.1
TXN00000386,CLM493049,4242,2024,3,USD,Reopened,Payment,2026-05-01,2024-12-18,2025-02-08,29183.9,226033,193240,A1,US,Gross,7584.32
TXN00000387,CLM493049,4242,2024,3,USD,Reopened,Payment,2025-11-04,2024-05-03,2024-05-18,25986.7,0,0,A2,DE,Gross,6042.96
TXN00000388,CLM493049,4242,2024,3,USD,Reopened,Payment,2027-02-10,2024-09-16,2024-10-31,44230.4,0,0,E1,US,Gross,10401.59
TXN00000389,CLM182804,1183,2024,4,CAD,Reopened,Payment,2024-11-25,2024-03-21,2024-05-27,126733.0,85034,498550,A2,GB,Gross,19660.59
TXN00000390,CLM581894,623,2022,1,CHF,Closed,Payment,2023-08-30,2022-04-22,2022-05-06,18490.14,482493,725526,D1,GB,Gross,4738.34
TXN00000391,CLM581894,623,2022,1,CHF,Closed,Payment,2024-04-16,2022-08-03,2022-09-08,137310.86,0,0,D1,GB,Gross,18264.5
TXN00000392,CLM265649,2010,2019,8,EUR,Reopened,Payment,2020-03-28,2019-06-05,2019-08-30,227460.0,166842,738846,D1,US,Gross,36511.3
TXN00000393,CLM579027,623,2022,4,CAD,Closed,Payment,2023-04-17,2022-02-12,2022-03-24,37251.98,65917,414889,D1,DE,Gross,10418.33
TXN00000394,CLM579027,623,2022,4,CAD,Closed,Payment,2024-09-05,2022-11-16,2023-02-05,20264.53,0,0,A2,DE,Gross,714.43
TXN00000395,CLM579027,623,2022,4,CAD,Closed,Payment,2024-09-10,2022-08-13,2022-10-20,17445.17,0,0,A2,JP,Gross,248.77
TXN00000396,CLM579027,623,2022,4,CAD,Closed,Payment,2024-11-28,2022-01-01,2022-03-17,13267.56,0,0,E1,FR,Gross,1408.91
TXN00000397,CLM579027,623,2022,4,CAD,Closed,Payment,2024-01-04,2022-07-02,2022-08-20,41134.75,0,0,D1,DE,Gross,10444.24
TXN00000398,CLM476395,2525,2022,5,GBP,Reopened,Payment,2023-12-27,2022-01-07,2022-04-03,19095.64,217516,23491,E1,GB,Gross,4360.71
TXN00000399,CLM476395,2525,2022,5,GBP,Reopened,Payment,2023-11-22,2022-12-18,2023-02-19,21393.13,0,0,A1,GB,Gross,653.1
TXN00000400,CLM476395,2525,2022,5,GBP,Reopened,Payment,2023-04-28,2022-05-13,2022-06-30,12455.49,0,0,E1,FR,Gross,2177.41
TXN00000401,CLM476395,2525,2022,5,GBP,Reopened,Payment,2023-04-29,2022-02-21,2022-04-22,36110.06,0,0,E1,US,Gross,8064.98
TXN00000402,CLM476395,2525,2022,5,GBP,Reopened,Payment,2022-10-21,2022-02-18,2022-04-10,59851.67,0,0,D1,FR,Gross,13110.82
TXN00000403,CLM819112,2525,2018,8,CHF,Closed,Payment,2019-04-29,2018-03-08,2018-06-01,21989.82,416711,651553,D1,JP,Gross,4130.07
TXN00000404,CLM819112,2525,2018,8,CHF,Closed,Payment,2020-10-25,2018-03-17,2018-05-29,13879.09,0,0,D1,US,Gross,1844.71
TXN00000405,CLM819112,2525,2018,8,CHF,Closed,Payment,2019-10-19,2018-04-04,2018-06-14,89779.09,0,0,D2,DE,Gross,7903.7
TXN00000406,CLM329642,4242,2021,5,JPY,Reopened,Payment,2022-10-14,2021-04-14,2021-04-29,27283.83,412375,673765,D2,DE,Gross,2600.37
TXN00000407,CLM329642,4242,2021,5,JPY,Reopened,Payment,2023-12-15,2021-07-12,2021-10-03,9089.94,0,0,A1,JP,Gross,2109.3
TXN00000408,CLM329642,4242,2021,5,JPY,Reopened,Payment,2022-02-10,2021-12-02,2022-01-16,14030.98,0,0,E1,JP,Gross,2843.39
TXN00000409,CLM329642,4242,2021,5,JPY,Reopened,Payment,2023-12-27,2021-01-16,2021-02-26,4439.09,0,0,A1,GB,Gross,1143.08
TXN00000410,CLM329642,4242,2021,5,JPY,Reopened,Payment,2023-12-06,2021-10-15,2021-10-18,21867.16,0,0,A1,FR,Gross,1215.49
TXN00000411,CLM757937,33,2018,5,CHF,Closed,Payment,2019-01-05,2018-05-02,2018-07-14,24648.68,27492,782934,A2,DE,Gross,7160.1
TXN00000412,CLM757937,33,2018,5,CHF,Closed,Payment,2021-07-10,2018-12-16,2019-01-10,40767.87,0,0,A1,US,Gross,9120.61
TXN00000413,CLM757937,33,2018,5,CHF,Closed,Payment,2019-03-30,2018-12-13,2019-02-27,130875.44,0,0,D1,JP,Gross,26057.93
TXN00000414,CLM194511,1183,2022,6,JPY,Closed,Payment,2023-04-17,2022-03-22,2022-05-14,110274.0,102085,153579,D1,JP,Gross,18885.64
TXN00000415,CLM483629,2010,2026,9,EUR,Open,Payment,2029-05-14,2026-10-25,2026-11-23,86851.9,144726,324478,D1,JP,Gross,4968.64
TXN00000416,CLM483629,2010,2026,9,EUR,Open,Payment,2026-09-08,2026-06-11,2026-08-23,49060.43,0,0,E1,DE,Gross,10569.74
TXN00000417,CLM483629,2010,2026,9,EUR,Open,Payment,2026-12-23,2026-04-01,2026-06-20,121714.67,0,0,D2,GB,Gross,34146.18
TXN00000418,CLM943298,4242,2019,8,GBP,Open,Payment,2020-06-17,2019-01-17,2019-03-20,46349.4,405392,724176,A2,FR,Gross,7041.41
TXN00000419,CLM943298,4242,2019,8,GBP,Open,Payment,2020-08-28,2019-12-04,2019-12-05,21913.37,0,0,A1,GB,Gross,4988.28
TXN00000420,CLM943298,4242,2019,8,GBP,Open,Payment,2019-06-09,2019-01-17,2019-02-19,55024.23,0,0,A2,DE,Gross,11230.94
TXN00000421,CLM986827,5000,2026,6,GBP,Closed,Payment,2028-12-31,2026-04-18,2026-06-21,51187.18,17297,577636,E1,US,Gross,3119.23
TXN00000422,CLM986827,5000,2026,6,GBP,Closed,Payment,2029-01-22,2026-11-08,2027-01-03,24833.75,0,0,D1,DE,Gross,1289.83
TXN00000423,CLM986827,5000,2026,6,GBP,Closed,Payment,2027-12-17,2026-04-05,2026-05-28,20453.68,0,0,D2,GB,Gross,3925.73
TXN00000424,CLM986827,5000,2026,6,GBP,Closed,Payment,2027-02-19,2026-09-21,2026-12-13,47177.38,0,0,E1,FR,Gross,3576.52
TXN00000425,CLM576877,33,2023,5,AUD,Closed,Payment,2025-11-02,2023-09-22,2023-10-26,71411.7,441183,128609,D1,JP,Gross,2611.48
TXN00000426,CLM576877,33,2023,5,AUD,Closed,Payment,2025-10-02,2023-07-06,2023-09-03,14405.78,0,0,E1,US,Gross,1885.5
TXN00000427,CLM576877,33,2023,5,AUD,Closed,Payment,2026-04-21,2023-07-08,2023-08-02,113941.53,0,0,A2,DE,Gross,20409.94
TXN00000428,CLM594379,2791,2018,9,EUR,Reopened,Payment,2020-01-10,2018-12-26,2019-01-28,10695.59,126060,681269,D1,JP,Gross,2471.09
TXN00000429,CLM594379,2791,2018,9,EUR,Reopened,Payment,2019-07-06,2018-11-06,2018-11-20,27447.41,0,0,E1,JP,Gross,3260.36
TXN00000430,CLM835132,1910,2022,7,GBP,Open,Payment,2024-02-29,2022-10-01,2022-10-21,24509.0,33774,334149,E1,DE,Gross,5195.0
TXN00000431,CLM221761,1910,2019,4,AUD,Open,Payment,2022-02-15,2019-07-15,2019-10-08,69793.85,213762,404033,D2,FR,Gross,9775.04
TXN00000432,CLM221761,1910,2019,4,AUD,Open,Payment,2021-02-22,2019-06-10,2019-08-15,20842.69,0,0,D2,JP,Gross,858.56
TXN00000433,CLM221761,1910,2019,4,AUD,Open,Payment,2020-06-16,2019-06-11,2019-07-23,30762.01,0,0,D2,JP,Gross,6488.33
TXN00000434,CLM221761,1910,2019,4,AUD,Open,Payment,2020-12-30,2019-09-05,2019-10-26,121440.44,0,0,E1,DE,Gross,21568.29
TXN00000435,CLM539486,2010,2020,7,JPY,Open,Payment,2022-01-11,2020-07-28,2020-08-23,89745.49,447095,660558,D2,FR,Gross,23662.37
TXN00000436,CLM539486,2010,2020,7,JPY,Open,Payment,2021-09-14,2020-09-15,2020-11-26,171812.51,0,0,D2,US,Gross,45276.57
TXN00000437,CLM393328,5000,2018,6,USD,Closed,Payment,2020-08-10,2018-08-04,2018-10-05,34190.48,243148,395303,D1,US,Gross,6848.11
TXN00000438,CLM393328,5000,2018,6,USD,Closed,Payment,2021-04-01,2018-12-12,2019-03-01,94600.52,0,0,A2,GB,Gross,8270.31
TXN00000439,CLM818987,33,2023,9,JPY,Closed,Payment,2023-07-02,2023-03-17,2023-05-28,76919.24,41745,304282,A1,US,Gross,11072.65
TXN00000440,CLM818987,33,2023,9,JPY,Closed,Payment,2025-04-23,2023-04-11,2023-05-21,26801.95,0,0,A1,US,Gross,2786.39
TXN00000441,CLM818987,33,2023,9,JPY,Closed,Payment,2025-10-07,2023-08-21,2023-10-06,12319.8,0,0,D1,DE,Gross,485.94
TXN00000442,CLM818987,33,2023,9,JPY,Closed,Payment,2025-01-14,2023-02-24,2023-03-30,16458.09,0,0,E1,DE,Gross,4104.75
TXN00000443,CLM818987,33,2023,9,JPY,Closed,Payment,2025-04-02,2023-06-27,2023-08-15,81239.92,0,0,D1,US,Gross,23504.35
TXN00000444,CLM228093,2791,2025,2,JPY,Open,Payment,2026-09-29,2025-06-23,2025-07-03,16197.0,346437,68035,D2,JP,Gross,1149.49
TXN00000445,CLM355400,4242,2020,4,GBP,Reopened,Payment,2022-07-05,2020-07-20,2020-10-17,23523.38,118610,259316,A2,GB,Gross,5019.32
TXN00000446,CLM355400,4242,2020,4,GBP,Reopened,Payment,2022-08-31,2020-09-21,2020-10-11,94696.62,0,0,E1,JP,Gross,18128.76
TXN00000447,CLM911984,4242,2020,1,EUR,Open,Payment,2022-03-16,2020-05-22,2020-07-06,76122.62,78153,277829,D2,FR,Gross,7074.6
TXN00000448,CLM911984,4242,2020,1,EUR,Open,Payment,2023-05-23,2020-07-13,2020-08-02,212105.38,0,0,E1,DE,Gross,9856.47
TXN00000449,CLM215266,1183,2018,3,GBP,Closed,Payment,2018-12-03,2018-06-05,2018-07-04,36234.3,424179,632457,A2,US,Gross,7070.68
TXN00000450,CLM215266,1183,2018,3,GBP,Closed,Payment,2020-10-14,2018-01-06,2018-03-20,23374.46,0,0,D2,US,Gross,5403.92
TXN00000451,CLM215266,1183,2018,3,GBP,Closed,Payment,2018-11-24,2018-05-06,2018-06-16,20563.71,0,0,D2,JP,Gross,3829.2
TXN00000452,CLM215266,1183,2018,3,GBP,Closed,Payment,2019-07-09,2018-01-05,2018-01-09,19190.07,0,0,A2,US,Gross,4531.96
TXN00000453,CLM215266,1183,2018,3,GBP,Closed,Payment,2019-09-22,2018-07-19,2018-10-06,30381.46,0,0,A1,JP,Gross,1226.85
TXN00000454,CLM116547,4242,2020,5,GBP,Open,Payment,2021-12-27,2020-03-02,2020-05-22,37512.61,398873,566640,E1,FR,Gross,5981.18
TXN00000455,CLM116547,4242,2020,5,GBP,Open,Payment,2021-08-14,2020-04-24,2020-06-08,188191.39,0,0,D2,FR,Gross,46757.65
TXN00000456,CLM881886,33,2019,8,CAD,Closed,Payment,2021-05-04,2019-04-10,2019-07-06,11603.07,279084,488962,D2,FR,Gross,2859.87
TXN00000457,CLM881886,33,2019,8,CAD,Closed,Payment,2022-01-29,2019-11-19,2019-12-29,16178.7,0,0,E1,US,Gross,2681.62
TXN00000458,CLM881886,33,2019,8,CAD,Closed,Payment,2019-08-04,2019-02-13,2019-04-12,34393.23,0,0,E1,JP,Gross,7108.76
TXN00000459,CLM332311,2010,2018,9,EUR,Closed,Payment,2019-01-29,2018-08-06,2018-08-31,4315.88,347295,78780,A1,GB,Gross,998.76
TXN00000460,CLM332311,2010,2018,9,EUR,Closed,Payment,2021-09-30,2018-11-20,2019-02-05,6242.15,0,0,A2,GB,Gross,800.96
TXN00000461,CLM332311,2010,2018,9,EUR,Closed,Payment,2018-03-30,2018-01-16,2018-02-10,2548.2,0,0,D1,DE,Gross,369.49
TXN00000462,CLM332311,2010,2018,9,EUR,Closed,Payment,2021-06-15,2018-12-04,2018-12-13,8224.77,0,0,A2,JP,Gross,1555.64
TXN00000463,CLM988456,1910,2024,7,JPY,Open,Payment,2027-04-08,2024-12-15,2025-01-17,72252.22,267042,92060,D1,US,Gross,4353.33
TXN00000464,CLM988456,1910,2024,7,JPY,Open,Payment,2026-03-26,2024-12-05,2025-02-22,47201.29,0,0,A2,FR,Gross,7797.5
TXN00000465,CLM988456,1910,2024,7,JPY,Open,Payment,2024-09-09,2024-05-17,2024-06-05,42974.65,0,0,D2,FR,Gross,6200.65
TXN00000466,CLM988456,1910,2024,7,JPY,Open,Payment,2026-03-25,2024-09-09,2024-10-03,14938.08,0,0,E1,US,Gross,3812.28
TXN00000467,CLM988456,1910,2024,7,JPY,Open,Payment,2025-09-26,2024-03-13,2024-03-21,60187.76,0,0,A1,GB,Gross,13534.96
TXN00000468,CLM437758,33,2020,2,USD,Closed,Payment,2022-02-27,2020-04-13,2020-04-24,65692.99,337322,761746,D1,US,Gross,1355.35
TXN00000469,CLM437758,33,2020,2,USD,Closed,Payment,2021-04-26,2020-04-17,2020-04-28,24824.73,0,0,D2,US,Gross,195.78
TXN00000470,CLM437758,33,2020,2,USD,Closed,Payment,2021-06-07,2020-07-17,2020-08-31,79195.59,0,0,A1,JP,Gross,11505.96
TXN00000471,CLM437758,33,2020,2,USD,Closed,Payment,2023-01-21,2020-02-25,2020-03-28,122782.69,0,0,A2,DE,Gross,8971.53
TXN00000472,CLM499407,4242,2026,5,CAD,Reopened,Payment,2027-10-19,2026-06-13,2026-09-10,31224.51,327418,118996,A2,US,Gross,3953.66
TXN00000473,CLM499407,4242,2026,5,CAD,Reopened,Payment,2027-07-23,2026-11-14,2026-12-02,77117.16,0,0,E1,FR,Gross,6743.79
TXN00000474,CLM499407,4242,2026,5,CAD,Reopened,Payment,2026-09-06,2026-07-01,2026-09-08,40644.52,0,0,D1,JP,Gross,10003.98
TXN00000475,CLM499407,4242,2026,5,CAD,Reopened,Payment,2027-10-30,2026-05-06,2026-05-20,81561.81,0,0,D1,DE,Gross,5055.96
TXN00000476,CLM994217,33,2026,4,CAD,Closed,Payment,2029-07-18,2026-09-26,2026-10-22,35835.06,475615,448914,D1,GB,Gross,6036.7
TXN00000477,CLM994217,33,2026,4,CAD,Closed,Payment,2027-11-16,2026-09-25,2026-10-26,18417.61,0,0,A2,DE,Gross,1827.72
TXN00000478,CLM994217,33,2026,4,CAD,Closed,Payment,2029-03-09,2026-04-02,2026-06-28,70543.33,0,0,A1,DE,Gross,19253.93
TXN00000479,CLM967611,4242,2025,7,CAD,Reopened,Payment,2027-01-09,2025-12-22,2026-01-21,168865.0,59852,462494,D2,DE,Gross,28890.84
TXN00000480,CLM797416,4242,2022,6,USD,Reopened,Payment,2024-09-10,2022-08-05,2022-09-23,30430.45,493909,85394,D1,JP,Gross,3275.85
TXN00000481,CLM797416,4242,2022,6,USD,Reopened,Payment,2023-02-24,2022-11-16,2022-12-19,32296.61,0,0,D1,US,Gross,5676.23
TXN00000482,CLM797416,4242,2022,6,USD,Reopened,Payment,2023-02-18,2022-04-16,2022-07-12,27660.32,0,0,A1,US,Gross,3434.91
TXN00000483,CLM797416,4242,2022,6,USD,Reopened,Payment,2022-10-10,2022-06-21,2022-06-27,163264.62,0,0,D2,JP,Gross,43000.52
TXN00000484,CLM972176,33,2019,2,CAD,Open,Payment,2020-02-06,2019-12-20,2020-01-03,75989.05,400379,151435,A1,DE,Gross,12673.31
TXN00000485,CLM972176,33,2019,2,CAD,Open,Payment,2019-11-07,2019-09-23,2019-10-04,37113.19,0,0,A2,FR,Gross,8627.2
TXN00000486,CLM972176,33,2019,2,CAD,Open,Payment,2020-07-04,2019-05-26,2019-07-31,33129.85,0,0,A2,US,Gross,8452.76
TXN00000487,CLM972176,33,2019,2,CAD,Open,Payment,2020-01-01,2019-06-06,2019-07-31,12825.01,0,0,D2,GB,Gross,2740.42
TXN00000488,CLM972176,33,2019,2,CAD,Open,Payment,2021-01-13,2019-08-24,2019-10-04,41316.89,0,0,A1,US,Gross,6491.32
TXN00000489,CLM162894,2010,2026,9,EUR,Reopened,Payment,2027-11-09,2026-01-19,2026-02-16,220382.0,74084,385774,D1,FR,Gross,22998.8
TXN00000490,CLM856086,5000,2018,5,AUD,Closed,Payment,2021-01-13,2018-04-28,2018-06-16,21289.88,194363,620991,A2,GB,Gross,573.77
TXN00000491,CLM856086,5000,2018,5,AUD,Closed,Payment,2019-05-31,2018-09-04,2018-11-19,9476.98,0,0,D1,DE,Gross,2297.41
TXN00000492,CLM856086,5000,2018,5,AUD,Closed,Payment,2019-07-09,2018-12-09,2019-02-06,9489.22,0,0,E1,FR,Gross,1736.68
TXN00000493,CLM856086,5000,2018,5,AUD,Closed,Payment,2021-11-28,2018-12-16,2019-01-28,19059.92,0,0,D1,JP,Gross,4428.41
TXN00000494,CLM323072,2010,2020,8,USD,Open,Payment,2021-01-16,2020-04-24,2020-06-27,296643.0,193560,400415,D2,DE,Gross,73080.65
TXN00000495,CLM899649,33,2022,4,CHF,Closed,Payment,2024-10-23,2022-05-27,2022-08-11,71280.19,453104,666924,D1,GB,Gross,11292.7
TXN00000496,CLM899649,33,2022,4,CHF,Closed,Payment,2023-11-10,2022-06-10,2022-06-30,49714.85,0,0,D1,DE,Gross,13226.19
TXN00000497,CLM899649,33,2022,4,CHF,Closed,Payment,2022-11-23,2022-08-25,2022-10-09,46954.01,0,0,D2,US,Gross,2881.12
TXN00000498,CLM899649,33,2022,4,CHF,Closed,Payment,2024-12-27,2022-03-08,2022-04-18,13997.06,0,0,D2,FR,Gross,2182.51
TXN00000499,CLM899649,33,2022,4,CHF,Closed,Payment,2025-04-19,2022-04-21,2022-06-01,117160.88,0,0,D1,US,Gross,34936.69
TXN00000500,CLM807764,2525,2026,1,AUD,Reopened,Payment,2027-02-16,2026-08-23,2026-10-31,15549.13,444876,45359,A1,US,Gross,3629.29
TXN00000501,CLM807764,2525,2026,1,AUD,Reopened,Payment,2028-03-17,2026-07-21,2026-09-03,25329.7,0,0,D1,JP,Gross,3504.02
TXN00000502,CLM807764,2525,2026,1,AUD,Reopened,Payment,2028-07-16,2026-01-07,2026-03-02,104340.17,0,0,A1,FR,Gross,23402.01
TXN00000503,CLM386544,1183,2022,6,EUR,Open,Payment,2025-02-09,2022-10-17,2023-01-14,24771.4,105108,608830,D2,JP,Gross,2363.64
TXN00000504,CLM386544,1183,2022,6,EUR,Open,Payment,2024-08-01,2022-05-26,2022-07-12,7852.93,0,0,D2,JP,Gross,284.96
TXN00000505,CLM386544,1183,2022,6,EUR,Open,Payment,2025-06-06,2022-09-02,2022-10-16,47480.67,0,0,A1,US,Gross,7813.38
TXN00000506,CLM172965,5000,2020,1,GBP,Reopened,Payment,2020-12-22,2020-10-25,2021-01-16,117791.0,288125,409468,D2,DE,Gross,35307.51
TXN00000507,CLM575682,5000,2023,3,EUR,Closed,Payment,2025-03-02,2023-03-24,2023-06-13,44886.55,388324,610164,A2,GB,Gross,3432.49
TXN00000508,CLM575682,5000,2023,3,EUR,Closed,Payment,2026-05-11,2023-06-26,2023-08-08,27912.65,0,0,E1,US,Gross,3327.25
TXN00000509,CLM575682,5000,2023,3,EUR,Closed,Payment,2024-12-17,2023-02-12,2023-04-01,102270.79,0,0,A2,DE,Gross,8324.26
TXN00000510,CLM189083,2525,2018,3,USD,Reopened,Payment,2020-09-14,2018-12-05,2019-01-21,11462.52,36089,300320,E1,JP,Gross,200.03
TXN00000511,CLM189083,2525,2018,3,USD,Reopened,Payment,2021-08-13,2018-11-04,2019-01-08,5578.93,0,0,D2,JP,Gross,453.77
TXN00000512,CLM189083,2525,2018,3,USD,Reopened,Payment,2021-07-19,2018-08-18,2018-10-30,7669.93,0,0,E1,DE,Gross,309.95
TXN00000513,CLM189083,2525,2018,3,USD,Reopened,Payment,2019-01-19,2018-02-20,2018-03-11,8386.3,0,0,E1,US,Gross,1818.56
TXN00000514,CLM189083,2525,2018,3,USD,Reopened,Payment,2019-04-08,2018-04-06,2018-06-15,14674.31,0,0,D2,US,Gross,1474.49
TXN00000515,CLM794093,1910,2024,8,AUD,Closed,Payment,2024-04-08,2024-02-04,2024-03-02,148218.0,227151,241040,E1,DE,Gross,41317.47
TXN00000516,CLM219346,2010,2023,7,GBP,Closed,Payment,2024-06-15,2023-08-09,2023-10-22,59250.65,365581,567530,A1,JP,Gross,3966.89
TXN00000517,CLM219346,2010,2023,7,GBP,Closed,Payment,2024-02-01,2023-05-05,2023-06-27,24972.78,0,0,E1,DE,Gross,4788.46
TXN00000518,CLM219346,2010,2023,7,GBP,Closed,Payment,2025-11-02,2023-08-20,2023-09-26,66128.1,0,0,E1,GB,Gross,7714.74
TXN00000519,CLM219346,2010,2023,7,GBP,Closed,Payment,2024-06-20,2023-05-09,2023-06-21,109783.47,0,0,A1,DE,Gross,6377.29
TXN00000520,CLM147623,623,2021,7,AUD,Open,Payment,2024-01-02,2021-02-06,2021-04-14,112176.0,14030,331061,D1,FR,Gross,25991.94
TXN00000521,CLM904624,2791,2020,5,EUR,Closed,Payment,2020-09-08,2020-05-25,2020-08-09,1624.01,72906,536546,A1,GB,Gross,14.76
TXN00000522,CLM904624,2791,2020,5,EUR,Closed,Payment,2021-09-19,2020-09-06,2020-10-14,2284.64,0,0,D1,US,Gross,192.46
TXN00000523,CLM904624,2791,2020,5,EUR,Closed,Payment,2022-11-21,2020-09-03,2020-10-21,753.08,0,0,E1,JP,Gross,131.56
TXN00000524,CLM904624,2791,2020,5,EUR,Closed,Payment,2023-02-13,2020-08-03,2020-08-05,1604.62,0,0,D2,DE,Gross,399.25
TXN00000525,CLM904624,2791,2020,5,EUR,Closed,Payment,2021-04-22,2020-04-10,2020-04-19,2785.65,0,0,E1,FR,Gross,585.3
TXN00000526,CLM284229,5000,2020,7,AUD,Reopened,Payment,2022-06-11,2020-06-01,2020-08-25,38130.46,130644,600864,D2,FR,Gross,4447.79
TXN00000527,CLM284229,5000,2020,7,AUD,Reopened,Payment,2021-02-19,2020-01-17,2020-03-02,30594.29,0,0,E1,DE,Gross,5191.79
TXN00000528,CLM284229,5000,2020,7,AUD,Reopened,Payment,2020-12-21,2020-03-17,2020-03-19,198556.25,0,0,D2,US,Gross,18802.08
TXN00000529,CLM175576,4242,2024,1,CAD,Open,Payment,2027-05-09,2024-09-10,2024-11-02,7165.61,251043,343267,D1,GB,Gross,337.29
TXN00000530,CLM175576,4242,2024,1,CAD,Open,Payment,2027-02-16,2024-11-11,2025-01-28,9344.36,0,0,A2,JP,Gross,124.28
TXN00000531,CLM175576,4242,2024,1,CAD,Open,Payment,2026-05-21,2024-06-22,2024-07-03,6352.74,0,0,A2,JP,Gross,1337.23
