LEI,Undertaking_Name,Reporting_Date,Line_Of_Business,Accident_Year,Development_Year,Calendar_Year,Claims_Paid_Cumulative,Claims_Paid_Incremental,Case_Reserves,IBNR,Incurred_Claims,Ultimate_Claims,Reinsurance_Recoveries_Paid,Reinsurance_Recoveries_Outstanding,Net_Claims_Paid,Net_Ultimate,Claim_Count,Average_Claim_Size
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2019,3,2022,104903802.44,15735570.37,11939499.58,7959666.39,118833218.62,124802968.41,18461756.16,5426085.88,76796188.77,104752448.05,1599,83455.69
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2019,4,2023,109340476.05,16401071.41,9277495.41,6184996.94,120164220.7,124802968.41,31510905.86,3685909.48,89244934.01,94822036.55,515,92426.44
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2019,5,2024,122428651.0,18364297.65,1424590.44,949726.96,124090673.19,124802968.41,22543119.8,450292.97,86644576.41,104968158.0,174,69129.67
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2020,0,2020,13561695.42,13561695.42,15214280.76,10142853.84,31311689.64,38918830.02,3407075.75,6418299.25,11272146.45,31124897.93,842,7857.3
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2020,1,2021,23496125.52,3524418.83,9253622.7,6169081.8,34292018.67,38918830.02,6027878.81,4050705.78,17102575.82,27883397.94,1120,25905.32
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2020,2,2022,27948143.62,4192221.54,6582411.84,4388274.56,35627624.1,38918830.02,5760336.66,2465113.63,22144641.3,32836018.41,1146,19181.98
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2020,3,2023,32521234.61,4878185.19,3838557.24,2559038.16,36999551.4,38918830.02,8589869.73,1469550.97,23838503.68,30835226.12,1825,16533.42
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2020,4,2024,37478063.04,5621709.46,864460.19,576306.79,38486599.93,38918830.02,6320534.6,325745.84,26524771.3,29118385.39,1022,30669.45
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2021,0,2021,29233573.97,29233573.97,31977359.49,21318239.66,66540493.37,82529173.12,8073101.12,13832833.5,22493145.46,69026031.53,1855,54950.33
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2021,1,2022,48540596.14,7281089.42,20393146.19,13595430.79,72332600.03,82529173.12,12770910.05,7514920.37,40521464.58,67642141.89,1025,73324.16
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2021,2,2023,64381851.78,9657277.77,10888392.8,7258928.54,77084976.72,82529173.12,11726328.75,4540869.29,52198842.5,66961046.5,211,75037.12
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2021,3,2024,70177860.23,10526679.03,7410787.73,4940525.16,78823779.25,82529173.12,10645109.67,2337048.94,52527786.7,68318102.81,1898,39031.07
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2022,0,2022,42337340.23,42337340.23,44783360.23,29855573.49,94584593.83,116976273.95,7015382.61,21830050.67,30794852.86,89153925.47,1512,349895.37
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2022,1,2023,68186571.76,10227985.76,29273821.31,19515880.87,102339363.29,116976273.95,19027454.01,12802920.62,51346487.84,93847934.91,1078,55936.48
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2022,2,2024,84963086.53,12744462.98,19207912.45,12805274.97,107372317.72,116976273.95,17616634.12,6612840.5,62506535.8,97259549.52,1894,76681.49
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2023,0,2023,29588318.89,29588318.89,32078623.86,21385749.24,67013380.07,83052692.0,5680687.87,9961381.17,20791505.18,62454572.78,1689,24252.72
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2023,1,2024,49965020.83,7494753.12,19852602.7,13235068.47,73126390.65,83052692.0,9576128.07,8439630.64,38061475.65,62077541.58,1437,37852.29
549300HIJKLM789012N3,Lloyd's Syndicate 33,2024-12-31,General liability insurance,2024,0,2024,24455062.49,24455062.49,25486683.47,16991122.31,54189526.54,66932868.27,4632281.15,8909237.34,18520885.51,49274622.35,351,82618.45
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2014,0,2014,16147263.57,16147263.57,19274827.57,12849885.04,38634562.4,48271976.18,2635798.49,6086148.39,12192186.03,36638310.29,1994,10092.04
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2014,1,2015,27856462.03,4178469.3,12249308.49,8166205.66,42147321.93,48271976.18,5122056.9,3863576.6,19782133.67,36151604.87,969,68951.64
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2014,2,2016,34655253.88,5198288.08,8170033.38,5446688.92,44186959.49,48271976.18,8855064.6,2831014.13,25957230.77,34706504.61,1993,88406.26
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2014,3,2017,39908991.99,5986348.8,5017790.52,3345193.68,45763080.92,48271976.18,7379403.35,2490334.72,32936987.14,33900894.47,483,23407.03
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2014,4,2018,44929091.93,6739363.79,2005730.55,1337153.7,47269110.91,48271976.18,8464035.03,553770.64,36205657.85,34743312.32,444,145873.68
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2014,5,2019,44880375.69,6732056.35,2034960.3,1356640.2,47254496.03,48271976.18,10987827.87,790833.78,37997717.16,39479785.63,137,48942.61
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2014,6,2020,47115783.7,7067367.56,693715.49,462476.99,47925118.44,48271976.18,9580490.91,174884.89,38171400.57,41029239.83,210,32516.07
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2014,7,2021,46144018.77,6921602.82,1276774.44,851182.96,47633588.96,48271976.18,13742970.43,364425.93,34353153.87,35026582.28,941,99663.11
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2014,8,2022,47189102.78,7078365.42,649724.04,433149.36,47947114.16,48271976.18,12719691.01,217765.03,39446991.52,37735389.44,1734,35374.14
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2014,9,2023,47864547.63,7179682.14,244457.13,162971.42,48149747.61,48271976.18,12830349.33,67313.93,39060480.14,35549549.3,352,27226.71
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2014,10,2024,47213915.03,7082087.25,634836.69,423224.46,47954557.83,48271976.18,11327471.18,301854.44,37146069.01,38489293.45,1268,81684.97
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2015,0,2015,21332453.95,21332453.95,22786169.1,15190779.4,47916317.9,59309402.45,4029673.11,10408913.86,16270135.11,43079286.85,704,11139.66
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2015,1,2016,35052277.04,5257841.56,14554275.25,9702850.16,52032264.83,59309402.45,6551959.94,4470759.0,26022266.46,43126216.49,1539,18237.4
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2015,2,2017,45228023.66,6784203.55,8448827.27,5632551.51,55084988.81,59309402.45,10718985.69,3481850.21,33991515.06,48364445.94,1703,241861.09
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2015,3,2018,48545738.92,7281860.84,6458198.12,4305465.41,56080303.39,59309402.45,11440798.88,2059282.0,37823999.12,44395790.84,228,57518.65
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2015,4,2019,56149817.54,8422472.63,1895750.95,1263833.96,58361526.98,59309402.45,15929185.3,825875.0,40783721.29,43961910.44,1189,65063.52
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2015,5,2020,57779811.72,8666971.76,917754.44,611836.29,58850525.23,59309402.45,12456346.26,445381.73,43847235.91,49983959.67,1180,80585.51
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2015,6,2021,58742713.2,8811406.98,340013.55,226675.7,59139395.67,59309402.45,14631578.23,85753.72,44647411.05,49623303.37,1804,95516.61
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2015,7,2022,59437697.16,8915654.57,-76976.83,-51317.89,59347890.86,59309402.45,10586339.47,-26926.16,49055505.92,46657620.24,1114,60159.61
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2015,8,2023,60141829.18,9021274.38,-499456.04,-332970.69,59559130.47,59309402.45,16477965.54,-238175.85,43156759.52,42808475.2,1928,32721.34
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2015,9,2024,56550892.39,8482633.86,1655106.04,1103404.02,58481849.43,59309402.45,16416177.0,610387.54,40131272.5,44377043.67,75,34066.8
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2016,0,2016,45634448.29,45634448.29,52029752.28,34686501.52,106335825.95,132350702.09,12386739.63,22574108.2,36663083.45,93079539.94,1484,34415.12
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2016,1,2017,82671773.87,12400766.08,29807356.93,19871571.29,117447023.63,132350702.09,15073816.52,12139503.69,58636845.2,94263996.79,1253,73814.08
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2016,2,2018,94394942.38,14159241.36,22773455.83,15182303.88,120963974.18,132350702.09,22172347.47,9276651.48,66790967.6,98412373.23,1650,103844.82
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2016,3,2019,116451892.05,17467783.81,9539286.03,6359524.02,127581059.08,132350702.09,19237416.46,2901247.84,88929498.31,109366826.79,280,129679.17
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2016,4,2020,118777623.15,17816643.47,8143847.37,5429231.58,128278778.41,132350702.09,35582278.17,2759261.34,90029554.17,95069617.74,356,336480.52
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2016,5,2021,125977817.75,18896672.66,3823730.6,2549153.74,130438836.79,132350702.09,23497354.53,1557087.72,92401410.97,100345766.5,1210,100460.78
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2016,6,2022,130217718.16,19532657.72,1279790.36,853193.57,131710806.91,132350702.09,33965453.98,369408.58,103022558.34,105125646.2,1243,81233.76
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2016,7,2023,122489232.44,18373384.87,5916881.79,3944587.86,129392261.2,132350702.09,26931811.43,1864806.47,94325224.61,108072375.15,1974,480349.93
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2016,8,2024,125271188.5,18790678.28,4247708.15,2831805.43,130226848.01,132350702.09,21107647.93,1347921.51,105583733.57,107491750.37,1944,470944.32
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2017,0,2017,39888682.28,39888682.28,47899255.83,31932837.22,95771147.42,119720775.34,8382635.56,15057106.87,31740289.49,92052570.03,1202,24233.71
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2017,1,2018,75169072.62,11275360.89,26731021.63,17820681.09,106355264.52,119720775.34,13744421.95,10611256.05,60513471.45,98630125.85,256,45309.87
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2017,2,2019,88955268.98,13343290.35,18459303.82,12306202.54,110491123.43,119720775.34,22509088.81,6014047.97,68079372.22,99888318.92,635,48715.92
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2017,3,2020,106341038.5,15951155.78,8027842.1,5351894.73,115706854.29,119720775.34,27417123.25,2758269.99,87519596.51,84269066.8,1146,57419.57
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2017,4,2021,105767633.09,15865144.96,8371885.35,5581256.9,115534832.67,119720775.34,26357935.17,2702546.26,89131223.44,91635369.92,754,57264.56
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2017,5,2022,111148242.34,16672236.35,5143519.8,3429013.2,117149015.44,119720775.34,27977338.21,2272880.98,85732397.32,87647595.82,891,188386.85
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2017,6,2023,116843205.22,17526480.78,1726542.07,1151028.05,118857504.3,119720775.34,23141111.25,507219.55,92860673.31,85428920.21,834,83999.43
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2017,7,2024,120976111.5,18146416.72,-753201.69,-502134.46,120097376.19,119720775.34,29622161.02,-373944.97,90832979.34,101245557.97,1044,99079.53
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2018,0,2018,36639129.15,36639129.15,43134484.61,28756323.07,86962694.53,108529936.84,5719522.53,11139308.76,28202257.24,77322221.83,1297,35991.29
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2018,1,2019,65197196.89,9779579.53,25999643.97,17333095.98,95530114.85,108529936.84,12982396.75,8681469.57,51854026.55,78626108.23,126,162182.08
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2018,2,2020,83567129.16,12535069.37,14977684.61,9985123.07,101041094.54,108529936.84,19830867.33,7170359.17,63070293.32,91969055.19,614,95505.29
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2018,3,2021,92949959.74,13942493.96,9347986.26,6231990.84,103855943.71,108529936.84,27514144.86,2400237.22,75214777.3,89265138.16,344,70630.67
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2018,4,2022,95386087.0,14307913.05,7886309.91,5257539.94,104586781.89,108529936.84,22591760.66,3552668.84,74797554.19,77009808.53,1296,66056.85
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2018,5,2023,103438506.32,15515775.95,3054858.31,2036572.21,107002507.68,108529936.84,16455984.1,1388027.49,73074663.17,78207715.15,1470,118622.14
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2018,6,2024,100784721.89,15117708.28,4647128.97,3098085.98,106206372.36,108529936.84,24692732.45,2296098.91,72330516.84,78294163.94,129,117191.54
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2019,0,2019,27433669.65,27433669.65,31193831.63,20795887.76,63826473.22,79423389.04,7556134.38,11442138.83,20527012.6,62282278.87,1871,14829.01
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2019,1,2020,46512829.87,6976924.48,19746335.5,13164223.67,69550221.29,79423389.04,9775786.86,6578517.09,38169412.09,66607500.65,728,31771.06
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2019,2,2021,61113749.52,9167062.43,10985783.71,7323855.81,73930497.18,79423389.04,13192168.98,4131574.67,43926183.02,64494151.3,536,407425.0
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2019,3,2022,68161186.84,10224178.03,6757321.32,4504880.88,76044728.38,79423389.04,19450885.21,2028228.82,55480405.91,63753213.89,1577,66628.73
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2019,4,2023,71358562.52,10703784.38,4838895.91,3225930.61,77003941.08,79423389.04,17847261.43,2327960.62,59781734.54,64169649.54,1935,118930.94
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2019,5,2024,70904820.42,10635723.06,5111141.17,3407427.45,76867818.46,79423389.04,19912884.99,2118285.12,52935067.04,57827181.08,1887,87321.21
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2020,0,2020,28947472.22,28947472.22,34236327.47,22824218.31,68889854.27,86008018.0,4560255.52,15013513.3,21287289.36,60518504.64,91,39065.41
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2020,1,2021,51074677.94,7661201.69,20960004.03,13973336.02,75528015.98,86008018.0,11358551.87,6126767.59,36089737.75,62645558.79,1724,30492.35
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2020,2,2022,65661334.02,9849200.1,12208010.39,8138673.59,79904012.81,86008018.0,10659234.54,4745977.06,47404974.78,62730238.29,670,95716.23
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2020,3,2023,72325141.76,10848771.26,8209725.75,5473150.5,81903155.13,86008018.0,11942602.27,2407919.75,54413304.12,64458739.26,624,40723.62
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2020,4,2024,81099796.43,12164969.46,2944932.94,1963288.63,84535551.53,86008018.0,13074693.92,1369725.66,66699296.94,70087826.01,1056,44880.91
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2021,0,2021,18789673.71,18789673.71,21563025.72,14375350.48,43946537.05,54728049.91,5137703.09,6376197.92,13503412.85,38678690.81,1475,12940.55
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2021,1,2022,34279385.91,5141907.89,12269198.4,8179465.6,48593450.71,54728049.91,6725671.55,5881908.56,25397323.96,45760032.2,251,18742.15
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2021,2,2023,42704006.13,6405600.92,7214426.27,4809617.51,51120836.78,54728049.91,12322301.04,2698472.17,35439710.63,46114669.45,516,131396.94
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2021,3,2024,45702980.74,6855447.11,5415041.5,3610027.67,52020529.16,54728049.91,9727018.45,2327439.24,34051187.39,44497811.96,665,29054.66
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2022,0,2022,9939015.58,9939015.58,11833231.93,7888821.29,23744452.83,29661068.8,2271311.13,3320148.94,7394612.89,21913413.99,957,6078.91
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2022,1,2023,18399826.53,2759973.98,6756745.36,4504496.91,26282696.12,29661068.8,3294076.57,3054805.52,15071188.47,22982358.86,1741,26025.21
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2022,2,2024,21653714.59,3248057.19,4804412.53,3202941.69,27258862.54,29661068.8,3985029.48,1759525.58,15186212.37,23126812.85,601,14042.62
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2023,0,2023,23061283.16,23061283.16,23984393.53,15989595.69,51043075.61,63035272.37,3994353.35,9433935.14,19469875.81,52261177.78,903,17904.72
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2023,1,2024,39146341.79,5871951.27,14333358.35,9555572.23,55868593.19,63035272.37,10697814.01,4690676.11,32632097.88,53025337.47,1372,168734.23
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Medical expense insurance,2024,0,2024,29536627.9,29536627.9,32933556.23,21955704.15,67959110.17,84425888.28,6001419.15,11643897.7,22156339.23,61788164.14,434,30960.83
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2014,0,2014,36094425.39,36094425.39,38582325.44,25721550.29,81107138.41,100398301.13,8745223.79,13144863.46,26304560.34,79793491.84,482,18799.18
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2014,1,2015,62573574.31,9386036.15,22694836.09,15129890.73,89050883.08,100398301.13,15451975.24,10285888.96,48696581.16,81091272.7,1737,70864.75
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2014,2,2016,78282262.97,11742339.45,13269622.9,8846415.26,93763489.68,100398301.13,20821269.46,6335760.44,59860171.63,83896137.41,1567,75126.93
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2014,3,2017,86375993.18,12956398.98,8413384.77,5608923.18,96191608.75,100398301.13,24229097.92,2186168.67,68986593.16,83049099.39,1605,78027.09
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2014,4,2018,89357157.3,13403573.6,6624686.3,4416457.53,97085957.98,100398301.13,22273883.46,3022438.12,66409560.68,76381717.22,1826,109640.68
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2014,5,2019,94524991.14,14178748.67,3523985.99,2349323.99,98636308.13,100398301.13,21539896.85,915522.22,67566540.68,71791811.87,1731,572878.73
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2014,6,2020,93110935.72,13966640.36,4372419.24,2914946.16,98212091.51,100398301.13,17400536.0,1904431.67,73176969.86,81784095.94,1105,55755.05
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2014,7,2021,92717326.04,13907598.91,4608585.05,3072390.03,98094008.6,100398301.13,20655763.91,1525183.09,76722743.26,80937935.13,375,503898.51
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2014,8,2022,102023481.58,15303522.24,-975108.27,-650072.18,100885855.26,100398301.13,16014020.74,-419497.3,79680466.93,82703100.99,687,67879.89
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2014,9,2023,99967841.29,14995176.19,258275.91,172183.94,100269163.18,100398301.13,23095706.5,67911.54,80002107.05,74392227.71,1087,114118.54
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2014,10,2024,95576109.71,14336416.46,2893314.85,1928876.57,98951643.7,100398301.13,15288887.29,1415760.88,71864784.94,83351808.55,327,57995.21
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2015,0,2015,34096621.45,34096621.45,35424584.26,23616389.5,75425303.08,93137595.21,9938826.86,16664833.58,28444308.14,69233943.78,1793,30362.08
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2015,1,2016,53934881.75,8090232.26,23521628.08,15681085.38,81376781.17,93137595.21,13262014.87,8750666.57,38553301.11,74662001.97,1850,44427.41
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2015,2,2017,70292293.65,10543844.05,13707180.93,9138120.62,86284004.74,93137595.21,19643892.12,5514343.36,55256204.57,71353899.99,109,173561.22
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2015,3,2018,78872352.49,11830852.87,8559145.63,5706097.09,88858022.39,93137595.21,23121996.75,2436031.3,60489795.93,74358642.36,444,42818.87
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2015,4,2019,85112578.67,12766886.8,4815009.92,3210006.61,90730090.25,93137595.21,16382668.65,1549659.63,62561865.37,70000864.21,1755,184625.98
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2015,5,2020,90320331.18,13548049.68,1690358.42,1126905.61,92292416.0,93137595.21,20392856.98,524111.99,68433818.89,66674835.16,1764,537621.02
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2015,6,2021,92055652.58,13808347.89,649165.58,432777.05,92813012.42,93137595.21,19444885.56,321400.45,69237893.09,76880745.29,560,786800.45
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2015,7,2022,87688224.67,13153233.7,3269622.32,2179748.22,91502784.05,93137595.21,14154890.5,843344.61,69354832.25,69549200.02,984,573125.65
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2015,8,2023,90759321.9,13613898.28,1426963.99,951309.32,92424113.22,93137595.21,24758875.76,445251.32,67733488.75,77006203.56,1930,115176.8
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2015,9,2024,92604833.84,13890725.08,319656.82,213104.55,92977766.8,93137595.21,25387594.37,109840.16,70357031.57,67531346.41,1493,202636.4
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2016,0,2016,29215371.79,29215371.79,30552412.47,20368274.98,64859853.01,80136059.24,8312286.12,15155654.16,22214406.62,65935327.79,611,36337.53
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2016,1,2017,47672719.18,7150907.88,19478004.04,12985336.03,70397057.22,80136059.24,10399556.66,8911183.89,34639236.86,58743468.98,1736,47672.72
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2016,2,2018,58988523.28,8848278.49,12688521.58,8459014.39,73791798.45,80136059.24,15822306.07,4354229.7,44461138.35,68101422.34,1084,68432.16
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2016,3,2019,67324188.34,10098628.25,7687122.54,5124748.36,76292497.97,80136059.24,12600770.79,3119460.61,55224819.38,56931956.09,1351,34703.19
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2016,4,2020,74601709.55,11190256.43,3320609.81,2213739.88,78475754.33,80136059.24,11590145.35,1267088.55,55096998.18,59781200.06,303,51627.48
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2016,5,2021,74680674.61,11202101.19,3273230.78,2182153.85,78499443.85,80136059.24,21587652.78,1399852.22,62771111.4,64028362.8,112,137028.76
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2016,6,2022,72376904.21,10856535.63,4655493.02,3103662.01,77808312.73,80136059.24,13739870.79,2218077.73,57649422.18,67895042.63,812,68864.8
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2016,7,2023,74670822.3,11200623.35,3279142.16,2186094.78,78496488.16,80136059.24,14524384.05,1116849.31,55927226.73,59124282.7,1266,77539.79
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2016,8,2024,78089355.45,11713403.32,1228022.27,818681.52,79522048.1,80136059.24,19236900.29,402563.18,55596106.16,64612092.15,413,42625.19
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2017,0,2017,11314403.95,11314403.95,12687297.79,8458198.53,26116251.37,32459900.27,2641600.43,4616275.39,9431162.43,25442451.22,1021,9044.29
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2017,1,2018,20300311.6,3045046.74,7295753.2,4863835.47,28812023.67,32459900.27,4599772.52,2357601.06,15292557.41,25264169.91,1179,26501.71
549300OPQRS456789T0,Lloyd's Syndicate 1183,2024-12-31,Income protection insurance,2017,2,2019,24417934.26,3662690.14,4825179.6,3216786.4,30047310.47,32459900.27,6180195.16,1477101.92,19505691.38,26512863.55,755,63588.37
