LEI,Undertaking_Name,Reporting_Date,Country_Of_Risk,Line_Of_Business,Claims_Provision_BE,Premium_Provision_BE,Best_Estimate_Gross,RI_Recoverables,Best_Estimate_Net,IBNR,Case_Reserves,ULAE,ENID,Binary_Events
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,FR,Income protection insurance,25284067.589383855,9401949.046102226,37309920.62,9308530.279492237,28814951.71039342,12973189.48873977,18365494.284788337,920132.3190871178,1167316.6613997896,315461.4355287268
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,FR,Workers' compensation insurance,14723079.137157802,4954369.211723924,22480406.19,4450369.4307234455,16889481.305113222,8540689.451717397,10079372.960459376,1323810.8444337812,628825.1885757897,193909.374136705
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,FR,Motor vehicle liability insurance,12842598.067722602,4581071.165962057,18399786.41,4617327.518525952,14344863.362239745,5098301.792808812,6068579.903104936,384289.96297726687,304793.20390144276,121660.69522309843
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,FR,Other motor insurance,26618914.555234205,12319418.361660568,39915916.45,8296475.473397788,28380486.366137214,14471356.239903113,16602072.017686104,1174743.8029835194,1470519.73462152,226677.48837687215
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,FR,"Marine, aviation and transport insurance",9524043.756571988,3825647.3376530455,12485521.59,2414584.435105926,8856027.051050134,4639814.777334023,4528992.203570755,347453.79450157937,318154.24664588174,232897.52817669342
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,FR,Fire and other damage to property insurance,3860064.2324623754,1442701.9970742736,5046689.16,1079069.7906950447,4095953.818714949,1984180.962658565,1745353.2482558847,129931.52720688113,188677.803839318,75873.41946828623
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,FR,General liability insurance,17358551.496267248,7354902.5579911,23585343.01,6272634.824796887,19764143.075127736,6730515.319489657,8459642.294136737,1075174.905939143,530005.9832000337,328283.842394035
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,JP,Medical expense insurance,15302419.454844596,6149034.156667618,22739332.53,5767551.395103072,18643809.81425989,6791448.5567727005,7573279.625409988,831975.5196329006,763787.298727546,254518.82628982316
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,JP,Income protection insurance,25947956.03679533,8440476.176436372,35736947.3,9628340.407213323,25467292.875511266,10898984.734620584,12214109.76643981,810607.7793129806,896569.1811477673,446477.1330958111
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,JP,Workers' compensation insurance,27592538.160928175,11199433.68614921,36224342.38,7659050.721884327,28789421.735566657,11424760.8768094,13921462.191578671,1589832.3319150263,1391646.3659360704,285933.44711111265
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,JP,Motor vehicle liability insurance,29986743.022446617,11222311.768714424,45571288.5,8805365.813157026,36181541.70563615,10310275.727168297,21713330.065287087,2421751.980889669,1347177.272696003,541214.0772148907
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,JP,Other motor insurance,36289745.66143237,12878644.157150824,46848933.98,11959642.863772674,36778263.37114258,14878680.218061045,17155855.399207197,1802905.5250098475,578286.5124047559,485365.74885450804
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,JP,"Marine, aviation and transport insurance",28312596.368490785,12298565.570517732,35703940.22,8331815.447718302,28241578.846209664,8466983.664942814,15676229.89117054,814990.6967865464,661971.4234181921,536467.7760507779
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,JP,Fire and other damage to property insurance,11561454.940280074,5711128.5237679705,17584576.18,3456239.67470965,12475655.121082518,3779938.871212601,6160787.209257226,476904.9230068715,584317.944018641,172773.0452676071
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,JP,General liability insurance,27597933.583047047,11182091.489132844,40820701.9,10336029.093735412,32566699.973077677,13071845.26921728,19796583.954622548,1189556.315247619,1012825.9530295825,745381.4550248992
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CH,Medical expense insurance,4385495.358740077,1565305.6208813621,6661006.98,1631634.8612746282,4922363.886861294,1585639.23478496,2609519.179008349,296707.3803595028,116279.4084411391,63348.62630386994
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CH,Income protection insurance,25210698.646484848,9589749.403498042,31837287.33,8514424.72517238,24037836.888341155,8101025.519313666,12443716.73201851,1664622.537846769,754193.15742786,563548.0385888177
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CH,Workers' compensation insurance,32691482.548056006,10231438.232540112,49472283.09,8530924.082981825,37482944.974371165,11191048.071516365,23456436.829632416,1035249.5771313243,963412.4307097764,384420.3903830999
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CH,Motor vehicle liability insurance,35106510.59274277,15756507.301713979,46782348.52,13840525.368261442,36235957.45665918,11548869.33951966,15847322.074841084,1352793.6855627466,1462313.2574833634,262293.93483793084
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CH,Other motor insurance,4012950.965591335,1604205.8470209735,5413970.43,1352352.6345685688,4091781.8093004166,1955466.4451416133,2201996.6767345695,131118.9206900927,183603.8666470829,104468.06433980732
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CH,"Marine, aviation and transport insurance",4125859.2686720975,1590067.6564170665,5821706.71,1001162.4775150106,4832926.747545192,1495188.5208600974,2658201.227189058,272687.4573358888,162666.48842631216,45887.523223028686
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CH,Fire and other damage to property insurance,8787471.55298639,3157472.556438154,13373065.47,2698905.821326285,11032401.833186287,3654571.717940997,6030240.942202515,502528.92532202846,448613.5143486797,262701.4877871932
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CH,General liability insurance,11123332.083379766,4185763.2517242925,14272553.23,3890614.362464643,11385756.432105225,4064679.027880517,4932808.311722396,325434.32386056386,372021.9631722437,283379.9946378905
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,AU,Medical expense insurance,26347725.234216537,12213942.781172216,37687964.84,10000411.020175645,27973717.369638592,7645437.002462756,12197051.325293826,2076314.690975807,1322730.3962304106,355327.2208833288
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,AU,Income protection insurance,12613665.870024923,5588259.854265889,16404185.04,4377794.515809873,12973033.229143651,4077002.1549499175,6646148.725442535,481306.57029592904,561684.9158910194,177237.64247530673
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,AU,Workers' compensation insurance,29834107.256396372,13651613.084290424,42183769.2,8436655.647776825,32313606.904344533,13629478.125364698,13248130.057571353,2443633.297977347,1147743.3148089324,532245.2804228612
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,AU,Motor vehicle liability insurance,33106426.956176054,11815915.265991498,42451516.64,12272281.303961053,30128294.101074822,9451624.64876595,17802368.08740283,1450255.6457434501,1015727.0374156262,421169.4888669963
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,AU,Other motor insurance,17031817.005831156,6364855.838859707,22022089.64,6597855.105942989,18014771.38253968,5609758.48385469,7770913.267694731,736329.0653775065,777330.972578133,119124.4145303764
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,AU,"Marine, aviation and transport insurance",10857733.079915503,4090067.287550062,13818520.11,2542981.6891614655,10127202.949579082,5147725.139282543,6615637.253317972,417944.50745024916,312510.12628631585,242085.77051933555
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,AU,Fire and other damage to property insurance,30294663.87048152,10898555.57937085,39237349.61,11250617.745751927,29384565.929908916,9076949.783907691,17332960.545551676,1631260.5035823986,1398323.9135752472,243953.8555298729
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,AU,General liability insurance,29601311.337587122,12720495.741823632,42653542.96,6654776.698332324,33757600.37342472,14649544.353748761,15941763.511184938,1220592.0500377037,1114491.0244336952,746345.8113630922
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CA,Medical expense insurance,12523867.6884481,4403119.971719325,18206725.84,5323097.2101124,13725896.533894917,3654469.4495015275,8308388.841520164,873394.6962197423,252291.47276052492,360011.8538397561
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CA,Income protection insurance,22898414.6954245,8126296.658044996,31578927.41,8993707.36849332,23260864.947561152,8120640.553215963,10246798.618710928,1590465.220800008,879993.4989504253,446399.4822516186
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CA,Workers' compensation insurance,9920237.766714709,4177050.113627968,13268110.26,2702492.211968676,10882531.521393014,3579180.4492586297,5992246.017930399,283263.59659322654,352068.48371284147,259297.33089852886
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CA,Motor vehicle liability insurance,34002911.99306074,13075828.18467338,49118496.23,7831781.4549022075,40817529.119761966,15409181.078100117,18518662.118342042,1203934.7346801783,1886298.5226009884,636245.9156720451
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CA,Other motor insurance,11449598.81680855,3921280.204829511,16297612.67,3915851.3753636708,13681756.792291842,6051935.290681101,6389905.63867362,864750.9125513529,369844.40427186684,143168.1241593918
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CA,"Marine, aviation and transport insurance",34236956.95387245,12234182.866674643,49220510.42,14690054.77972293,35443154.22993269,17330876.30031907,23978389.452013597,1992042.6423454832,495928.77614511235,523011.4421025002
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CA,Fire and other damage to property insurance,5873074.3110021455,2625665.1232537422,8243742.64,1779055.1613290745,6304721.779018983,2566754.3584758383,3432184.287354197,447238.3085328275,158697.51287942906,142823.40977199987
549300UVWXY012345Z1,Lloyd's Syndicate 2791,2024-12-31,CA,General liability insurance,20573577.01432147,7230087.566236122,29598886.19,6043223.168662728,23483874.295938607,7286131.271567998,14327835.526754959,1272648.6097312185,1112932.1301892768,168597.19087456525
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,GB,Medical expense insurance,12482130.669194361,4600659.999468542,19102734.41,5335412.26641718,13476815.93878387,5486867.324676442,6179990.827522365,700566.5444056045,671758.1148083041,274049.0790947884
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,GB,Income protection insurance,26428296.14070559,12855815.118594239,37627548.23,9647301.280709837,28719972.07339786,10734874.613788163,18201831.111739866,1620098.7806895424,1173655.0159788795,423517.9365096731
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,GB,Workers' compensation insurance,10250493.24037658,3934791.434668432,13513559.94,3043273.050766876,10724403.614464547,3265647.93838341,6199855.6418811325,782793.3947408174,496394.8719429813,132723.91786597425
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,GB,Motor vehicle liability insurance,17031180.211401466,6387684.962292676,22082271.34,5127220.013455937,18526943.84231575,6783783.99466163,8898884.531221658,478760.06414673233,266809.23685554886,112869.21548070287
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,GB,Other motor insurance,32662730.24539083,12412120.68794382,45922478.61,12711711.394198203,36342450.12546796,14782460.526601464,16500262.780834986,2450255.1507699443,687684.4919271141,266223.8081953864
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,GB,"Marine, aviation and transport insurance",8285624.73616483,2909458.349065438,12005357.8,3008267.019177584,8796009.776277656,4025776.570760728,3820422.20935267,310795.88458083913,303311.08436345996,226042.12346376135
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,GB,Fire and other damage to property insurance,34516327.761745065,12914522.501051467,43399676.67,10909473.504185647,34448643.07874107,14085963.30920069,14296898.0825024,1811917.3290159123,936653.4712337992,505087.9645376483
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,GB,General liability insurance,18477735.361134745,7010622.149371192,27609226.93,4404153.038227649,23383640.810338125,6176338.835052089,9710301.713701313,1536500.885578318,675909.8055402178,194218.70880399834
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,US,Medical expense insurance,14054249.689258862,4844214.413753847,21058835.29,3323178.490062104,16125468.79708883,7609130.503275327,8785616.270851534,931933.7424826068,337310.33443982084,213924.23348444994
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,US,Income protection insurance,28335212.764772866,14043716.300211174,42726378.88,9508905.330399958,35273706.96538236,11262728.328263467,15713420.130030729,2139061.7524810843,1433465.1065111854,360810.17719373916
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,US,Workers' compensation insurance,32288735.419992495,10245660.995125737,48724952.27,11661130.010459876,39389793.00098831,19108816.610678382,18563678.449272484,1023791.9532344369,1368532.383598517,455356.1329972615
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,US,Motor vehicle liability insurance,16887290.088022098,4895643.986022854,23348514.7,5204320.131124078,17837049.941091947,7997072.990488945,10019622.413846062,639950.7707163772,377876.2738623265,204651.89532356424
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,US,Other motor insurance,8541822.457680713,3984201.432857796,11410670.69,2827749.6326744603,9025865.983593326,3217644.6688202713,4136551.2866087365,644051.9183744377,445815.54541486804,142081.59364403767
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,US,"Marine, aviation and transport insurance",12737783.548266983,3658485.3496303493,16639423.29,4406755.506299749,13691620.600923559,3743550.579048432,8242709.28199943,988722.7120908514,633988.390515486,207003.1138542796
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,US,Fire and other damage to property insurance,10739152.139018511,3830577.9222602947,14565484.69,2634783.9782331875,11121497.121670438,4847072.3854817115,4576222.755514112,485565.4856172941,153430.58284126117,236578.90310038772
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,US,General liability insurance,21834402.78809128,11414227.274463218,33112489.58,5079231.848198174,26109002.56985743,11763989.813814458,15151588.565162761,707660.439403154,1231534.7448413258,621745.7691463061
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,DE,Medical expense insurance,21225403.25237406,6074836.407299891,29385347.54,6884784.797879276,22374205.267013643,10418906.480568439,11189256.057728505,1391197.3651571763,383250.8840173096,205529.4679403518
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,DE,Income protection insurance,6283473.451514163,2690059.3434639177,9566378.96,2574266.266401433,7572379.006394505,3013323.056020411,4172134.973668897,321294.61409994104,199541.4840650585,92928.29763066651
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,DE,Workers' compensation insurance,24589160.011883296,7365077.044302246,36469119.84,8731781.925555713,30683556.726821173,11738738.039276605,16651228.66928648,1710825.7972302109,908923.5063041833,575332.6780920076
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,DE,Motor vehicle liability insurance,28533186.259631723,10450733.411750305,41732893.82,7660442.40890419,32043598.56558972,15733839.749450255,15401166.403014192,1459761.3533276438,1494497.3717231227,531285.4024378164
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,DE,Other motor insurance,21944779.237754457,7705654.584425428,28166102.98,7104438.403074969,20078113.557804473,6639492.441485134,10727771.236406986,1120829.585309672,1097689.6762082858,550922.6227119383
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,DE,"Marine, aviation and transport insurance",29989980.003625147,14820140.770153526,43006263.11,10897835.656311015,32639217.15550882,14636535.841506854,13043995.10589896,1111547.9310257311,1500513.0913940216,631486.9608137079
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,DE,Fire and other damage to property insurance,14586946.081299469,6754762.38170242,20117150.96,4923405.469713328,15283450.059428424,4507556.098275683,7217015.038463716,1189599.7453364164,465126.4723915153,242966.7406457879
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,DE,General liability insurance,20687745.008221634,7681467.284571562,26434107.52,6715626.13285876,20047945.182023067,5440602.55145634,12852119.878660617,1532255.8771021015,1017041.4911541604,506353.4263048229
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,FR,Medical expense insurance,31098394.981879674,13497087.039582219,41316371.23,9919314.387202065,29754209.58843919,11496017.233754152,20420987.60037681,1406637.034976347,1488828.7197244503,264349.2520914321
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,FR,Income protection insurance,13144090.039931098,3886124.6521204514,18706640.59,3140174.3131665615,13636669.239841964,6875871.145596658,5849199.82469895,597640.4280143399,192776.6093931924,288726.07621529617
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,FR,Workers' compensation insurance,24011097.07295853,8236548.426440622,32154245.23,5827640.974283284,25982174.578318752,11647025.64410805,10537598.880818991,1269230.2170432182,561460.4032268511,241851.46475101396
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,FR,Motor vehicle liability insurance,27411506.260982648,8719131.397334596,37513289.73,7371361.49503229,31698656.697162867,13870010.425768474,17855926.341473892,1440528.4776837395,1077164.7761142708,399573.40963808185
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,FR,Other motor insurance,4724315.663014508,1923207.8070398036,6652462.86,1284401.9185120168,5502867.957823468,1531530.2114098212,2484201.3844609456,166286.00084952865,147318.55067613767,37219.994674807014
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,FR,"Marine, aviation and transport insurance",11226716.952523366,4295920.675153809,15809821.57,3660834.5978626125,11719009.203296699,4815802.34879916,6352400.9200403085,516145.17414812953,551857.7885510176,208446.44064047068
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,FR,Fire and other damage to property insurance,14746284.139098093,6083313.051536748,18616676.78,5536379.471344114,14964737.891066127,5131586.072519712,6630741.484355697,866284.4915237752,733953.1267033782,268093.66509167745
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,FR,General liability insurance,31076937.63233943,11599684.219523206,44435902.23,12706059.025479347,36149939.77640103,17609151.05467625,20216240.00399302,1685926.0491827459,1152313.6204891868,822407.7868453836
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,JP,Medical expense insurance,19911004.959958028,7675681.383622111,28927396.6,6579461.097053941,20668855.567632925,10088502.890877994,9310883.899985855,1047076.5433993825,987542.9403909879,347520.88233189884
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,JP,Income protection insurance,29856899.84705647,14630611.802399697,42574729.43,7723918.685735146,30046673.443968464,15943610.689073466,19177384.250619955,1246560.552411064,1683500.5187692174,533640.2561750949
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,JP,Workers' compensation insurance,34618535.79161814,12916283.163776705,47700075.69,10368602.686063029,35786089.3857377,14631535.500237567,18627401.03276181,1024114.6656525849,849684.1672993165,390989.9838944981
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,JP,Motor vehicle liability insurance,32381991.174158584,13767795.72436486,43769473.31,12847386.754737027,34867020.27941548,17355559.02058586,15859991.660561072,1201502.1247909244,967274.574444945,527947.002945947
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,JP,Other motor insurance,33089779.73330463,10992213.746099103,45081992.51,11784213.853185419,34977981.497213356,10478244.73050539,18725434.821761724,2545139.1174800354,1590433.1209940454,622228.4044170895
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,JP,"Marine, aviation and transport insurance",13740258.874203555,5604455.630998431,20722909.17,5446227.456382523,15625924.354554784,5120410.4700543955,10077052.216046415,1095459.149747468,604036.9223000744,146132.77803050695
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,JP,Fire and other damage to property insurance,6528863.7818698315,2869089.789372446,9810715.5,1641670.3827876453,8107517.208090482,3910482.526861271,3662042.212823633,374247.34198090923,307566.0811228393,186965.70037547682
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,JP,General liability insurance,29653503.200187456,10146284.407170026,45022407.36,11849428.47392756,36168029.0726,10204045.83376018,18027553.43438054,2306614.3229348115,745725.0635798916,813524.0397566616
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CH,Medical expense insurance,4212387.058162927,1605031.3808565142,5489673.42,1083002.234299462,4436424.031236818,1956921.2260716974,2672262.097946549,190551.98209097897,167876.9694355295,77070.86546921596
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CH,Income protection insurance,21692680.394595176,5550089.966256175,27684685.26,5324228.442475679,21614585.075913038,6524135.618477358,13332205.426895717,1270832.3854811606,673748.0615247873,476744.8530079303
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CH,Workers' compensation insurance,17751783.954206444,4848312.868651452,24191651.0,4955782.589549127,17437791.30038597,8175271.77224652,9575185.902226454,775833.5604644042,581445.6104178425,197027.65132732107
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CH,Motor vehicle liability insurance,30587686.303468622,15329381.414983844,46479071.73,10536983.032695498,36850558.99966024,12108780.018023366,22929963.093440663,1453588.2713278646,1285905.7973790881,924991.6530668173
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CH,Other motor insurance,32440310.516770933,15479880.631008724,44411436.63,11334041.969779482,32478308.43692049,12484909.405427596,16294496.890322285,1499354.452789489,1457303.2552951842,611276.5226975096
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CH,"Marine, aviation and transport insurance",3744226.1167811262,1171335.4279568663,4790357.44,1435005.3742286945,4038887.4076357414,1859167.151241197,2214225.4625834464,138079.81739173786,124448.61124437675,40069.13355833841
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CH,Fire and other damage to property insurance,11276490.174952907,3134078.8373171845,15204746.41,4491767.711026635,12738551.380407717,4198844.157161902,6128797.446193305,587584.0308697098,554456.1816051031,233073.98565254977
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CH,General liability insurance,11523491.80377417,4248347.26646295,16071228.63,4723338.517843557,11672479.299632136,3502166.085299353,7651893.906510824,897858.3944666651,581009.8319263221,203536.54568505805
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,AU,Medical expense insurance,24979018.859650187,7155864.752616856,34007988.13,8140670.134685931,23875040.154742833,9012031.219323369,16543475.409796359,1093758.4794302878,1298928.2805191001,297638.23033462145
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,AU,Income protection insurance,13236256.371755723,5588649.760605453,17784425.3,4005197.790962489,14802285.791729392,3700015.614434913,8615468.633947704,495337.3621218893,649614.5902797142,195858.9455664404
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,AU,Workers' compensation insurance,31636283.84910175,9540032.343589978,42139581.63,12123858.321186366,31049607.158710953,10485508.81818116,19503706.104254846,1021249.8204252842,702090.8223386715,529069.3414556577
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,AU,Motor vehicle liability insurance,28250939.49065684,11859457.286804799,42032420.35,10789137.581196588,34848629.28046954,16271301.048280587,19205789.046669245,1938246.7130193748,967107.254442071,280846.0186452645
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,AU,Other motor insurance,29046510.260833815,11289561.970056754,36357648.05,5544783.617197021,28156780.478441883,11740950.797786223,15922280.789572416,1773854.5059305085,972321.7888845347,303601.08573823597
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,AU,"Marine, aviation and transport insurance",35675347.345973276,11136477.652400168,47283431.09,9378586.985243099,39637187.2856323,17849355.15181442,18016372.066892736,1018120.4974512843,541627.9709042852,437786.6196074534
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,AU,Fire and other damage to property insurance,24023656.657322757,9610195.131432563,32568744.31,8389462.503116053,22891099.50713574,7198250.037967092,12112208.218247337,853118.7127251051,399279.8193115572,475974.8044257603
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,AU,General liability insurance,31523401.354165915,13328275.250301285,41320814.44,10325182.371101284,33482330.246801008,10510186.947558375,20602624.492945347,1129158.4496449223,679099.9918648102,385681.3532019124
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CA,Medical expense insurance,38986700.4850322,15591590.882636268,48840624.22,11934628.500598002,37998464.07482158,19249270.440857965,21447117.64865256,2822460.85187536,952222.401514816,488729.65915019624
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CA,Income protection insurance,29032268.099709325,14760058.762624025,43172055.92,9762115.070624182,36219717.90969192,11542418.605664711,19133500.345185593,1697309.5891272712,1243532.600474497,542482.2417746994
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CA,Workers' compensation insurance,36525718.41298905,11517514.561491739,48454434.02,13879847.16179499,36055160.49610316,13292069.757113779,15525999.403519766,2713383.414546942,900446.2247546958,430457.76962007605
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CA,Motor vehicle liability insurance,35652647.97431288,10229253.003393592,46252342.11,12275310.338723859,38711127.35834057,9976733.966831239,21509327.884725645,1937825.2228842608,1391081.902134231,573196.7229514354
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CA,Other motor insurance,23450973.11231836,11254711.70900736,35796744.99,5548551.125892111,27502459.37456962,8240160.070300454,16635279.174333656,1165056.4829637182,845619.5744341945,409201.93920793687
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CA,"Marine, aviation and transport insurance",28386829.009841155,12513326.374791963,39307592.39,6329553.865777628,28644979.31220705,12197415.17284473,19237830.082341377,903693.8864757535,443882.0281141002,288842.41372665315
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CA,Fire and other damage to property insurance,23520274.57797442,10729941.695446623,33134197.06,5327646.64144956,24170141.400681734,8615066.220375463,14093498.757155417,1570789.8188232726,454803.26313090365,634754.1535083237
549300ABCDE678901F2,Lloyd's Syndicate 623,2024-12-31,CA,General liability insurance,14404539.53978449,5302093.01880495,19029074.35,3490193.2582130455,15735793.296645848,6919877.324892327,7216098.456224607,828607.7874456948,337476.2736191647,292053.9407582295
